"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20
SR-140,331550,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,1780.0519999999999,0,0,1780.0519999999999,1727.4929999999999,0,0,44.183999999999997,8.375,PCE,Pilot Station,12,NA
SR-141,331560,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,0,0,0,0,305.303,0,0,0,-305.303,PCE,Pitkas Point,12,NA
SR-142,332490,"Platinum, City of","Platinum, City of",NA,Platinum_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Platinum,NA,No Data
SR-143,332390,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,3923.308,0,0,3923.308,5794.7460000000001,0,0,298.68,-2170.1180000000004,PCE,Point Hope,12,NA
SR-144,332400,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,3327.4479999999999,0,0,3327.4479999999999,3131.6060000000002,0,0,20.064,175.77799999999979,PCE,Point Lay,12,NA
SR-145,332590,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,865.83399999999995,0,0,865.83399999999995,806.15700000000004,0,0,21.948,37.728999999999928,PCE,Port Alsworth,12,NA
SR-146,332500,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,591.745,0,0,591.745,498.59300000000002,0,0,23.739000000000001,69.413000000000011,PCE,Port Heiden,12,NA
SR-147,331570,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,2231.9180000000001,0,0,2231.9180000000001,2127.1689999999999,0,0,42.941000000000003,61.808000000000447,PCE,Quinhagak,12,NA
SR-148,332520,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,226.69800000000001,0,0,226.69800000000001,211.70599999999999,0,0,37.957000000000001,-22.964999999999975,PCE,Rampart,12,NA
SR-149,332250,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,64.126999999999995,0,0,64.126999999999995,56.082999999999998,0,0,1.379,6.6649999999999991,PCE,Red Devil,12,NA
SR-15,331040,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,397.81400000000002,0,0,397.81400000000002,545.57299999999998,0,0,73.543999999999997,-221.30299999999994,PCE,Akutan,12,NA
SR-150,332530,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,476.38600000000002,0,0,476.38600000000002,654.26599999999996,0,0,16.456,-194.33599999999996,PCE,Ruby,12,NA
SR-151,331580,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,923.52200000000005,0,0,923.52200000000005,884.42600000000004,0,0,21.838000000000001,17.258000000000038,PCE,Russian Mission,12,NA
SR-152,332550,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,496.39400000000001,0,0,496.39400000000001,376.524,0,51.173000000000002,31.553000000000001,37.144000000000005,PCE,Saint George,12,NA
SR-153,331660,169,Alaska Village Electric Cooperative,"Saint Mary's, Andreafsky",Saint Mary's_grid,Lower Yukon-Kuskokwim,3502.7240000000002,0,0,3502.7240000000002,2668.1889999999999,0,0,406.97699999999998,427.55800000000045,PCE,"Saint Mary's, Andreafsky",12,NA
SR-154,331670,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,0,0,0,0,1710.8920000000001,0,0,0,-1710.8920000000001,PCE,Saint Michael,12,NA
SR-155,332560,339,Saint Paul Public Electric Utility Electric,Saint Paul,Saint Paul_grid,Aleutians,2880.6529999999998,207.131,0,3087.7839999999997,2797.1390000000001,0,0,161.66200000000001,128.98299999999972,PCE,Saint Paul,12,NA
SR-156,332540,749,TDX Corporation,Sand Point,Sand Point_grid,Aleutians,3194.9479999999999,351.25799999999998,0,3546.2059999999997,3312.835,0,2.3860000000000001,70.16,160.82499999999982,PCE,Sand Point,12,NA
SR-157,331590,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,2338.0549999999998,0,0,2338.0549999999998,2274.4699999999998,0,0,39.420999999999999,24.164000000000215,PCE,Savoonga,12,NA
SR-158,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,1626.8040000000001,0,0,1626.8040000000001,1532.3920000000001,0,0,27.733000000000001,66.679000000000087,PCE,Scammon Bay,12,NA
SR-159,331610,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,2884.482,0,0,2884.482,2759.0320000000002,0,0,43.634,81.815999999999804,PCE,Selawik,12,NA
SR-16,331240,169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,0,0,0,0,1866.395,0,0,0,-1866.395,PCE,Alakanuk,12,NA
SR-160,331620,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,415.97800000000001,0,0,415.97800000000001,391.87200000000001,0,0,10.444000000000001,13.661999999999978,PCE,Shageluk,6,NA
SR-161,331630,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,1058.8489999999999,0,0,1058.8489999999999,1019.4059999999999,0,0,69.513000000000005,-30.069999999999936,PCE,Shaktoolik,12,NA
SR-162,331640,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,1745.144,0,0,1745.144,1758.8579999999999,0,0,58.173999999999999,-71.88799999999992,PCE,Shishmaref,12,NA
SR-163,331650,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,1635.989,0,0,1635.989,923.75300000000004,0,0,55.703000000000003,656.53300000000002,PCE,Shungnak,12,NA
SR-164,331190,2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,3428.105,7051.6760000000004,0,10479.781000000001,9778.9580000000005,0,0,134.01400000000001,566.80900000000111,PCE,Skagway,12,NA
SR-165,331195,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,1356.4960000000001,0,0,1356.4960000000001,452.45400000000001,0,0,35.969000000000001,868.07300000000009,PCE,Slana,12,NA
SR-166,332260,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,242.358,0,0,242.358,248.02,0,0,12.317,-17.978999999999985,PCE,Sleetmute,12,NA
SR-167,331680,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,3427.6210000000001,0,0,3427.6210000000001,1592.94,0,0,78.174000000000007,1756.5070000000001,PCE,Stebbins,12,NA
SR-168,332570,Stevens Village Ira Council,Stevens Village Ira Council,NA,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stevens Village,NA,No Data
SR-169,332270,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,124.532,0,0,124.532,114.575,0,0,10.776,-0.81900000000000261,PCE,Stony River,8,NA
SR-17,331050,2,Alaska Power & Telephone Company,"Allakaket, Alatna",Allakaket_grid,Yukon-Koyukuk/Upper Tanana,640.11300000000006,0,0,640.11300000000006,598.62699999999995,0,0,27.280999999999999,14.205000000000155,PCE,"Allakaket, Alatna",6,NA
SR-170,332580,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,177.64699999999999,0,0,0,-177.64699999999999,PCE,Takotna,12,NA
SR-171,332600,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,1219.576,0,0,1219.576,1140.604,0,0,27.417000000000002,51.555000000000064,PCE,Tanana,12,NA
SR-172,332610,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,392.16500000000002,0,0,392.16500000000002,299.988,0,2.6920000000000002,32.625999999999998,56.859000000000037,PCE,Tatitlek,12,NA
SR-173,331685,169,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,784.41499999999996,0,0,784.41499999999996,752.22299999999996,0,0,50.243000000000002,-18.051000000000045,PCE,Teller,12,NA
SR-174,332630,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,378.94299999999998,0,0,378.94299999999998,350.39699999999999,0,0,24.206,4.339999999999975,PCE,Tenakee Springs,12,NA
SR-175,331200,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,380.64,0,0,0,-380.64,PCE,Tetlin,12,NA
SR-176,331210,2,Alaska Power & Telephone Company,"Thorne Bay, Kasaan",Prince of Wales Is._grid,Southeast,-72.281000000000006,0,0,-72.281000000000006,3272.0030000000002,0,0,72.281000000000006,-3416.5650000000001,PCE,"Thorne Bay, Kasaan",12,NA
SR-177,331690,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,2882.9180000000001,0,0,2882.9180000000001,2784.8029999999999,0,0,48.451999999999998,49.663000000000011,PCE,Togiak,9,NA
SR-178,331220,2,Alaska Power & Telephone Company,"Tok, Tanacross",Tok_grid,Yukon-Koyukuk/Upper Tanana,9824.0400000000009,0,0,9824.0400000000009,8168.1930000000002,0,0,163.4,1492.4470000000001,PCE,"Tok, Tanacross",6,NA
SR-179,331700,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,3519.623,0,0,3519.623,1581.934,0,0,100.649,1837.04,PCE,Toksook Bay,12,NA
SR-18,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,1211.579,0,0,1211.579,1163.502,0,0,34.902999999999999,13.173999999999978,PCE,Ambler,12,NA
SR-180,332710,Tuluksak Traditional,Tuluksak Traditional,NA,Tuluksak_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuluksak,NA,No Data
SR-181,332720,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,1274.941,0,0,1274.941,1147.8219999999999,0,16.887,21.600999999999999,88.631000000000085,PCE,Tuntutuliak,12,NA
SR-182,331710,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,996.48599999999999,0,0,0,-996.48599999999999,PCE,Tununak,12,NA
SR-183,332730,729,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,-23.244,0,0,-23.244,215.82599999999999,0,0,23.244,-262.31399999999996,PCE,Twin Hills,12,NA
SR-184,332850,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,4134.6689999999999,0,0,4134.6689999999999,3915.49,0,2.8620000000000001,167.5,48.817000000000007,PCE,Unalakleet,12,NA
SR-185,332860,106,"Unalaska, City of",Unalaska,Unalaska_grid,Aleutians,44780.457999999999,0,0,44780.457999999999,43381.521999999997,0,0,893.35799999999995,505.57800000000134,PCE,Unalaska,12,NA
SR-186,332880,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,705.35,0,0,705.35,549.89599999999996,0,0.122,17.649999999999999,137.68200000000013,PCE,Venetie,12,NA
SR-187,332410,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,7009.6809999999996,0,0,7009.6809999999996,6186.1670000000004,0,0,509.779,313.73499999999967,PCE,Wainwright,12,NA
SR-188,331730,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,631.35699999999997,0,0,631.35699999999997,604.49300000000005,0,0,26.709,0.15499999999997272,PCE,Wales,12,NA
SR-189,331230,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,427.32400000000001,0,0,427.32400000000001,388.95299999999997,0,0,10.696,27.675000000000011,PCE,Whale Pass,12,NA
SR-19,332350,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,3881.6,0,0,3881.6,3701.0059999999999,0,0,212.83199999999999,-32.237999999999829,PCE,Anaktuvuk Pass,12,NA
SR-190,332890,409,"White Mountain, City of",White Mountain,WhiteMountain_grid,Bering Straits,826.03899999999999,0,0,826.03899999999999,745.43499999999995,0,0,47.307000000000002,33.297000000000025,PCE,White Mountain,0,NA
SR-191,332900,169,Alaska Village Electric Cooperative,Yakutat,Yakutat_grid,Southeast,5945.1840000000002,0,0,5945.1840000000002,5382.8590000000004,0,0,138.36099999999999,423.96399999999994,PCE,Yakutat,12,NA
SR-192,0,"Copper Valley Elec Assn, Inc","Copper Valley Elec Assn, Inc",NA,CopperValley_grid,Copper River/Chugach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In addition to Valdez, the CVEA service area includes 14 other communities.",NA,No Data
SR-193,0,"Sitka, City & Borough of","Sitka, City & Borough of",NA,Sitka_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sitka,NA,No Data
SR-194,0,Barrow Utilities & Electric Cooperative Inc.,Barrow Utilities & Electric Cooperative Inc.,NA,Utqiagvik_grid,North Slope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utqiagvik,NA,No Data
SR-195,0,Metlakatla Power & Light,Metlakatla Power & Light,NA,Metlakatla_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metlakatla,NA,No Data
SR-197,0,TNSG,TNSG,NA,Deadhorse_grid,North Slope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Deadhorse,NA,No Data
SR-198,0,"Petersburg, City of","Petersburg, City of",NA,SEAPA_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petersburg,NA,No Data
SR-199,0,"Seward, City of","Seward, City of",NA,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The City of Seward service area includes the communities of Crown Point, Primrose, Bear Creek and Lowell Point.",NA,No Data
SR-2,0,121,Anchorage Municipal Light and Power,Anchorage Mun Light and Power,Railbelt_grid,Railbelt,722291,111829,0,834120,732828,101292,.,.,.,EIA861,Anchorage,12,NA
SR-20,332650,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,1678.913,0,0,1678.913,1543.0509999999999,0,0,67.066000000000003,68.796000000000049,PCE,Angoon,12,NA
SR-200,0,"Wrangell, City of","Wrangell, City of",NA,SEAPA_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wrangell,NA,No Data
SR-201,0,0,0,NA,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U S Air Force-Eielson AFB,NA,No Data
SR-202,332200,TDX Manley Generating LLC,TDX Manley Generating LLC,NA,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manley Hot Springs,NA,No Data
SR-204,0,Alaska Electric G & T Coop Inc,Alaska Electric G & T Coop Inc,NA,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,No Data
SR-205,0,Alaska Energy Authority,Alaska Energy Authority,NA,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alaska Energy Authority,NA,No Data
SR-206,0,Alyeska Seafoods Inc,Alyeska Seafoods Inc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,No Data
SR-207,0,"NUI Energy Brokers, Inc","NUI Energy Brokers, Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,No Data
SR-208,0,U S Army-Ft Wainwright,U S Army-Ft Wainwright,NA,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U S Army-Ft Wainwright,NA,No Data
SR-209,0,Unisea Inc,Unisea Inc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,No Data
SR-21,331760,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,2489.884,0,0,2489.884,2095.6750000000002,0,48.28,33.616,312.31299999999965,PCE,Aniak,12,NA
SR-210,0,University of Alaska,University of Alaska,NA,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,University of Alaska,NA,No Data
