"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21
P68,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,1921.5410000000002,0,0,0,268.77099999999996,0,0,0,144286,0,0,PCE,24,Savoonga,NA
P71,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,1651.1859999999999,0,0,0,0,0,0,0,126554,0,0,PCE,12,Shishmaref,NA
P74,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,1536.433,0,0,0,0,0,0,0,108855,0,0,PCE,12,Stebbins,NA
P95,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,775.62999999999988,0,0,0,378.00699999999995,0,0,0,60631,0,0,PCE,24,Shaktoolik,NA
P96,169,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,832.97900000000004,0,0,0,0,0,0,0,64352,0,0,PCE,12,Teller,NA
P98,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,639.12399999999991,0,0,0,0,0,0,0,50889,0,0,PCE,12,Wales,NA
P73,169,Alaska Village Electric Cooperative,Saint Michael,SaintMichael_grid,Bering Straits,1748.6870000000001,0,0,0,0,0,0,0,128948,0,0,PCE,12,Saint Michael,NA
P116,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,446.89299999999992,0,0,0,0,0,0,0,40250,0,0,PCE,12,Chignik Lagoon,NA
P117,437,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake_grid,Bristol Bay,385.23899999999998,0,0,0,0,0,0,0,35621,0,0,PCE,12,Chignik Lake,NA
P118,297,"Chignik, City of",Chignik,Chignik_grid,Bristol Bay,878.15699999999993,0,0,0,0,0,0,0,64124,0,0,PCE,12,Chignik,NA
P125,360,"Clark's Point, City of",Clark's Point,Clark's Point_grid,Bristol Bay,60.319999999999993,0,0,0,0,0,0,0,8637,0,0,PCE,3,Clark's Point,NA
P139,320,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,674.0200000000001,0,0,0,0,0,0,0,54992,0,0,PCE,12,Egegik,NA
P161,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,338.42899999999997,0,0,0,0,0,0,0,29740,0,0,PCE,12,Igiugig,NA
P162,280,"I-N-N Electric Coop, Inc",Newhalen,Newhalen_grid,Bristol Bay,17.855999999999998,0,0,3908.0070000000001,0,0,0,0,1420,0,0,PCE,24,"Iliamna, Newhalen, Nondalton",NA
P188,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,409,0,0,0,13.834999999999999,0,0,0,42637,0,0,PCE,17,Kokhanok,NA
P194,330,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,480.5,0,0,0,0,0,0,0,40910,0,0,PCE,12,Levelock,NA
P196,321,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,1386.126,0,0,0,0,0,0,0,119073,0,0,PCE,12,Manokotak,NA
P207,22,Naknek Electric Association,Naknek,Naknek_grid,Bristol Bay,21796.129999999997,0,0,0,0,0,0,0,1396096,0,0,PCE,12,"Naknek, South Naknek, King Salmon",NA
P213,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,745.82799999999997,0,0,0,0,0,0,0,67716,0,0,PCE,12,Koliganek,NA
P224,45,Nushagak Electric Cooperative,Dillingham,Dillingham_grid,Bristol Bay,18811,0,0,0,0,0,0,0,1281644,0,0,PCE,12,"Dillingham, Aleknagik",NA
P227,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,186.03700000000001,0,0,0,0,0,0,0,17098,0,0,PCE,12,Pedro Bay,NA
P230,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,414.16999999999996,0,0,0,0,0,0,0,38377,0,0,PCE,12,Pilot Point,NA
P232,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,525.61399999999992,0,0,0,0,0,0,0,55220,0,0,PCE,12,Port Heiden,NA
P248,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,830.15599999999995,0,0,0,0,0,0,0,66553,0,0,PCE,12,Port Alsworth,NA
P61,169,Alaska Village Electric Cooperative,New Stuyahok,New Stuyahok_grid,Bristol Bay,1373.098,0,0,0,0,0,0,0,101669,0,0,PCE,12,New Stuyahok,NA
P75,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,3057.6930000000002,0,0,0,0,0,0,0,223918,0,0,PCE,12,Togiak,NA
P211,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,Perryville,NA
P115,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,258.10500000000002,0,0,0,0,0,0,0,21866,0,0,PCE,12,Chenega Bay,NA
P119,368,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,463.24400000000003,0,0,0,0,0,0,0,39034,0,0,PCE,12,Chitina,NA
P126,NA,Copper Valley Elec Assn Inc,Allison Creek Hydro,CopperValley_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
P127,10,"Copper Valley Elec Assn, Inc",Glennallen,CopperValley_grid,Copper River/Chugach,9104,0,0,0,0,0,0,0,668892,0,0,EIA923,12,0,NA
P128,10,"Copper Valley Elec Assn, Inc",Solomon Gulch,CopperValley_grid,Copper River/Chugach,0,0,0,54955.000000000007,0,0,0,0,0,0,0,EIA923,12,0,NA
P129,10,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,2006.9999999999998,0,0,0,0,0,0,0,237678,0,0,EIA923,24,0,NA
P130,10,"Copper Valley Elec Assn, Inc",Valdez Cogen,CopperValley_grid,Copper River/Chugach,21216.999999999996,0,0,0,0,0,0,0,0,0,0,EIA923,24,0,NA
P131,160,Cordova Electric Cooperative,Eyak Service Center BESS,Cordova_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cordova, Eyak",NA
P132,160,Cordova Electric Cooperative,Humpback Creek,Cordova_grid,Copper River/Chugach,0,0,0,3100,0,0,0,0,0,0,0,EIA923,12,"Cordova, Eyak",NA
P133,160,Cordova Electric Cooperative,Orca,Cordova_grid,Copper River/Chugach,7570,0,0,0,0,0,0,0,554400,0,0,EIA923,12,"Cordova, Eyak",NA
P134,160,Cordova Electric Cooperative,Power Creek,Cordova_grid,Copper River/Chugach,0,0,0,16525,0,0,0,0,0,0,0,EIA923,12,"Cordova, Eyak",NA
P250,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,441.15199999999993,0,0,0,0,0,0,0,17938,0,0,PCE,12,Tatitlek,NA
P292,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cordova, Eyak",NA
P27,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,1034.48,0,0,0,0,0,0,0,80868,0,0,PCE,12,Slana,NA
P32,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,288.26400000000001,0,0,0,0,0,0,0,24741,0,0,PCE,12,Slana,NA
P38,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,Slana,NA
P100,683,Alutiiq Power Company,Karluk,Karluk_grid,Kodiak,240.49,0,0,0,0,0,0,0,21518,0,0,PCE,12,Karluk,NA
P180,16,Kodiak Electric Assn Inc,ESS Battery Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P181,16,Kodiak Electric Assn Inc,Flywheel Energy Storage System Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P182,16,Kodiak Electric Assn Inc,Kodiak Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,21630,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P183,16,Kodiak Electric Assn Inc,Nymans Plant Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,6384,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P184,16,Kodiak Electric Assn Inc,Pillar Mountain Wind Project Microgrid,Kodiak_grid,Kodiak,0,0,0,0,23323,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P186,16,Kodiak Electric Assn Inc,Swampy Acres Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P187,16,Kodiak Electric Assn Inc,Terror Lake Microgrid,Kodiak_grid,Kodiak,0,0,0,134030.99999999997,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P2,449,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,252.26299999999998,0,0,0,0,0,0,0,25200,0,0,PCE,12,Akhiok,NA
P225,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,676.226,0,0,142.87099999999998,0,0,0,0,49748,0,0,PCE,17,Ouzinkie,NA
P91,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,850.11099999999999,0,0,0,0,0,0,0,60459,0,0,PCE,12,Old Harbor,NA
P185,16,Kodiak Electric Assn Inc,Port Lions Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P193,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,488.62199999999996,0,0,742.69600000000003,0,0,0,0,221399,0,0,PCE,24,Larsen Bay,NA
P105,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,2629.6,0,0,0,0,0,0,0,207840,0,0,PCE,12,Aniak,NA
P108,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,655.18100000000004,0,0,0,0,0,0,0,48519,0,0,PCE,12,Atmautluak,NA
P178,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,1820.9879999999996,0,0,0,0,0,0,0,135937,0,0,PCE,12,Kipnuk,NA
P191,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,1501.4919999999997,0,0,0,0,0,0,0,116108,0,0,PCE,12,Kwethluk,NA
P192,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,1103.7309999999998,0,0,0,210.62899999999999,0,0,0,85409,0,0,PCE,21,Kwigillingok,NA
P195,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,71.926999999999992,0,0,0,0,0,0,0,7503,0,0,PCE,12,Lime Village,NA
P202,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,267.875,0,0,0,0,0,0,0,24015,0,0,PCE,12,Chuathbaluk,NA
P203,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,233.035,0,0,0,0,0,0,0,22120,0,0,PCE,12,Crooked Creek,NA
P204,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,72.475999999999999,0,0,0,0,0,0,0,10275,0,0,PCE,12,Red Devil,NA
P205,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,258.48699999999997,0,0,0,0,0,0,0,23472,0,0,PCE,12,Sleetmute,NA
P209,625,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,1058.1010000000001,0,0,0,0,0,0,0,77040,0,0,PCE,12,Napaskiak,NA
P210,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,1521.6990000000001,0,0,0,0,0,0,0,114808,0,0,PCE,12,Chefornak,NA
P223,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,909.06999999999994,0,0,0,0,0,0,0,72968,0,0,PCE,12,Nunam Iqua,NA
P233,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,0,0,0,0,178.45699999999999,0,0,0,0,0,0,PCE,12,Kongiganak,NA
P259,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,93.164000000000001,0,0,0,76.613000000000014,0,0,0,9096,0,0,PCE,12,Tuntutuliak,NA
P265,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,443.88100000000003,0,0,0,0,0,0,0,43940,0,0,PCE,12,Newtok,NA
P3,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,1871.9960000000001,0,0,0,0,0,0,0,133290,0,0,PCE,12,Akiachak,NA
P4,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,1204.6339999999998,0,0,0,0,0,0,0,92073,0,0,PCE,12,Akiak,NA
P45,169,Alaska Village Electric Cooperative,Alakanuk,Alakanuk_grid,Lower Yukon-Kuskokwim,2284.4229999999998,0,0,0,0,0,0,0,169321,0,0,PCE,12,Alakanuk,NA
P47,43,Bethel Utilities Corp,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,11382.400000000001,0,0,0,0,0,0,0,819795,0,0,PCE,3,Bethel; Napakiak,NA
P49,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,1681.383,0,0,0,829.13800000000003,0,0,0,142740,0,0,PCE,24,Chevak,NA
P51,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,3475.7799999999997,0,0,0,506.18900000000008,0,0,0,274268,0,0,PCE,24,Emmonak,NA
P53,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,2851.7999999999997,0,0,0,375.80599999999998,0,0,0,207881,0,0,PCE,24,Hooper Bay,NA
P54,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,2708.2549999999997,0,0,0,390.04200000000009,0,0,0,188667,0,0,PCE,24,Kasigluk,NA
P57,169,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,1966.0840000000001,0,0,0,0,0,0,0,139640,0,0,PCE,12,Kotlik,NA
P59,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,1518.7619999999999,0,0,0,0,0,0,0,114959,0,0,PCE,12,Marshall,NA
P65,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,1721.8989999999999,0,0,0,0,0,0,0,130091,0,0,PCE,12,Pilot Station,NA
P66,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,1705.1860000000001,0,0,0,425.34100000000001,0,0,0,133811,0,0,PCE,24,Quinhagak,NA
P67,169,Alaska Village Electric Cooperative,Saint Mary's,Saint Mary's_grid,Lower Yukon-Kuskokwim,2997.0529999999999,0,0,0,0,0,0,0,242102,0,0,PCE,12,"Saint Mary's, Andreafsky; Pitkas Point",NA
P69,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,1711.6089999999997,0,0,0,0,0,0,0,127631,0,0,PCE,12,Scammon Bay,NA
P76,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,2644.7519999999995,0,0,0,687.9910000000001,0,0,0,200442,0,0,PCE,24,Toksook Bay,NA
P77,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,1324.1010000000001,0,0,0,0,0,0,0,100272,0,0,PCE,12,Kalskag,NA
P80,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,850.50099999999998,0,0,0,0,0,0,0,66058,0,0,PCE,12,Eek,NA
P82,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,686.25199999999995,0,0,0,0,0,0,0,52834,0,0,PCE,12,Goodnews Bay,NA
P87,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,752.75699999999995,0,0,0,231.82199999999995,0,0,0,60048,0,0,PCE,24,Mekoryuk,NA
P93,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,1039.6360000000002,0,0,0,0,0,0,0,77611,0,0,PCE,12,Russian Mission,NA
P208,319,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Bethel; Napakiak,NA
P231,0,"Platinum, City of",Platinum,Platinum_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Platinum,NA
P60,169,Alaska Village Electric Cooperative,Mountain Village,Mountain Village_grid,Lower Yukon-Kuskokwim,2855.7530000000002,0,0,0,0,0,0,0,202879,0,0,PCE,12,Mountain Village,NA
P64,169,Alaska Village Electric Cooperative,Nunapitchuk,Nunapitchuk_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Nunapitchuk,NA
P89,169,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Toksook Bay,NA
P92,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saint Mary's, Andreafsky; Pitkas Point",NA
P97,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Toksook Bay,NA
P99,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Kalskag,NA
P110,214,Barrow Utilities & Electric Cooperative Inc.,Barrow,Utqiagvik_grid,North Slope,3.5649999999999999,49633.434999999998,0,0,0,0,0,0,378,751742,751742,EIA923,36,Utqiagvik,NA
P216,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,4231,0,0,0,0,0,0,0,306866,0,0,PCE,12,Anaktuvuk Pass,NA
P217,254,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,3481.9199999999996,0,0,0,0,0,0,0,268328,0,0,PCE,12,Atqasuk,NA
P218,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,4695.6000000000004,0,0,0,0,0,0,0,350129,0,0,PCE,12,Kaktovik,NA
P219,254,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,886.3900000000001,5711.6100000000006,0,0,0,0,0,0,81060,72628,72628,EIA923,24,Nuiqsut,NA
P220,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,5759,0,0,0,0,0,0,0,411642,0,0,EIA923,12,Point Hope,NA
P221,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,3593.2570000000001,0,0,0,0,0,0,0,263981,0,0,PCE,12,Point Lay,NA
P222,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,6721.9699999999993,0,0,0,0,0,0,0,493234,0,0,PCE,12,Wainwright,NA
P254,227,TDX North Slope Generating Co,TNSG North Plant,Deadhorse_grid,North Slope,5.0000000000000009,66099,0,0,0,0,0,0,1596,1078601,1078601,EIA923,24,Deadhorse,NA
P255,227,TDX North Slope Generating Co,TNSG South Plant,Deadhorse_grid,North Slope,0,9104,0,0,0,0,0,0,0,84645,84645,EIA923,12,Deadhorse,NA
P113,432,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,1681.3890000000001,0,0,0,0,0,0,0,123961,0,0,PCE,12,Buckland,NA
P169,369,Ipnatchiaq Electric Company,Deering,Deering_grid,Northwest Arctic,606.62700000000007,0,0,0,0,0,0,0,57612,0,0,PCE,12,Deering,NA
P189,17,Kotzebue Electric Association,Kotzebue,Kotzebue_grid,Northwest Arctic,17116.335000000003,0,0,0,4625.4970000000003,0,0,0,1195116,0,0,PCE,24,Kotzebue,NA
P46,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,1234.3820000000001,0,0,0,0,0,0,0,92400,0,0,PCE,12,Ambler,NA
P55,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,1554.1999999999998,0,0,0,0,0,0,0,117712,0,0,PCE,12,Kiana,NA
P56,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,1220.6609999999998,0,0,0,0,0,0,0,94945,0,0,PCE,12,Kivalina,NA
P62,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,1791.8500000000001,0,0,0,0,0,0,0,132562,0,0,PCE,12,Noatak,NA
P63,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,1863.7899999999997,0,0,0,0,0,0,0,149313,0,0,PCE,12,Noorvik,NA
P70,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,2594.4959999999996,0,0,0,47.939,0,0,0,183103,0,0,PCE,20,Selawik,NA
P72,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,1633.556,0,0,0,0,0,0,0,118730,0,0,PCE,12,Shungnak; Kobuk,NA
P179,407,Kobuk Valley Electric Company,Kobuk,Shungnak_grid,Northwest Arctic,0,0,0,0,0,0,0,0,0,0,0,0,0,Shungnak; Kobuk,NA
P101,121,Anchorage Municipal Light and Power,Anchorage 1,Railbelt_grid,Railbelt,39.45000000000001,33602.550000000003,0,0,0,0,0,0,5040,428286,428286,EIA923,36,0,NA
P102,121,Anchorage Municipal Light and Power,Eklutna Hydro Project,Railbelt_grid,Railbelt,0,0,0,83110,0,0,0,0,0,0,0,EIA923,12,0,NA
P103,121,Anchorage Municipal Light and Power,George M Sullivan Generation Plant 2,Railbelt_grid,Railbelt,987.85900000000004,492729.141,0,0,0,0,0,0,84462,5567873,5567873,EIA923,60,0,NA
P109,520,Aurora Energy LLC,Aurora Energy LLC Chena,Railbelt_grid,Railbelt,0,0,191062,0,0,0,0,0,0,0,212780,EIA923,36,0,NA
