"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18
P155,32,Homer Electric Assn Inc,Bernice Lake,Railbelt_grid,Railbelt,785.00000000000011,0,0,0,0,0,0,785.00000000000011,EIA923,12,0,NA
P156,32,Homer Electric Assn Inc,Bradley Lake,Railbelt_grid,Railbelt,0,0,391018,0,0,0,0,391018,EIA923,12,0,NA
P157,32,Homer Electric Assn Inc,Nikiski Combined Cycle,Railbelt_grid,Railbelt,399354,0,0,0,0,0,0,399354,EIA923,24,0,NA
P158,32,Homer Electric Assn Inc,Seldovia,Railbelt_grid,Railbelt,0,224,0,0,0,0,0,224,EIA923,12,0,NA
P159,32,Homer Electric Assn Inc,Soldotna,Railbelt_grid,Railbelt,33121,0,0,0,0,0,0,33121,EIA923,12,0,NA
P160,332,Hughes Power & Light,Hughes,Hughes_grid,Yukon-Koyukuk/Upper Tanana,0,537.32599999999991,0,0,0,0,0,537.32599999999991,PCE,12,Hughes,NA
P161,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,0,339.56099999999998,0.86499999999999999,0,0,0,0,340.42599999999999,PCE,13,Igiugig,NA
P162,280,"I-N-N Electric Coop, Inc","Iliamna, Newhalen, Nondalton",Newhalen_grid,Bristol Bay,0,159.79,3674.14,0,0,0,0,3833.93,PCE,23,"Iliamna, Newhalen, Nondalton",NA
P163,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,0,1822.2649999999999,0,0,0,0,0,1822.2649999999999,PCE,12,Angoon,NA
P164,240,Inside Passage Electric,Hoonah,Hoonah_grid,Southeast,0,3512.5940000000001,1488.258,0,0,0,0,5000.8519999999999,PCE,24,Hoonah,NA
P165,240,Inside Passage Electric,Kake,Kake_grid,Southeast,0,1453.6389999999997,854.74399999999991,0,0,0,0,2308.3829999999998,PCE,24,Kake,NA
P166,240,Inside Passage Electric,Chilkat Valley,Haines_grid,Southeast,0,0,166.07999999999998,0,0,0,0,166.07999999999998,PCE,4,"Haines, Covenant Life; Klukwan; Chilkat Valley",NA
P167,240,Inside Passage Electric,Klukwan,UpperLynnCanal_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P168,240,Inside Passage Electric,10 Mile Creek,UpperLynnCanal_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P169,369,Ipnatchiaq Electric Company,Deering,Deering_grid,Northwest Arctic,0,679.1579999999999,0,42.955999999999996,60.667999999999999,0,0,782.78200000000004,PCE,32,Deering,NA
P170,103,Ketchikan Electric Company,Mahoney Lake Hydroelectric,SEAPA_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P171,103,Ketchikan Public Utilities,Beaver Falls,SEAPA_grid,Southeast,0,0,48192.000000000015,0,0,0,0,48192.000000000015,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P172,103,Ketchikan Public Utilities,Ketchikan,SEAPA_grid,Southeast,0,0,23221,0,0,0,0,23221,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P173,103,Ketchikan Public Utilities,S W Bailey,SEAPA_grid,Southeast,0,-105.99999999999999,0,0,0,0,0,-105.99999999999999,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P174,103,Ketchikan Public Utilities,Silvis,SEAPA_grid,Southeast,0,0,14462,0,0,0,0,14462,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P175,103,Southeast Alaska Power Agency,Swan Lake,SEAPA_grid,Southeast,0,0,81117,0,0,0,0,81117,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P176,103,Ketchikan Public Utilities,Whitman,SEAPA_grid,Southeast,0,0,10841,0,0,0,0,10841,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P177,289,City of King Cove,King Cove,King Cove_grid,Aleutians,0,846,3483,0,0,0,0,4329,EIA923,24,King Cove,NA
P178,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,0,1345.0979999999997,0,0,672.35400000000004,0,0,2017.4519999999998,PCE,24,Kipnuk,NA
P180,16,Kodiak Electric Assn Inc,ESS Battery Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,-246.00000000000003,-246.00000000000003,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P181,16,Kodiak Electric Assn Inc,Flywheel Energy Storage System Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,-291,0,-291,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P182,16,Kodiak Electric Assn Inc,Kodiak Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P183,16,Kodiak Electric Assn Inc,Nymans Plant Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P184,16,Kodiak Electric Assn Inc,Pillar Mountain Wind Project Microgrid,Kodiak_grid,Kodiak,0,0,0,0,25237.999999999996,0,0,25237.999999999996,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P185,16,Kodiak Electric Assn Inc,Port Lions Microgrid,Kodiak_grid,Kodiak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P186,16,Kodiak Electric Assn Inc,Swampy Acres Microgrid,Kodiak_grid,Kodiak,0,3.9999999999999996,0,0,0,0,0,3.9999999999999996,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P187,16,Kodiak Electric Assn Inc,Terror Lake Microgrid,Kodiak_grid,Kodiak,0,0,132333,0,0,0,0,132333,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P188,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,0,498.7,0,0,18.141999999999999,0,0,516.8420000000001,PCE,20,Kokhanok,NA
P189,17,Kotzebue Electric Association,Kotzebue,Kotzebue_grid,Northwest Arctic,0,18343.458000000002,0,594.16300000000012,2583.924,0,0,21521.544999999998,PCE,36,Kotzebue,NA
P190,687,"Koyukuk, City of",Koyukuk,Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,0,192.95400000000001,0,0,0,0,0,192.95400000000001,PCE,4,Koyukuk,NA
P191,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,0,1800.5380000000002,0,0,0,0,0,1800.5380000000002,PCE,12,Kwethluk,NA
P192,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,0,1143.82,0,0,69.736999999999995,0,0,1213.557,PCE,16,Kwigillingok,NA
P193,NA,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P194,330,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,0,458.71,0,0,0,0,0,458.71,PCE,11,Levelock,NA
P195,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,0,3.859,0,0,0,0,0,3.859,PCE,1,Lime Village,NA
P196,321,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,0,590.56399999999996,0,0,0,0,0,590.56399999999996,PCE,5,Manokotak,NA
P197,18,Matanuska Electric Assn Inc,Eklutna Generation Station,Railbelt_grid,Railbelt,0,678551.99999999988,0,0,0,0,0,678551.99999999988,EIA923,12,0,NA
P198,44,Mcgrath Light & Power,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,0,2160.1610000000001,0,0,0,0,0,2160.1610000000001,PCE,12,McGrath,NA
P199,0,Metlakatla Power & Light,Centennial,Metlakatla_grid,Southeast,0,760.00000000000011,0,0,0,0,0,760.00000000000011,EIA923,12,Metlakatla,NA
P200,0,Metlakatla Power & Light,Chester Lake,Metlakatla_grid,Southeast,0,0,3601.0000000000005,0,0,0,0,3601.0000000000005,EIA923,12,Metlakatla,NA
P201,0,Metlakatla Power & Light,Purple Lake,Metlakatla_grid,Southeast,0,0,13956.000000000002,0,0,0,0,13956.000000000002,EIA923,12,Metlakatla,NA
P202,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,0,272.21699999999998,0,0,0,0,0,272.21699999999998,PCE,12,Chuathbaluk,NA
P203,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,0,290.72699999999998,0,0,0,0,0,290.72699999999998,PCE,11,Crooked Creek,NA
P204,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,0,77.713000000000008,0,0,0,0,0,77.713000000000008,PCE,12,Red Devil,NA
P205,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,0,295.12700000000001,0,0,0,0,0,295.12700000000001,PCE,12,Sleetmute,NA
P206,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,0,135.79799999999997,0,0,0,0,0,135.79799999999997,PCE,12,Stony River,NA
P207,22,Naknek Electric Association,"Naknek, South Naknek, King Salmon",Naknek_grid,Bristol Bay,0,24328.964,0,0,0,0,0,24328.964,PCE,12,"Naknek, South Naknek, King Salmon",NA
P208,NA,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P209,625,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,0,1128.606,0,0,0,0,0,1128.606,PCE,12,Napaskiak,NA
P210,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,0,1184.1039999999998,0,0,0,0,0,1184.1039999999998,PCE,11,Chefornak,NA
P211,NA,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P212,340,Nelson Lagoon Electrical Coop,Nelson Lagoon,Nelson Lagoon_grid,Aleutians,0,303.65499999999997,0,0,0,0,0,303.65499999999997,PCE,12,Nelson Lagoon,NA
P213,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,0,690.70700000000011,0,0,0,0,0,690.70700000000011,PCE,12,Koliganek,NA
P214,416,"Nikolai, City of",Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,0,432.96500000000003,0,0,0,0,0,432.96500000000003,PCE,9,Nikolai,NA
P215,150,Nome Joint Utility Systems,Snake River,Nome_grid,Bering Straits,0,30208.678,0,0,2026.2039999999997,0,0,32234.881999999998,PCE,24,Nome,NA
P216,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,0,4260,0,0,0,0,0,4260,PCE,12,Anaktuvuk Pass,NA
P217,254,North Slope Borough Power & Light,NSB Atqasuk Utility,Atqasuk_grid,North Slope,0,2161.0000000000005,0,0,0,0,0,2161.0000000000005,EIA923,12,Atqasuk,NA
P218,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,0,4655.9219999999996,0,0,0,0,0,4655.9219999999996,PCE,11,Kaktovik,NA
P219,254,North Slope Borough Power & Light,NSB Nuiqsut Utility,Nuiqsut_grid,North Slope,0,7329.0000000000009,0,0,0,0,0,7329.0000000000009,EIA923,24,Nuiqsut,NA
P220,254,North Slope Borough Power & Light,NSB Point Hope Utility,Point Hope_grid,North Slope,0,6468,0,0,0,0,0,6468,EIA923,12,Point Hope,NA
P221,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,0,3385.9029999999998,0,0,0,0,0,3385.9029999999998,PCE,11,Point Lay,NA
P222,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,0,7342.9379999999992,0,0,0,0,0,7342.9379999999992,PCE,12,Wainwright,NA
P223,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,0,869.1339999999999,0,0,0,0,0,869.1339999999999,PCE,12,Nunam Iqua,NA
P224,45,Nushagak Electric Cooperative,"Dillingham, Aleknagik",Dillingham_grid,Bristol Bay,0,19099.985999999997,0,0,0,0,0,19099.985999999997,PCE,12,"Dillingham, Aleknagik",NA
P225,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,0,668.29,0,0,0,0,0,668.29,PCE,12,Ouzinkie,NA
P226,NA,"PB Energy, Inc",Dry Spruce Bay (Creek),0,Kodiak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P227,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,0,209.35899999999995,0,0,0,0,0,209.35899999999995,PCE,12,Pedro Bay,NA
P228,24,Pelican Utility,Pelican,Pelican_grid,Southeast,0,419.99999999999994,880.99999999999989,0,0,0,0,1300.9999999999998,EIA923,24,Pelican,NA
P229,212,Petersburg Borough - (AK),Petersburg,SEAPA_grid,Southeast,0,863.37999999999988,13520,0,0,0,0,14383.379999999997,EIA923,24,"Ketchikan, Petersburg, Wrangell",NA
P230,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,0,462.36,0,0,0,0,0,462.36,PCE,12,Pilot Point,NA
P231,NA,"Platinum, City of",Platinum,Platinum_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P232,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,0,621.92600000000004,0,0,0,0,0,621.92600000000004,PCE,12,Port Heiden,NA
P233,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,0,816.76,0,0,632.35899999999992,0,0,1449.1190000000001,PCE,24,Kongiganak,NA
P234,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,0,122.72999999999999,0,0,0,0,0,122.72999999999999,PCE,6,Rampart,NA
P235,NA,Renewable IPP,Willow Solar,Railbelt_grid,Railbelt,NA,NA,NA,1217,NA,NA,NA,1217,MEA FERC1,NA,NA,No data
P236,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,0,679.3610000000001,0,0,0,0,0,679.3610000000001,PCE,12,Ruby,NA
P237,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,0,478.38200000000001,0,0,0,0,0,478.38200000000001,PCE,10,Saint George,NA
P238,339,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,0,3305.16,0,0,0,0,0,3305.16,PCE,12,Saint Paul,NA
P239,108,City of Seward - (AK),Seward (AK),Railbelt_grid,Railbelt,0,334.99999999999994,0,0,0,0,0,334.99999999999994,EIA923,12,0,NA
P240,100,City & Borough of Sitka - (AK),Blue Lake Hydro,Sitka_grid,Southeast,0,0,77837.999999999985,0,0,0,0,77837.999999999985,EIA923,12,Sitka,NA
P241,100,City & Borough of Sitka - (AK),Green Lake,Sitka_grid,Southeast,0,0,41549.999999999993,0,0,0,0,41549.999999999993,EIA923,12,Sitka,NA
P242,100,City & Borough of Sitka - (AK),Jarvis Street,Sitka_grid,Southeast,0,-795.00000000000011,0,0,0,0,0,-795.00000000000011,EIA923,12,Sitka,NA
P243,NA,"South Fork Hydro, LLC",South Fork Hydro (Eagle River),Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P244,0,Southeast Alaska Power Agency,Tyee Lake Hydroelectric Facility,SEAPA_grid,Southeast,0,0,88071,0,0,0,0,88071,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P245,NA,SSRAA,Burnett River Hatchery,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P246,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P247,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,0,60.649999999999991,0,0,0,0,0,60.649999999999991,PCE,3,Takotna,NA
P248,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,0,934.42600000000004,0,0,0,0,0,934.42600000000004,PCE,12,Port Alsworth,NA
P249,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,0,1248.4250000000002,0,0,0,0,0,1248.4250000000002,PCE,12,Tanana,NA
P250,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,0,426.58899999999994,0,0,0,0,0,426.58899999999994,PCE,12,Tatitlek,NA
P251,684,TDX Adak Generating LLC,Adak,Adak_grid,Aleutians,0,1845.9499999999998,0,0,0,0,0,1845.9499999999998,PCE,11,Adak,NA
P252,749,TDX Corporation,Sand Point,Sand Point_grid,Aleutians,0,3595.5699999999997,0,0,0,0,0,3595.5699999999997,PCE,12,Sand Point,NA
P253,72,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,0,598.80799999999999,0,0,0,0,0,598.80799999999999,PCE,12,Manley Hot Springs,NA
P254,227,TDX North Slope Generating Inc.,TNSG North Plant,Deadhorse_grid,North Slope,49695,0,0,0,0,0,0,49695,EIA923,12,Deadhorse,NA
P255,227,TDX North Slope Generating Inc.,TNSG South Plant,Deadhorse_grid,North Slope,0,-375.00000000000006,0,0,0,0,0,-375.00000000000006,EIA923,12,Deadhorse,NA
P256,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,0,414.76599999999991,0,0,0,0,0,414.76599999999991,PCE,12,Tenakee Springs,NA
P257,0,Tesoro Alaska Company LLC,Tesoro Kenai Cogeneration Plant,Railbelt_grid,Railbelt,64878,0,0,0,0,0,0,64878,EIA923,12,0,NA
P258,NA,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P259,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,0,1217.2169999999999,0,0,46.787999999999997,0,0,1264.0049999999999,PCE,20,Tuntutuliak,NA
P260,NA,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P261,242,Umnak Power Company,Nikolski,Nikolski_grid,Aleutians,0,95.368000000000009,0,0,0,0,0,95.368000000000009,PCE,6,Nikolski,NA
P262,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,0,3556.16,0,0,682.34299999999996,0,0,4238.5030000000006,PCE,24,Unalakleet,NA
P263,106,"Unalaska, City of",Dutch Harbor,Unalaska_grid,Aleutians,0,45654,0,0,0,0,0,45654,EIA923,12,Unalaska,NA
P264,106,"Unalaska, City of",Unalaska Power Module,Unalaska_grid,Aleutians,0,1143,0,0,0,0,0,1143,EIA923,12,Unalaska,NA
P265,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,0,281.05200000000002,0,0,0,0,0,281.05200000000002,PCE,5,Newtok,NA
P266,NA,Unisea Inc,Unisea G 2,Unalaska_grid,Aleutians,0,29139,0,0,0,0,0,29139,EIA923,12,Unalaska,NA
P267,452,University of Alaska,University of Alaska Fairbanks,Railbelt_grid,Railbelt,71491.000000000015,-519,0,0,0,0,0,70972.000000000015,EIA923,28,0,NA
P268,0,U S Air Force-Eielson AFB,Eielson AFB Central Heat & Power Plant,Railbelt_grid,Railbelt,73660,292,0,0,0,0,0,73952,EIA923,24,0,NA
P269,NA,NA,Ivanof Bay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P270,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,0,344.70000000000005,0,0,0,0,0,344.70000000000005,PCE,6,Venetie,NA
P271,NA,Westward Seafoods Inc,Westward Seafoods,Unalaska_grid,Aleutians,0,16291,0,0,0,0,0,16291,EIA923,12,Unalaska,NA
P272,409,"White Mountain, City of",White Mountain,White Mountain_grid,Bering Straits,0,891.80700000000002,0,0,0,0,0,891.80700000000002,PCE,12,NA,NA
P273,111,City of Wrangell - (AK),Wrangell,SEAPA_grid,Southeast,0,520,0,0,0,0,0,520,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P274,NA,NA,Jetty Lake (West Side Hydro),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P275,NA,NA,Marathon Hydro,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P276,NA,NA,McRoberts Creek,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P277,NA,NA,Tin City,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P279,13,Golden Valley Elec Assn Inc,Chena 6,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P281,NA,Alyeska Seafoods Inc,Alyeska Seafoods,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P282,NA,Ounalshka Corp,American President Lines Ltd,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P283,NA,Icicle Seafoods Inc,Bering Star,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P284,NA,Phillips Alaska Inc,Central Production Facility 1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P285,NA,Phillips Alaska Inc,Central Production Facility 2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P286,NA,Phillips Alaska Inc,Central Production Facility 3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P287,NA,Peter Pan Seafoods,King Cove,King Cove_grid,Aleutians,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P288,NA,BP Exploration Alaska,Lisburne Production Center,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P289,NA,Offshore Systems Inc,Offshore Systems,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P290,NA,Conoco Phillips Alaska Inc,Seawater Treatment Plant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No data
P292,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,0,8392.1220000000012,19077.682000000001,0,0,0,0,27469.804,PCE,24,"Cordova, Eyak",NA
