"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21
P016,2,Alaska Power and Telephone Co,Goat Lake Hydro,UpperLynnCanal_grid,Southeast,0,0,0,14472.999999999998,0,0,0,0,0,0,0,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P017,2,Alaska Power and Telephone Co,Kasidaya Creek Hydro,UpperLynnCanal_grid,Southeast,0,0,0,6902,0,0,0,0,0,0,0,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P018,2,Alaska Power and Telephone Co,South Fork,Prince of Wales Is._grid,Southeast,0,0,0,6206.0000000000009,0,0,0,0,0,0,0,EIA923,12,Craig; Klawock,NA
P019,2,Alaska Power & Telephone Company,Viking,Prince of Wales Is._grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P020,2,Alaska Power and Telephone Co,Craig (AK),Prince of Wales Is._grid,Southeast,323.99999999999994,0,0,0,0,0,0,0,35112,0,0,EIA923,12,Craig; Klawock,NA
P021,2,Alaska Power and Telephone Co,False Island,Prince of Wales Is._grid,Southeast,696,0,0,0,0,0,0,0,50148,0,0,EIA923,12,Craig; Klawock,NA
P022,2,Alaska Power and Telephone Co,Haines,UpperLynnCanal_grid,Southeast,1390,0,0,0,0,0,0,0,119994,0,0,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P023,2,Alaska Power and Telephone Co,Hydaburg,Prince of Wales Is._grid,Southeast,12,0,0,0,0,0,0,0,3570,0,0,EIA923,12,Craig; Klawock,NA
P024,2,Alaska Power and Telephone Co,Klawock Power Generation Station,Prince of Wales Is._grid,Southeast,600,0,0,0,0,0,0,0,47124,0,0,EIA923,12,Craig; Klawock,NA
P025,2,Alaska Power & Telephone Company,"Northway, Northway Village, Northway Junction",Northway_grid,Yukon-Koyukuk/Upper Tanana,1096,0,0,0,0,0,0,0,87386,0,0,PCE,12,"Northway, Northway Village, Northway Junction",NA
P026,2,Alaska Power & Telephone Company,Skagway,Haines_grid,Southeast,1483.1790000000001,0,0,2501.3969999999999,0,0,0,0,102616,0,0,PCE,23,"Haines, Covenant Life; Klukwan; Chilkat Valley",NA
P027,2,Alaska Power & Telephone Company,Slana,Slana_grid,Yukon-Koyukuk/Upper Tanana,1424.009,0,0,0,0,0,0,0,108283,0,0,PCE,12,Slana,NA
P028,2,Alaska Power and Telephone Co,Thorne Bay Plant,Prince of Wales Is._grid,Southeast,20.000000000000004,0,0,0,0,0,0,0,7308,0,0,EIA923,12,Craig; Klawock,NA
P029,2,Alaska Power & Telephone Company,"Tok, Tanacross",Tok_grid,Yukon-Koyukuk/Upper Tanana,10384,0,0,0,0,0,0,0,716858,0,0,PCE,12,"Tok; Tanacross; Dot Lake, Dot Lake Village",NA
P030,2,Alaska Power & Telephone Company,"Allakaket, Alatna",Allakaket_grid,Yukon-Koyukuk/Upper Tanana,662.06399999999985,0,0,0,0,0,0,0,54977,0,0,PCE,12,"Allakaket, Alatna",NA
P031,2,Alaska Power & Telephone Company,"Bettles, Evansville",Bettles_grid,Yukon-Koyukuk/Upper Tanana,517.5,0,0,0,0,0,0,0,43056,0,0,PCE,12,"Bettles, Evansville",NA
P032,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P033,2,Alaska Power & Telephone Company,Coffman Cove,Prince of Wales Is._grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P034,2,Alaska Power & Telephone Company,"Eagle, Eagle Village",Eagle_grid,Yukon-Koyukuk/Upper Tanana,866.178,0,0,0,0,10.474,0,0,66877,0,0,PCE,18,"Eagle, Eagle Village",NA
P035,2,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,533.56700000000001,0,0,2189.357,0,0,0,0,37530,0,0,PCE,23,Gustavus,NA
P036,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,104.89100000000001,0,0,0,0,0,0,0,11238,0,0,PCE,12,Healy Lake,NA
P037,2,Alaska Power & Telephone Company,Hollis,Prince of Wales Is._grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P038,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P039,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P040,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,485.26500000000004,0,0,0,0,0,0,0,44690,0,0,PCE,12,Whale Pass,NA
P041,2,Alaska Power & Telephone Company,Dewey Lakes ,UpperLynnCanal_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P042,2,Alaska Power & Telephone Company,Lutak,UpperLynnCanal_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P043,2,Alaska Power & Telephone Company,Naukati Bay,Prince of Wales Is._grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P045,169,Alaska Village Electric Cooperative,Alakanuk,Alakanuk_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,504,0,0,EIA923,12,Alakanuk,NA
P046,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,1330.93,0,0,0,0,0,0,0,100475,0,0,PCE,12,Ambler,NA
P047,169,Alaska Village Electric Cooperative,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,41601.5,0,0,0,1340.5679999999998,0,0,0,3035762,0,0,PCE,24,Bethel; Napakiak,NA
P048,169,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission_grid,Bering Straits,1321.1279999999999,0,0,0,0,0,0,0,91225,0,0,PCE,12,Brevig Mission,NA
P049,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,1794.7900000000002,0,0,0,842.51700000000005,0,0,0,172777,0,0,PCE,24,Chevak,NA
P050,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,1371.3229999999999,0,0,0,0,0,0,0,105658,0,0,PCE,12,Elim,NA
P051,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,5355.7089999999989,0,0,0,563.27699999999993,0,0,0,383936,0,0,PCE,24,Emmonak,NA
P052,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,2212.8880000000004,0,0,0,36.668999999999997,0,0,0,164812,0,0,PCE,14,Gambell,NA
P053,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,3312.4470000000001,0,0,0,346.95299999999997,0,0,0,243954,0,0,PCE,24,Hooper Bay,NA
P054,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,2467.0309999999999,0,0,0,322.36299999999994,0,0,0,191278,0,0,PCE,24,Kasigluk,NA
P055,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,1715.15,0,0,0,0,0,0,0,139545,0,0,PCE,12,Kiana,NA
P056,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,1873.5210000000002,0,0,0,0,0,0,0,135091,0,0,PCE,12,Kivalina,NA
P057,169,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,2178.5499999999997,0,0,0,0,0,0,0,157401,0,0,PCE,12,Kotlik,NA
P058,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,1286.8269999999998,0,0,0,0,0,0,0,93254,0,0,PCE,12,Koyuk,NA
P059,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,1564.7779999999998,0,0,0,0,0,0,0,108618,0,0,PCE,12,Marshall,NA
P060,169,Alaska Village Electric Cooperative,Mountain Village,Saint Mary's_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P061,169,Alaska Village Electric Cooperative,New Stuyahok,New_Stuyahok_grid,Bristol Bay,1921.7079999999999,0,0,0,0,0,0,0,145466,0,0,PCE,12,New Stuyahok; Ekwok,NA
P062,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,1852.7710000000002,0,0,0,0,0,0,0,142410,0,0,PCE,12,Noatak,NA
P063,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,1963.1210000000003,0,0,0,0,12.542,0,0,158914,0,0,PCE,23,Noorvik,NA
P064,169,Alaska Village Electric Cooperative,Nunapitchuk,Kasigluk_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P065,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,1876.6369999999999,0,0,0,0,0,0,0,166394,0,0,PCE,12,Pilot Station,NA
P066,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,1779.4579999999999,0,0,0,561.29499999999996,0,0,0,128416,0,0,PCE,24,Quinhagak,NA
P067,169,Alaska Village Electric Cooperative,"Saint Mary's, Andreafsky",Saint Mary's_grid,Lower Yukon-Kuskokwim,3649.8040000000001,0,0,0,2060.4780000000001,0,0,0,197943,0,0,PCE,24,"Saint Mary's, Andreafsky; Pitkas Point",NA
P068,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,2472.6770000000001,0,0,0,54.957999999999998,0,0,0,167561,0,0,PCE,18,Savoonga,NA
P069,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,1710.6110000000001,0,0,0,0,0,0,0,131447,0,0,PCE,12,Scammon Bay,NA
P070,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,2859.9809999999998,0,0,0,0,0,0,0,218048,0,0,PCE,12,Selawik,NA
P071,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,1851.2930000000001,0,0,0,0,0,0,0,135835,0,0,PCE,12,Shishmaref,NA
P072,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,1633.6879999999999,0,0,0,0,16.302,0,0,145776,0,0,PCE,16,Shungnak; Kobuk,NA
P073,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P074,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,3563.7950000000005,0,0,0,0,0,0,0,246063,0,0,PCE,12,Stebbins,NA
P075,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,3271.28,0,0,0,0,0,0,0,227196,0,0,PCE,12,Togiak,NA
P076,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,3270.3009999999995,0,0,0,445.88799999999998,0,0,0,256658,0,0,PCE,24,Toksook Bay,NA
P077,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,1545.2649999999999,0,0,0,0,0,0,0,109532,0,0,PCE,12,Kalskag,NA
P078,169,Alaska Village Electric Cooperative,Yakutat,Yakutat_grid,Southeast,6506.5649999999996,0,0,0,0,0,0,0,422118,0,0,PCE,12,Yakutat,NA
P079,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,400.1,0,0,0,0,0,0,0,35912,0,0,PCE,12,Anvik,NA
P080,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,1221.0740000000001,0,0,0,0,0,0,0,91576,0,0,PCE,12,Eek,NA
P081,169,Alaska Village Electric Cooperative,Ekwok,New_Stuyahok_grid,Bristol Bay,0,0,0,0,0,0,0,0,0,0,0,PCE,12,NA,"No generation, power from New Stuyahok"
P082,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,779.87100000000021,0,0,0,0,0,0,0,50916,0,0,PCE,12,Goodnews Bay,NA
P083,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,611.70799999999997,0,0,0,0,0,0,0,47295,0,0,PCE,12,Grayling,NA
P084,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,576.3370000000001,0,0,0,0,0,0,0,43774,0,0,PCE,12,Holy Cross,NA
P085,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,1106.171,0,0,0,0,0,0,0,83191,0,0,PCE,12,Huslia,NA
P086,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,670.65600000000006,0,0,0,0,6.6360000000000001,0,0,53624,0,0,PCE,24,Kaltag,NA
P087,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,920.31899999999996,0,0,0,4.2400000000000011,0,0,0,57513,0,0,PCE,19,Mekoryuk,NA
P088,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,768.32300000000009,0,0,0,0,0,0,0,62921,0,0,PCE,12,Minto,NA
P089,169,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P090,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,1070.9169999999999,0,0,0,0,0,0,0,91659,0,0,PCE,12,Nulato,NA
P091,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,808.80499999999995,0,0,0,0,0,0,0,58285,0,0,PCE,12,Old Harbor,NA
P092,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P093,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,951.29900000000021,0,0,0,0,0,0,0,73511,0,0,PCE,12,Russian Mission,NA
P094,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,434.02799999999996,0,0,0,0,0,0,0,34751,0,0,PCE,12,Shageluk,NA
P095,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,816.60300000000007,0,0,0,292.81799999999998,0,0,0,63577,0,0,PCE,24,Shaktoolik,NA
P096,169,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,873.10700000000008,0,0,0,0,0,0,0,59752,0,0,PCE,12,Teller,NA
P097,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P098,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,660.928,0,0,0,0,0,0,0,56757,0,0,PCE,12,Wales,NA
P099,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P100,683,Alutiiq Power Company,Karluk,Karluk_grid,Kodiak,206.79400000000004,0,0,0,0,0,0,0,20229,0,0,PCE,12,Karluk,NA
P101,8,Chugach Electric Assn Inc,Hank Nikkels Plant 1,Railbelt_grid,Railbelt,1.4790000000000001,2250.5210000000002,0,0,0,0,0,0,1344,110760,0,EIA923,36,0,NA
P102,8,Chugach Electric Assn Inc,Eklutna Hydro Project,Railbelt_grid,Railbelt,0,0,0,139994,0,0,0,0,0,0,0,EIA923,12,0,NA
P103,8,Chugach Electric Assn Inc,George M Sullivan Generation Plant 2,Railbelt_grid,Railbelt,0,761372.00000000012,0,0,0,0,0,0,0,5928673,0,EIA923,36,0,NA
P105,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,2670.8999999999996,0,0,0,0,0,0,0,203744,0,0,PCE,12,Aniak,NA
P106,747,Arctic Village Electric Company,Arctic Village,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,466.56700000000001,0,0,0,0,0,0,0,43982,0,0,PCE,8,Arctic Village,NA
P107,291,"Atka, City of",Atka,Atka_grid,Aleutians,57.14,0,0,310,0,0,0,0,6313,0,0,PCE,20,Atka,NA
P108,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,1112.585,0,0,0,0,0,0,0,82447,0,0,PCE,12,Atmautluak,NA
P109,520,Aurora Energy LLC,Aurora Energy LLC Chena,Railbelt_grid,Railbelt,0,0,177115,0,0,0,0,0,0,0,146844,EIA923,12,0,NA
P110,214,"Barrow Utils & Elec Coop, Inc",Barrow,Utqiagvik_grid,North Slope,1.139,47329.860999999997,0,0,0,0,0,0,126,748176,0,EIA923,13,Utqiagvik,NA
P111,420,Beaver Joint Utilities,Beaver,Beaver_grid,Yukon-Koyukuk/Upper Tanana,91.299999999999983,0,0,0,0,0,0,0,10350,0,0,PCE,3,Beaver,NA
P112,767,Birch Creek Electric Company,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,81.951999999999998,0,0,0,0,0,0,0,12618,0,0,PCE,12,Birch Creek,NA
P113,432,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,1695.8000000000004,0,0,0,239.392,0,0,0,160206,0,0,PCE,24,Buckland,NA
P114,682,Chalkyitsik Village Council,Chalkyitsik,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,50.67,0,0,0,0,0,0,0,0,0,0,PCE,2,Chalkyitsik,NA
P115,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,218.88199999999998,0,0,0,0,0,0,0,16963,0,0,PCE,10,Chenega Bay,NA
P116,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,513.65599999999995,0,0,18.349999999999998,0,0,0,0,40672,0,0,PCE,16,Chignik Lagoon,NA
P117,437,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake_grid,Bristol Bay,190.12999999999997,0,0,0,0,0,0,0,20429,0,0,PCE,9,Chignik Lake,NA
P118,297,"Chignik, City of",Chignik,Chignik_grid,Bristol Bay,665.79499999999996,0,0,0,0,0,0,0,62649,0,0,PCE,12,Chignik,NA
P119,368,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,431.15600000000001,0,0,0,0,0,0,0,37792,0,0,PCE,12,Chitina,NA
P120,8,Chugach Electric Assn Inc,Beluga,Railbelt_grid,Railbelt,0,2049,0,0,0,0,0,0,0,138262,0,EIA923,10,0,NA
P121,8,Chugach Electric Assn Inc,Cooper Lake,Railbelt_grid,Railbelt,0,0,0,36381.000000000007,0,0,0,0,0,0,0,EIA923,12,0,NA
P122,8,Chugach Electric Assn Inc,International,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P123,8,Chugach Electric Assn Inc,Southcentral Power Project,Railbelt_grid,Railbelt,0,1041694,0,0,0,0,0,0,0,8073094,0,EIA923,24,0,NA
P124,256,Circle Electric Utility,Circle,Circle_grid,Yukon-Koyukuk/Upper Tanana,421.5619999999999,0,0,0,0,0,0,0,34677,0,0,PCE,12,Circle,NA
P125,360,"Clark's Point, City of",Clark's Point,Clark's Point_grid,Bristol Bay,413.43,0,0,0,0,0,0,0,36036,0,0,PCE,12,Clark's Point,NA
P126,10,"Copper Valley Elec Assn, Inc",Allison Creek Hydro,CopperValley_grid,Copper River/Chugach,0,0,0,17551,0,0,0,0,0,0,0,EIA923,12,0,NA
P127,10,"Copper Valley Elec Assn, Inc",Glennallen,CopperValley_grid,Copper River/Chugach,8490,0,0,0,0,0,0,0,638400,0,0,EIA923,12,0,NA
P128,10,"Copper Valley Elec Assn, Inc",Solomon Gulch,CopperValley_grid,Copper River/Chugach,0,0,0,41182.000000000007,0,0,0,0,0,0,0,EIA923,12,0,NA
P129,10,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,3642,0,0,0,0,0,0,0,302904,0,0,EIA923,12,0,NA
P130,10,"Copper Valley Elec Assn, Inc",Valdez Cogen,CopperValley_grid,Copper River/Chugach,25547.000000000004,0,0,0,0,0,0,0,1906884,0,0,EIA923,12,0,NA
P131,160,"Cordova Electric Coop, Inc",Eyak Service Center BESS,Cordova_grid,Copper River/Chugach,0,0,0,0,0,0,-85,0,0,0,0,EIA923,12,"Cordova, Eyak",NA
P132,160,"Cordova Electric Coop, Inc",Humpback Creek,Cordova_grid,Copper River/Chugach,0,0,0,3248,0,0,0,0,0,0,0,EIA923,12,"Cordova, Eyak",NA
P133,160,"Cordova Electric Coop, Inc",Orca,Cordova_grid,Copper River/Chugach,8065,0,0,0,0,0,0,0,585816,0,0,EIA923,12,"Cordova, Eyak",NA
P134,160,"Cordova Electric Coop, Inc",Power Creek,Cordova_grid,Copper River/Chugach,0,0,0,15432.999999999998,0,0,0,0,0,0,0,EIA923,12,"Cordova, Eyak",NA
P135,383,Diomede Joint Utilities,Diomede,Diomede_grid,Bering Straits,398.43599999999998,0,0,0,0,0,0,0,38238,0,0,PCE,12,Diomede,NA
P136,720,Doyon Utilities - Fort Greely,Fort Greely Power Plant,Railbelt_grid,Railbelt,59.78,0,0,0,0,0,0,0,4158,0,0,EIA923,12,0,NA
P137,726,Doyon Utilities - Ft. Wainwright,Utility Plants Section,Railbelt_grid,Railbelt,0,0,65058,0,0,0,0,0,0,0,39288,EIA923,12,0,NA
P138,724,"Doyon Utilities, LLC",JBER Landfill Gas Power Plant,Railbelt_grid,Railbelt,0,38093,0,0,0,0,0,0,0,775141,0,EIA923,18,0,NA
P139,320,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,647.86800000000005,0,0,0,0,0,0,0,54513,0,0,PCE,12,Egegik,NA
P140,701,Elfin Cove Utility Commission,Elfin Cove,Elfin Cove_grid,Southeast,374.82100000000003,0,0,0,0,0,0,0,30128,0,0,PCE,12,Elfin Cove,NA
P141,442,"False Pass, City of",False Pass,False Pass_grid,Aleutians,661.65200000000004,0,0,0,0,0,0,0,29665,0,0,PCE,12,False Pass,NA
P142,0,Fire Island Wind LLC,Fire Island Wind,Railbelt_grid,Railbelt,0,0,0,0,41759,0,0,0,0,0,0,EIA923,12,0,NA
P143,88,G & K Inc,Cold Bay,Cold Bay_grid,Aleutians,2425.3000000000002,0,0,0,0,0,0,0,187803,0,0,PCE,12,Cold Bay,NA
P144,274,"Galena, City of",Galena,Galena_grid,Yukon-Koyukuk/Upper Tanana,5360.9720000000007,0,0,0,0,0,0,0,411364,0,0,PCE,12,Galena,NA
P145,341,Gold Country Energy,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,460.24899999999997,0,0,0,0,0,0,0,42884,0,0,PCE,12,Central,NA
P146,13,Golden Valley Elec Assn Inc,Battery Energy Storage System,Railbelt_grid,Railbelt,0,0,0,0,0,0,-3433,0,0,0,0,EIA923,12,0,NA
P147,13,Golden Valley Elec Assn Inc,Delta Power,Railbelt_grid,Railbelt,-120.99999999999999,0,0,0,0,0,0,0,7812,0,0,EIA923,12,0,NA
P148,13,Golden Valley Elec Assn Inc,Eva Creek Wind,Railbelt_grid,Railbelt,0,0,0,0,56647.999999999993,0,0,0,0,0,0,EIA923,12,0,NA
