"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18
P123,8,Chugach Electric Assn Inc,Southcentral Power Project,Railbelt_grid,Railbelt,867954,0,0,0,0,0,0,867954,EIA923,24,0,NA
P136,720,Doyon Utilities - Fort Greely,Fort Greely Power Plant,Railbelt_grid,Railbelt,0,101.91999999999999,0,0,0,0,0,101.91999999999999,EIA923,12,0,NA
P137,726,Doyon Utilities - Ft. Wainwright,Utility Plants Section,Railbelt_grid,Railbelt,119233.486,0,0,0,0,0,0,119233.486,EIA923,12,0,NA
P138,724,"Doyon Utilities, LLC",JBER Landfill Gas Power Plant,Railbelt_grid,Railbelt,0,50132.000000000007,0,0,0,0,0,50132.000000000007,EIA923,24,0,NA
P14,742,Alaska Environmental Power,Delta Wind Farm,Railbelt_grid,Railbelt,0,0,0,0,3999.9999999999995,0,0,3999.9999999999995,EIA923,12,0,NA
P142,0,Fire Island Wind LLC,Fire Island Wind,Railbelt_grid,Railbelt,0,0,0,0,50562.000000000007,0,0,50562.000000000007,EIA923,12,0,NA
P146,13,Golden Valley Elec Assn Inc,Battery Energy Storage System,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P147,13,Golden Valley Elec Assn Inc,Delta Power,Railbelt_grid,Railbelt,-182.99999999999997,0,0,0,0,0,0,-182.99999999999997,EIA923,12,0,NA
P148,13,Golden Valley Elec Assn Inc,Eva Creek Wind,Railbelt_grid,Railbelt,0,0,0,0,72784,0,0,72784,EIA923,12,0,NA
P149,13,Golden Valley Elec Assn Inc,Fairbanks,Railbelt_grid,Railbelt,5967,-125.00000000000001,0,0,0,0,0,5841.9999999999991,EIA923,36,0,NA
P150,13,Golden Valley Elec Assn Inc,Healy,Railbelt_grid,Railbelt,247707.78499999997,0,0,0,0,0,0,247707.78499999997,EIA923,60,0,NA
P151,13,Golden Valley Elec Assn Inc,North Pole,Railbelt_grid,Railbelt,340147,0,0,0,0,0,0,340147,EIA923,96,0,NA
P155,32,Homer Electric Assn Inc,Bernice Lake,Railbelt_grid,Railbelt,339.00000000000006,0,0,0,0,0,0,339.00000000000006,EIA923,12,0,NA
P156,32,Homer Electric Assn Inc,Bradley Lake,Railbelt_grid,Railbelt,0,0,471705,0,0,0,0,471705,EIA923,12,0,NA
P157,32,Homer Electric Assn Inc,Nikiski Co-Generation,Railbelt_grid,Railbelt,395023,0,0,0,0,0,0,395023,EIA923,24,0,NA
P158,32,Homer Electric Assn Inc,Seldovia,Railbelt_grid,Railbelt,0,72.000000000000014,0,0,0,0,0,72.000000000000014,EIA923,12,0,NA
P159,32,Homer Electric Assn Inc,Soldotna,Railbelt_grid,Railbelt,41087,0,0,0,0,0,0,41087,EIA923,12,0,NA
P197,18,Matanuska Electric Assn Inc,Eklutna Generation Station,Railbelt_grid,Railbelt,0,476985.00000000006,0,0,0,0,0,476985.00000000006,EIA923,24,0,NA
P239,108,City of Seward - (AK),Seward,Railbelt_grid,Railbelt,0,386,0,0,0,0,0,386,EIA923,12,0,NA
P257,0,Tesoro Alaska Company LLC,Tesoro Kenai Cogeneration Plant,Railbelt_grid,Railbelt,70457.100000000006,0,0,0,0,0,0,70457.100000000006,EIA923,36,0,NA
P267,452,University of Alaska,University of Alaska Fairbanks,Railbelt_grid,Railbelt,47006.688999999991,0,0,0,0,0,0,47006.688999999991,EIA923,60,0,NA
P268,0,U S Air Force-Eielson AFB,Eielson AFB Central Heat & Power Plant,Railbelt_grid,Railbelt,67286,236,0,0,0,0,0,67522,EIA923,24,0,NA
P1,0,Agrium US Inc,Agrium Kenai Nitrogen Operations,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P104,NA,Anchorage Municipal Light & Power,AWWU Conduit,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P122,8,Chugach Electric Assn Inc,International,Railbelt_grid,Railbelt,874,0,0,0,0,0,0,874,EIA923,12,0,NA
P152,13,Golden Valley Elec Assn Inc,GVEA Solar Farm,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P235,0,Renewable IPP,Willow Solar,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P243,0,"South Fork Hydro, LLC",South Fork Hydro (Eagle River),Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P279,13,Golden Valley Elec Assn Inc,Chena 6,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P15,2,Alaska Power & Telephone Company,Black Bear Lake,Prince of Wales Is._grid,Southeast,0,0,21168,0,0,0,0,21168,EIA923,12,Craig; Klawock,NA
P18,2,Alaska Power & Telephone Company,South Fork,Prince of Wales Is._grid,Southeast,0,0,5891,0,0,0,0,5891,EIA923,12,Craig; Klawock,NA
P20,2,Alaska Power & Telephone Company,Craig,Prince of Wales Is._grid,Southeast,0,1014.0000000000001,0,0,0,0,0,1014.0000000000001,EIA923,12,Craig; Klawock,NA
P21,2,Alaska Power & Telephone Company,False Island,Prince of Wales Is._grid,Southeast,0,827.99999999999989,0,0,0,0,0,827.99999999999989,EIA923,12,Craig; Klawock,NA
P23,2,Alaska Power & Telephone Company,Hydaburg,Prince of Wales Is._grid,Southeast,0,-9,0,0,0,0,0,-9,EIA923,12,Craig; Klawock,NA
P24,2,Alaska Power & Telephone Company,Klawock Power Generation Station,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P28,2,Alaska Power & Telephone Company,Thorne Bay Plant,Prince of Wales Is._grid,Southeast,0,184,0,0,0,0,0,184,EIA923,12,Craig; Klawock,NA
P10,1,Alaska Electric Light & Power Company,Lake Dorothy Hydroelectric Project,Juneau_grid,Southeast,0,0,84920.999999999985,0,0,0,0,84920.999999999985,EIA923,12,"Juneau, Douglas",NA
P11,1,Alaska Electric Light & Power Company,Lemon Creek,Juneau_grid,Southeast,100,193,0,0,0,0,0,293,EIA923,24,"Juneau, Douglas",NA
P12,1,Alaska Electric Light & Power Company,Salmon Creek 1,Juneau_grid,Southeast,0,0,31260,0,0,0,0,31260,EIA923,12,"Juneau, Douglas",NA
P13,1,Alaska Electric Light & Power Company,Snettisham,Juneau_grid,Southeast,0,0,278023,0,0,0,0,278023,EIA923,12,"Juneau, Douglas",NA
P140,701,Elfin Cove Utility Commission,Elfin Cove,Elfin Cove_grid,Southeast,0,315.23999999999995,0,0,0,0,0,315.23999999999995,PCE,12,Elfin Cove,NA
P16,2,Alaska Power & Telephone Company,Goat Lake Hydro,UpperLynnCanal_grid,Southeast,0,0,15691,0,0,0,0,15691,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P163,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,0,1806.7739999999999,0,0,0,0,0,1806.7739999999999,PCE,12,Angoon,NA
P164,240,Inside Passage Electric,Hoonah,Hoonah_grid,Southeast,0,4086.2219999999998,632.11500000000001,0,0,0,0,4718.3370000000004,PCE,17,Hoonah,NA
P165,240,Inside Passage Electric,Kake,Kake_grid,Southeast,0,2358.9269999999997,0,0,0,0,0,2358.9269999999997,PCE,12,Kake,NA
P166,240,Inside Passage Electric,Chilkat Valley,UpperLynnCanal_grid,Southeast,0,0,1141.54,0,0,0,0,1141.54,PCE,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P17,2,Alaska Power & Telephone Company,Kasidaya Creek Hydro,UpperLynnCanal_grid,Southeast,0,0,8638,0,0,0,0,8638,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P171,103,Ketchikan Public Utilities,Beaver Falls,SEAPA_grid,Southeast,0,0,45979.999999999993,0,0,0,0,45979.999999999993,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P172,103,Ketchikan Public Utilities,Ketchikan,SEAPA_grid,Southeast,0,0,23133,0,0,0,0,23133,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P173,103,Ketchikan Public Utilities,S W Bailey,SEAPA_grid,Southeast,0,-968.00000000000011,0,0,0,0,0,-968.00000000000011,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P174,103,Ketchikan Public Utilities,Silvis,SEAPA_grid,Southeast,0,0,13607.000000000002,0,0,0,0,13607.000000000002,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P175,103,Ketchikan Public Utilities,Swan Lake,SEAPA_grid,Southeast,0,0,61089,0,0,0,0,61089,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P176,103,Ketchikan Public Utilities,Whitman,SEAPA_grid,Southeast,0,0,8712,0,0,0,0,8712,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P199,0,Metlakatla Power & Light,Centennial,Metlakatla_grid,Southeast,0,1328,0,0,0,0,0,1328,EIA923,12,Metlakatla,NA
P200,0,Metlakatla Power & Light,Chester Lake,Metlakatla_grid,Southeast,0,0,5429.0000000000009,0,0,0,0,5429.0000000000009,EIA923,12,Metlakatla,NA
P201,0,Metlakatla Power & Light,Purple Lake,Metlakatla_grid,Southeast,0,0,14712,0,0,0,0,14712,EIA923,12,Metlakatla,NA
P22,2,Alaska Power & Telephone Company,Haines,UpperLynnCanal_grid,Southeast,0,131.45999999999998,0,0,0,0,0,131.45999999999998,PCE,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P228,24,Pelican Utility,Pelican,Pelican_grid,Southeast,0,0,1129,0,0,0,0,1129,EIA923,24,Pelican,NA
P229,212,Petersburg Borough - (AK),Blind Slough,SEAPA_grid,Southeast,0,806.54,12669,0,0,0,0,13475.539999999997,EIA923,24,"Ketchikan, Petersburg, Wrangell",NA
P240,100,"Sitka, City & Borough of",Blue Lake Hydro,Sitka_grid,Southeast,0,0,59501,0,0,0,0,59501,EIA923,12,Sitka,NA
P241,100,"Sitka, City & Borough of",Green Lake,Sitka_grid,Southeast,0,0,49511,0,0,0,0,49511,EIA923,12,Sitka,NA
P242,100,"Sitka, City & Borough of",Jarvis Street,Sitka_grid,Southeast,0,-270,0,0,0,0,0,-270,EIA923,12,Sitka,NA
P244,0,Southeast Alaska Power Agency,Tyee Lake Hydroelectric Facility,SEAPA_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Ketchikan, Petersburg, Wrangell",NA
P256,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,0,407.267,0,0,0,0,0,407.267,PCE,12,Tenakee Springs,NA
P26,2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,0,172.04,0,0,0,0,0,172.04,PCE,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P273,111,"Wrangell, City of",Wrangell,SEAPA_grid,Southeast,0,614,0,0,0,0,0,614,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P35,2,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,0,33.282999999999994,2115.9920000000002,0,0,0,0,2149.2749999999996,PCE,17,Gustavus,NA
P40,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,0,323.73700000000002,0,0,0,0,0,323.73700000000002,PCE,12,Whale Pass,NA
P6,1,Alaska Electric Light & Power Company,Annex Creek,Juneau_grid,Southeast,0,0,27011.999999999996,0,0,0,0,27011.999999999996,EIA923,12,"Juneau, Douglas",NA
P7,1,Alaska Electric Light & Power Company,Auke Bay,Juneau_grid,Southeast,-37,-6,0,0,0,0,0,-43,EIA923,24,"Juneau, Douglas",NA
P78,53,Yakutat Power Inc,Yakutat,Yakutat_grid,Southeast,0,5882.875,0,0,0,0,0,5882.875,PCE,12,Yakutat,NA
P8,1,Alaska Electric Light & Power Company,Gold Creek,Juneau_grid,Southeast,0,21.000000000000004,6464.9999999999991,0,0,0,0,6485.9999999999991,EIA923,24,"Juneau, Douglas",NA
P9,1,Alaska Electric Light & Power Company,Industrial Plant,Juneau_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Juneau, Douglas",NA
P167,240,Inside Passage Electric,Klukwan,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P168,240,Inside Passage Electric,10 Mile Creek,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P170,0,Ketchikan Electric Company,Mahoney Lake Hydroelectric,SEAPA_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Ketchikan, Petersburg, Wrangell",NA
P19,2,Alaska Power & Telephone Company,Viking,Prince of Wales Is._grid,Southeast,0,-11,0,0,0,0,0,-11,EIA923,12,Craig; Klawock,NA
P278,NA,"Inside Passage Elec Coop, Inc",Klawock,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P280,NA,Sitka City of & Borough of,Blue Lake Fish Valve,Sitka_grid,Southeast,0,0,0,0,0,0,0,0,0,0,Sitka,NA
P33,2,Alaska Power & Telephone Company,Coffman Cove,Prince of Wales Is._grid,Southeast,0,8.5176400000000001,0,0,0,0,0,8.5176400000000001,PCE,3,Craig; Klawock,NA
P37,2,Alaska Power & Telephone Company,Hollis,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P41,2,Alaska Power & Telephone Company,Dewey Lakes ,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P42,2,Alaska Power & Telephone Company,Lutak,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P43,2,Alaska Power & Telephone Company,Naukati Bay,Naukati_Bay_grid,Southeast,0,31.103999999999999,0,0,0,0,0,31.103999999999999,PCE,1,Naukati Bay,NA
P81,169,Alaska Village Electric Cooperative,Ekwok,Ekwok_grid,Southeast,0,463.84899999999993,0,0,0,0,0,463.84899999999993,PCE,12,Ekwok,NA
P25,2,Alaska Power & Telephone Company,Northway,Northway_grid,Yukon-Koyukuk/Upper Tanana,0,1156.8,0,0,0,0,0,1156.8,PCE,12,"Northway, Northway Village, Northway Junction",NA
P29,2,Alaska Power & Telephone Company,Tok,Tok_grid,Yukon-Koyukuk/Upper Tanana,0,9257.7200000000012,0,0,0,0,0,9257.7200000000012,PCE,12,"Tok; Tanacross; Dot Lake, Dot Lake Village",NA
P30,2,Alaska Power & Telephone Company,Allakaket,Allakaket_grid,Yukon-Koyukuk/Upper Tanana,0,596.952,0,0,0,0,0,596.952,PCE,12,"Allakaket, Alatna",NA
P31,2,Alaska Power & Telephone Company,Bettles,Bettles_grid,Yukon-Koyukuk/Upper Tanana,0,537.29999999999995,0,0,0,0,0,537.29999999999995,PCE,12,"Bettles, Evansville",NA
P34,2,Alaska Power & Telephone Company,Eagle,Eagle_grid,Yukon-Koyukuk/Upper Tanana,0,711.00599999999997,0,8.7789999999999981,0,0,0,719.78499999999997,PCE,18,"Eagle, Eagle Village",NA
P36,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,0,6.8629999999999995,0,0,0,0,0,6.8629999999999995,PCE,3,Healy Lake,NA
P106,747,Arctic Village Electric Company,Arctic Village,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,0,479.81661390869385,0,0,0,0,0,479.81661390869385,PCE,12,Arctic Village,NA
P111,420,Beaver Joint Utilities,Beaver,Beaver_grid,Yukon-Koyukuk/Upper Tanana,0,298.78399999999999,0,0,0,0,0,298.78399999999999,PCE,12,Beaver,NA
P112,767,Birch Creek Electric Company,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,Birch Creek,NA
P114,682,Chalkyitsik Village Council,Chalkyitsik,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,0,126.93,0,0,0,0,0,126.93,PCE,5,Chalkyitsik,NA
P124,256,Circle Electric Utility,Circle,Circle_grid,Yukon-Koyukuk/Upper Tanana,0,371.91999999999996,0,0,0,0,0,371.91999999999996,PCE,12,Circle,NA
P144,274,"Galena, City of",Galena Electric Utility,Galena_grid,Yukon-Koyukuk/Upper Tanana,0,5437.1419999999998,0,0,0,0,0,5437.1419999999998,PCE,12,Galena,NA
P145,341,Gold Country Energy,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,0,558.81299999999999,0,0,0,0,0,558.81299999999999,PCE,12,Central,NA
P154,63,Gwitchyaa Zhee Utilities Company,Gwitchyaa Zhee,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,0,3117.6179999999999,0,0,0,0,0,3117.6179999999999,PCE,12,Fort Yukon,NA
P160,332,Hughes Power & Light,Hughes,Hughes_grid,Yukon-Koyukuk/Upper Tanana,0,446.69400000000002,0,0,0,0,0,446.69400000000002,PCE,12,Hughes,NA
P190,687,"Koyukuk, City of",Koyukuk,Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,0,272.62799999999999,0,0,0,0,0,272.62799999999999,PCE,11,Koyukuk,NA
P198,44,Mcgrath Light & Power,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,0,2470.9160000000002,0,0,0,0,0,2470.9160000000002,PCE,12,McGrath,NA
P214,416,"Nikolai, City of",Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,0,434.20699999999999,0,0,0,0,0,434.20699999999999,PCE,12,Nikolai,NA
P234,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,0,56.799000000000007,0,0,0,0,0,56.799000000000007,PCE,3,Rampart,NA
P236,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,0,671.98400000000004,0,0,0,0,0,671.98400000000004,PCE,12,Ruby,NA
P247,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,0,245.15339551279953,0,0,0,0,0,245.15339551279953,PCE,12,Takotna,NA
P249,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,0,1286.4649999999999,0,0,0,0,0,1286.4649999999999,PCE,12,Tanana,NA
P253,72,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,0,511.80700000000002,0,0,0,0,0,511.80700000000002,PCE,12,Manley Hot Springs,NA
P270,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,0,638.4,0,0,0,0,0,638.4,PCE,12,Venetie,NA
P79,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,0,430.56099999999998,0,0,0,0,0,430.56099999999998,PCE,12,Anvik,NA
P83,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,0,609.33600000000001,0,0,0,0,0,609.33600000000001,PCE,12,Grayling,NA
P84,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,0,604.75599999999997,0,0,0,0,0,604.75599999999997,PCE,12,Holy Cross,NA
P85,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,0,1021.0939999999999,0,0,0,0,0,1021.0939999999999,PCE,12,Huslia,NA
P86,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,0,632.2410000000001,0,8.173,0,0,0,640.41400000000033,PCE,24,Kaltag,NA
P88,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,0,663.71499999999992,0,0,0,0,0,663.71499999999992,PCE,12,Minto,NA
P90,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,0,985.13000000000011,0,0,0,0,0,985.13000000000011,PCE,12,Nulato,NA
P94,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,0,386.45699999999999,0,0,0,0,0,386.45699999999999,PCE,12,Shageluk,NA
P246,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,0,83.039999999999992,0,0,0,0,0,83.039999999999992,PCE,6,Stevens Village,NA
P39,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,"Tok; Tanacross; Dot Lake, Dot Lake Village",NA
P226,NA,"PB Energy, Inc",Dry Spruce Bay (Creek),0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P245,NA,SSRAA,Burnett River Hatchery,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P269,NA,0,Ivanof Bay,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P274,NA,0,Jetty Lake (West Side Hydro),0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P275,NA,0,Marathon Hydro,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P276,NA,0,McRoberts Creek,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P277,NA,0,Tin City,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P281,NA,Alyeska Seafoods Inc,Alyeska Seafoods,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P282,NA,Ounalshka Corp,American President Lines Ltd,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P283,NA,Icicle Seafoods Inc,Bering Star,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P284,NA,Phillips Alaska Inc,Central Production Facility 1,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P285,NA,Phillips Alaska Inc,Central Production Facility 2,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P286,NA,Phillips Alaska Inc,Central Production Facility 3,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P288,NA,BP Exploration Alaska,Lisburne Production Center,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P289,NA,Offshore Systems Inc,Offshore Systems,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P290,NA,Conoco Phillips Alaska Inc,Seawater Treatment Plant,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
