"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21
P68,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,1920.836,0,0,0,258.53800000000001,0,0,0,136269,0,0,PCE,22,Savoonga,NA
P71,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,1671.3360000000002,0,0,0,0,0,0,0,116922,0,0,PCE,12,Shishmaref,NA
P74,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,2219.982,0,0,0,0,0,0,0,140518,0,0,PCE,12,Stebbins,NA
P95,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,794.51,0,0,0,329.26900000000001,0,0,0,59501,0,0,PCE,24,Shaktoolik,NA
P96,169,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,851.04700000000003,0,0,0,0,0,0,0,71475,0,0,PCE,12,Teller,NA
P98,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,622.39099999999996,0,0,0,0,0,0,0,47428,0,0,PCE,12,Wales,NA
P73,169,Alaska Village Electric Cooperative,Saint Michael,SaintMichael_grid,Bering Straits,1130.4499999999998,0,0,0,0,0,0,0,77538,0,0,PCE,8,Saint Michael,NA
P116,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,80.819000000000003,0,0,561.99400000000003,0,0,0,0,13963,0,0,PCE,20,Chignik Lagoon,NA
P117,437,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake_grid,Bristol Bay,370.63599999999997,0,0,0,0,0,0,0,30570,0,0,PCE,12,Chignik Lake,NA
P118,297,"Chignik, City of",Chignik,Chignik_grid,Bristol Bay,898.57,0,0,0,0,0,0,0,67174,0,0,PCE,12,Chignik,NA
P125,360,"Clark's Point, City of",Clark's Point,Clark's Point_grid,Bristol Bay,249.43999999999997,0,0,0,0,0,0,0,33066,0,0,PCE,12,Clark's Point,NA
P139,320,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,642.31100000000004,0,0,0,0,0,0,0,53542,0,0,PCE,12,Egegik,NA
P161,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,349.16700000000003,0,0,0,0,0,0,0,29134,0,0,PCE,12,Igiugig,NA
P162,280,"I-N-N Electric Coop, Inc",Newhalen,Newhalen_grid,Bristol Bay,34.375999999999998,0,0,3746.9960000000005,0,0,0,0,2641,0,0,PCE,20,"Iliamna, Newhalen, Nondalton",NA
P188,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,420,0,0,0,0,0,0,0,35241,0,0,PCE,12,Kokhanok,NA
P194,330,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,475.61900000000003,0,0,0,0,0,0,0,40632,0,0,PCE,12,Levelock,NA
P196,321,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,1488.1423278994848,0,0,0,0,0,0,0,111901,0,0,PCE,12,Manokotak,NA
P207,22,Naknek Electric Association,Naknek,Naknek_grid,Bristol Bay,22412.982,0,0,0,0,0,0,0,1469969,0,0,PCE,12,"Naknek, South Naknek, King Salmon",NA
P213,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,747.38900000000001,0,0,0,0,0,0,0,68411,0,0,PCE,12,Koliganek,NA
P224,45,Nushagak Electric Cooperative,Dillingham,Dillingham_grid,Bristol Bay,18511.599999999995,0,0,0,0,0,0,0,1253319,0,0,PCE,12,"Dillingham, Aleknagik",NA
P227,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,194.16000000000003,0,0,0,0,0,0,0,18783,0,0,PCE,12,Pedro Bay,NA
P230,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,435.68800000000005,0,0,0,0,0,0,0,41088,0,0,PCE,12,Pilot Point,NA
P232,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,576.53850804187311,0,0,0,0,0,0,0,55588,0,0,PCE,12,Port Heiden,NA
P248,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,882.19299999999998,0,0,0,0,0,0,0,70807,0,0,PCE,12,Port Alsworth,NA
P61,169,Alaska Village Electric Cooperative,New Stuyahok,New Stuyahok_grid,Bristol Bay,1384.6519999999998,0,0,0,0,0,0,0,103035,0,0,PCE,12,New Stuyahok,NA
P75,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,3002.2019999999998,0,0,0,0,0,0,0,221023,0,0,PCE,12,Togiak,NA
P211,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,254.09199999999996,0,0,0,7.1679999999999993,0.30600000000000005,0,0,10332,0,0,PCE,14,Perryville,NA
P115,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,247.922,0,0,0,0,0,0,0,21106,0,0,PCE,12,Chenega Bay,NA
P119,368,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,468.762,0,0,0,0,0,0,0,37805,0,0,PCE,12,Chitina,NA
P126,10,Copper Valley Elec Assn Inc,Allison Creek Hydro,CopperValley_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
P127,10,"Copper Valley Elec Assn, Inc",Glennallen,CopperValley_grid,Copper River/Chugach,8630,0,0,0,0,0,0,0,624834,0,0,EIA923,12,0,NA
P128,10,"Copper Valley Elec Assn, Inc",Solomon Gulch,CopperValley_grid,Copper River/Chugach,0,0,0,55982,0,0,0,0,0,0,0,EIA923,12,0,NA
P129,10,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,2233.0000000000005,0,0,0,0,0,0,0,212478,0,0,EIA923,24,0,NA
P130,10,"Copper Valley Elec Assn, Inc",Valdez Cogen,CopperValley_grid,Copper River/Chugach,21316,0,0,0,0,0,0,0,0,0,0,EIA923,24,0,NA
P131,160,Cordova Electric Cooperative,Eyak Service Center BESS,Cordova_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cordova, Eyak",NA
P132,160,Cordova Electric Cooperative,Humpback Creek,Cordova_grid,Copper River/Chugach,0,0,0,3050.9999999999995,0,0,0,0,0,0,0,EIA923,12,"Cordova, Eyak",NA
P133,160,Cordova Electric Cooperative,Orca,Cordova_grid,Copper River/Chugach,7739,0,0,0,0,0,0,0,589008,0,0,EIA923,12,"Cordova, Eyak",NA
P134,160,Cordova Electric Cooperative,Power Creek,Cordova_grid,Copper River/Chugach,0,0,0,17811,0,0,0,0,0,0,0,EIA923,12,"Cordova, Eyak",NA
P250,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,440.84491186546478,0,0,0,0,0,0,0,37428,0,0,PCE,12,Tatitlek,NA
P292,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cordova, Eyak",NA
P27,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,1171.2,0,0,0,0,0,0,0,90830,0,0,PCE,12,Slana,NA
P32,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,179.34,0,0,0,0,0,0,0,14163,0,0,PCE,8,Slana,NA
P38,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,Slana,NA
P100,683,Alutiiq Power Company,Karluk,Karluk_grid,Kodiak,208.07099999999997,0,0,0,0,0,0,0,19158,0,0,PCE,12,Karluk,NA
P180,16,Kodiak Electric Assn Inc,ESS Battery Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P181,16,Kodiak Electric Assn Inc,Flywheel Energy Storage System Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P182,16,Kodiak Electric Assn Inc,Kodiak Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,14238,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P183,16,Kodiak Electric Assn Inc,Nymans Plant Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,2436,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P184,16,Kodiak Electric Assn Inc,Pillar Mountain Wind Project Microgrid,Kodiak_grid,Kodiak,0,0,0,0,29106.999999999996,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P186,16,Kodiak Electric Assn Inc,Swampy Acres Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,6762,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P187,16,Kodiak Electric Assn Inc,Terror Lake Microgrid,Kodiak_grid,Kodiak,0,0,0,128893.00000000001,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P2,449,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,257.11099999999999,0,0,0,0,0,0,0,31888,0,0,PCE,11,Akhiok,NA
P225,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,366.09090000000003,0,0,401.25599999999991,0,0,0,0,30176,0,0,PCE,23,Ouzinkie,NA
P91,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,835.28200000000004,0,0,0,0,0,0,0,55562,0,0,PCE,12,Old Harbor,NA
P185,16,Kodiak Electric Assn Inc,Port Lions Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P193,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,5.8121680273089122,0,0,484.86199999999997,0,0,0,0,493,0,0,PCE,10,Larsen Bay,NA
P105,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,2673.7999999999997,0,0,0,0,0,0,0,206755,0,0,PCE,12,Aniak,NA
P108,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,692.75070935027463,0,0,0,0,0,0,0,49101,0,0,PCE,12,Atmautluak,NA
P178,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,1883.748,0,0,0,0,0,0,0,153246,0,0,PCE,12,Kipnuk,NA
P191,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,1620.721,0,0,0,0,0,0,0,117916,0,0,PCE,12,Kwethluk,NA
P192,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,914.45667427069668,0,0,0,519.73699999999997,0,0,0,71237,0,0,PCE,21,Kwigillingok,NA
P195,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,79.428000000000011,0,0,0,0,0,0,0,8186,0,0,PCE,12,Lime Village,NA
P202,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,278.16199999999998,0,0,0,0,0,0,0,24282,0,0,PCE,12,Chuathbaluk,NA
P203,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,241.17399999999998,0,0,0,0,0,0,0,22311,0,0,PCE,12,Crooked Creek,NA
P204,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,67.426000000000002,0,0,0,0,0,0,0,10223,0,0,PCE,12,Red Devil,NA
P205,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,260.82870886470914,0,0,0,0,0,0,0,26663,0,0,PCE,12,Sleetmute,NA
P206,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,118.67714276615555,0,0,0,0,0,0,0,13294,0,0,PCE,12,Stony River,NA
P209,625,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,982.83699999999988,0,0,0,0,0,0,0,70776,0,0,PCE,11,Napaskiak,NA
P210,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,1593.556,0,0,0,0,0,0,0,117135,0,0,PCE,12,Chefornak,NA
P223,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,885.86599999999999,0,0,0,0,0,0,0,69985,0,0,PCE,12,Nunam Iqua,NA
P233,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,301.5202507457941,0,0,0,231.35700000000003,0,0,0,23417,0,0,PCE,16,Kongiganak,NA
P259,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,0,0,0,0,67.743000000000009,0,0,0,0,0,0,PCE,12,Tuntutuliak,NA
P265,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,443.60569999999996,0,0,0,0,0,0,0,44254,0,0,PCE,12,Newtok,NA
P3,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,1951.9080000000001,0,0,0,0,0,0,0,137276,0,0,PCE,12,Akiachak,NA
P4,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,1067.3109999999999,0,0,0,0,0,0,0,82534,0,0,PCE,12,Akiak,NA
P45,169,Alaska Village Electric Cooperative,Alakanuk,Alakanuk_grid,Lower Yukon-Kuskokwim,2161.0150000000003,0,0,0,0,0,0,0,161838,0,0,PCE,12,Alakanuk,NA
P47,169,Alaska Village Electric Cooperative,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,42481.8,0,0,0,0,0,0,0,3005828,0,0,PCE,12,Bethel; Napakiak,NA
P49,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,1653.5949999999998,0,0,0,922.65900000000011,0,0,0,133731,0,0,PCE,24,Chevak,NA
P51,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,3580.1759999999999,0,0,0,337.661,0,0,0,263923,0,0,PCE,21,Emmonak,NA
P53,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,2789.9670000000001,0,0,0,499.90599999999989,0,0,0,201312,0,0,PCE,24,Hooper Bay,NA
P54,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,2749.2190000000005,0,0,0,378.78399999999999,0,0,0,194623,0,0,PCE,24,Kasigluk,NA
P57,169,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,2010.883,0,0,0,0,0,0,0,139080,0,0,PCE,12,Kotlik,NA
P59,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,1506.366,0,0,0,0,0,0,0,109263,0,0,PCE,12,Marshall,NA
P65,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,1809.6410000000001,0,0,0,0,0,0,0,137351,0,0,PCE,12,Pilot Station,NA
P66,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,1754.1339999999998,0,0,0,485.17499999999995,0,0,0,121200,0,0,PCE,24,Quinhagak,NA
P67,169,Alaska Village Electric Cooperative,Saint Mary's,Saint Mary's_grid,Lower Yukon-Kuskokwim,3070.3990000000003,0,0,0,0,0,0,0,234786,0,0,PCE,12,"Saint Mary's, Andreafsky; Pitkas Point",NA
P69,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,1671.0540000000003,0,0,0,0,0,0,0,123846,0,0,PCE,12,Scammon Bay,NA
P76,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,2871.1469999999999,0,0,0,729.03700000000003,0,0,0,208458,0,0,PCE,24,Toksook Bay,NA
P77,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,1393.6350000000002,0,0,0,0,0,0,0,100016,0,0,PCE,12,Kalskag,NA
P80,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,879.54,0,0,0,0,0,0,0,61459,0,0,PCE,12,Eek,NA
P82,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,680.65000000000009,0,0,0,0,0,0,0,51182,0,0,PCE,12,Goodnews Bay,NA
P87,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,753.95,0,0,0,199.02100000000002,0,0,0,55020,0,0,PCE,24,Mekoryuk,NA
P93,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,997.38099999999986,0,0,0,0,0,0,0,69683,0,0,PCE,12,Russian Mission,NA
P208,319,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Bethel; Napakiak,NA
P231,0,"Platinum, City of",Platinum,Platinum_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Platinum,NA
P60,169,Alaska Village Electric Cooperative,Mountain Village,Mountain Village_grid,Lower Yukon-Kuskokwim,2884.9240000000004,0,0,0,0,0,0,0,195663,0,0,PCE,12,Mountain Village,NA
P64,169,Alaska Village Electric Cooperative,Nunapitchuk,Kasigluk_grid,Lower Yukon-Kuskokwim,-14.999999999999998,0,0,0,0,0,0,0,1008,0,0,EIA923,12,Kasigluk,NA
P89,169,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Toksook Bay,NA
P92,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saint Mary's, Andreafsky; Pitkas Point",NA
P97,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Toksook Bay,NA
P99,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Kalskag,NA
P110,214,Barrow Utilities & Electric Cooperative Inc.,Barrow,Utqiagvik_grid,North Slope,1.5880000000000001,50110.411999999997,0,0,0,0,0,0,168,757354,757354,EIA923,36,Utqiagvik,NA
P216,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,4110,0,0,0,0,0,0,0,296374,0,0,PCE,12,Anaktuvuk Pass,NA
P217,254,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,3442.36,0,0,0,0,0,0,0,271992,0,0,PCE,12,Atqasuk,NA
P218,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,4733.0999999999995,0,0,0,0,0,0,0,367405,0,0,PCE,12,Kaktovik,NA
P219,254,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,392.25600000000003,6250.7440000000006,0,0,0,0,0,0,24822,55000,55000,EIA923,24,Nuiqsut,NA
P220,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,6584.9883057184088,0,0,0,0,0,0,0,445549,0,0,PCE,12,Point Hope,NA
P221,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,3577.9810000000002,0,0,0,0,0,0,0,262541,0,0,PCE,12,Point Lay,NA
P222,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,7296.2699999999986,0,0,0,0,0,0,0,541902,0,0,PCE,12,Wainwright,NA
P254,227,TDX North Slope Generating Co,TNSG North Plant,Deadhorse_grid,North Slope,0,79920,0,0,0,0,0,0,3192,1350259,1350259,EIA923,24,Deadhorse,NA
P255,227,TDX North Slope Generating Co,TNSG South Plant,Deadhorse_grid,North Slope,0,801.00000000000011,0,0,0,0,0,0,0,11118,11118,EIA923,12,Deadhorse,NA
P113,432,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,1733.5717477235426,0,0,0,73.84,0,0,0,113304,0,0,PCE,18,Buckland,NA
P169,369,Ipnatchiaq Electric Company,Deering,Deering_grid,Northwest Arctic,700.8370729783552,0,0,0,0,0,0,0,57924,0,0,PCE,12,Deering,NA
P189,17,Kotzebue Electric Association,Kotzebue,Kotzebue_grid,Northwest Arctic,18117.048000000003,0,0,0,3319.9949999999999,0,0,0,1227753,0,0,PCE,24,Kotzebue,NA
P46,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,1492.7900000000002,0,0,0,0,0,0,0,102740,0,0,PCE,13,Ambler,NA
P55,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,1617.6440000000002,0,0,0,0,0,0,0,116311,0,0,PCE,12,Kiana,NA
P56,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,1214.4450000000002,0,0,0,0,0,0,0,82635,0,0,PCE,12,Kivalina,NA
P62,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,1837.8429999999998,0,0,0,0,0,0,0,131022,0,0,PCE,12,Noatak,NA
P63,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,1976.306,0,0,0,0,0,0,0,144704,0,0,PCE,12,Noorvik,NA
P70,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,2678.1279999999992,0,0,0,104.58,0,0,0,192144,0,0,PCE,23,Selawik,NA
P72,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,1578.9360000000001,0,0,0,0,0,0,0,121905,0,0,PCE,12,Shungnak; Kobuk,NA
P179,407,Kobuk Valley Electric Company,Kobuk,Shungnak_grid,Northwest Arctic,0,0,0,0,0,0,0,0,0,0,0,0,0,Shungnak; Kobuk,NA
P101,121,Anchorage Municipal Light and Power,Anchorage 1,Railbelt_grid,Railbelt,22.908000000000001,47759.091999999997,0,0,0,0,0,0,2856,569708,569708,EIA923,36,0,NA
P102,121,Anchorage Municipal Light and Power,Eklutna Hydro Project,Railbelt_grid,Railbelt,0,0,0,92243,0,0,0,0,0,0,0,EIA923,12,0,NA
P103,121,Anchorage Municipal Light and Power,George M Sullivan Generation Plant 2,Railbelt_grid,Railbelt,835.7710000000003,653306.22900000005,0,0,0,0,0,0,64050,6713337,6713337,EIA923,60,0,NA
