"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20
SR-155,332560,339,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,5070.0805369127511,2366.0375838926175,0.46666666666666662,42218.333333333336,19701.888888888883,0.46666666666666662,28835.041666666664,13456.352777777776,645.90493333333325,PCE,12,Saint Paul,PCE revenue assumes all kWh are at residential rate
SR-48,331980,88,G & K Inc,Cold Bay,Cold Bay_grid,Aleutians,3674.4,2692.60032,0.73280000000000001,35388.200000000004,25932.472959999999,0.73280000000000001,19121.624999999996,14012.326799999999,784.69030079999993,PCE,12,Cold Bay,PCE revenue assumes all kWh are at residential rate
SR-11,331005,684,TDX Adak Generating LLC,Adak,Adak_grid,Aleutians,2710.0400000000004,3396.2221279999994,1.2531999999999996,6586.8933333333334,8254.6947253333292,1.2531999999999996,18275.444444444445,22902.786977777771,618.3752483999998,PCE,3,Adak,PCE revenue assumes all kWh are at residential rate
SR-63,331970,442,"False Pass, City of",False Pass,False Pass_grid,Aleutians,4889.4482758620688,2076.6709189655176,0.42472500000000002,16790.882352941175,7131.5075073529415,0.42472500000000002,5879.357142857144,2497.1099625000006,34.959539475000007,PCE,12,False Pass,PCE revenue assumes all kWh are at residential rate
SR-184,332850,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,5099.8762886597933,2291.5444123711331,0.44933333333333325,45189.214285714275,20305.020285714279,0.4493333333333332,22051.205882352941,9908.3418431372502,336.88362266666655,PCE,12,Unalakleet,PCE revenue assumes all kWh are at residential rate
SR-190,332890,409,"White Mountain, City of",White Mountain,White Mountain_grid,Bering Straits,3283.205479452055,2035.587397260274,0.62,12848.75,7966.2250000000004,0.62,9304.1538461538457,5768.5753846153839,74.991479999999996,PCE,12,White Mountain,PCE revenue assumes all kWh are at residential rate
SR-100,331420,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,5074.0000000000009,3182.7510666666676,0.62726666666666675,18228.083333333336,11433.869072222222,0.62726666666666675,17640.413793103449,11065.243558620692,320.89206320000005,PCE,12,Koyuk,PCE revenue assumes all kWh are at residential rate
SR-154,331670,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,6187.688888888888,3826.6215011111108,0.618425,17372.080000000002,10743.328573999999,0.618425,22574.516129032258,13960.645137096773,432.77999924999995,PCE,12,Saint Michael,PCE revenue assumes all kWh are at residential rate
SR-157,331590,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,5235.7939393939387,3025.8089491919195,0.57790833333333336,19985.350000000002,11549.700309583333,0.57790833333333336,24891.36363636364,14384.926473484851,474.70257362500007,PCE,12,Savoonga,PCE revenue assumes all kWh are at residential rate
SR-161,331630,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,6167.3846153846162,3446.2831282051288,0.55879166666666669,15147.857142857145,8464.4963392857153,0.55879166666666669,16272.833333333334,9093.1236597222214,218.23496783333334,PCE,12,Shaktoolik,PCE revenue assumes all kWh are at residential rate
SR-162,331640,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,4872.8611111111113,3217.1847270833337,0.66022499999999995,19726.055555555555,13023.635029166664,0.66022499999999995,15020.513513513513,9916.9185344594589,366.92598577499996,PCE,12,Shishmaref,PCE revenue assumes all kWh are at residential rate
SR-167,331680,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,4883.113636363636,2946.7556164772727,0.60345833333333332,13103.499999999998,7907.4162708333333,0.60345833333333332,15772.687499999998,9518.1597109374979,304.58111074999994,PCE,12,Stebbins,PCE revenue assumes all kWh are at residential rate
SR-188,331730,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,3991.5531914893618,2822.8596799645388,0.70720833333333322,8336.25,5895.4654687499997,0.70720833333333333,13742,9718.4569166666661,165.21376758333332,PCE,12,Wales,PCE revenue assumes all kWh are at residential rate
SR-31,331270,169,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission_grid,Bering Straits,5490.4418604651164,3328.4888705426356,0.60623333333333329,7442.3333333333339,4511.7905444444441,0.60623333333333329,17420.607142857145,10560.952736904761,295.7066766333333,PCE,12,Brevig Mission,PCE revenue assumes all kWh are at residential rate
SR-61,331300,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,4878.8526315789477,3040.9888452631576,0.62329999999999997,14266.44444444444,8892.2748222222199,0.62329999999999997,14934.531249999998,9308.6933281249967,297.87818649999991,PCE,12,Elim,PCE revenue assumes all kWh are at residential rate
SR-66,331320,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,4555.3532934131727,2603.5362522954078,0.57153333333333312,18712.777777777777,10694.976259259254,0.57153333333333312,16522.463414634145,9443.1385902438997,387.16868219999986,PCE,1,Gambell,PCE revenue assumes all kWh are at residential rate
SR-54,331930,383,Diomede Joint Utilities,Diomede,Diomede_grid,Bering Straits,0,0,0,0,0,0,0,0,0,0,0,Diomede,PCE revenue assumes all kWh are at residential rate
SR-173,331685,61,Teller Power Company,Teller,Teller_grid,Bering Straits,3899.6184210526312,2610.1445964912282,0.66933333333333334,12854.846153846156,8604.1770256410273,0.66933333333333334,11706.73076923077,7835.7051282051279,203.72833333333332,PCE,12,Teller,PCE revenue assumes all kWh are at residential rate
SR-127,332340,150,Nome Joint Utility Systems,Nome,Nome_grid,Bering Straits,5105.9522998296425,2051.4014356615558,0.40176666666666661,31623.999999999996,12705.469066666663,0.40176666666666661,58608.493243243247,23546.938968693692,3484.9469673666663,PCE,12,Nome,PCE revenue assumes all kWh are at residential rate
SR-67,332000,373,Golovin Power Utilities,Golovin,Golovin_grid,Bering Straits,4319.4107142857147,2231.6955357142861,0.51666666666666672,13213.323529411766,6826.8838235294124,0.51666666666666672,11234.5,5804.4916666666677,92.871866666666676,PCE,3,Golovin,PCE revenue assumes all kWh are at residential rate
SR-109,332210,321,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,3744.6493506493507,2059.5571428571425,0.54999999999999993,7418.7500000000009,4080.3125,0.54999999999999993,29213.857142857141,16067.621428571425,224.94669999999996,PCE,12,Manokotak,PCE revenue assumes all kWh are at residential rate
SR-183,332730,729,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,3202.666666666667,3012.1079999999997,0.94049999999999978,19553.000000000004,18389.5965,0.94049999999999978,5157.7142857142862,4850.8302857142853,33.955811999999995,PCE,12,Twin Hills,PCE revenue assumes all kWh are at residential rate
SR-145,332590,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,3925.5432098765427,2320.5521556584367,0.59114166666666679,7642.5555555555557,4517.8330287037052,0.59114166666666679,4880.4374999999991,2885.0299578125005,46.160479325000004,PCE,12,Port Alsworth,PCE revenue assumes all kWh are at residential rate
SR-138,332470,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,1258.25,1195.3375000000001,0.95000000000000007,10485.09090909091,9960.8363636363665,0.95000000000000007,364.50000000000006,346.27500000000003,3.4627500000000007,PCE,12,Perryville,NA
SR-39,331870,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,4673.4181818181814,2842.7623896969703,0.6082833333333334,15495.200000000003,9425.4719066666694,0.6082833333333334,6360.4285714285716,3868.9426928571434,27.082598850000004,PCE,12,Chignik Lagoon,PCE revenue assumes all kWh are at residential rate
SR-80,332040,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,3115.0689655172414,2532.5510689655171,0.81300000000000006,9838.6999999999989,7998.8631000000014,0.81300000000000017,5852.4374999999991,4758.031687499999,76.128506999999985,PCE,12,Igiugig,PCE revenue assumes all kWh are at residential rate
SR-58,331940,320,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,1845.7746478873241,1587.3661971830986,0.86,19818.1875,17043.641250000001,0.86,6679.2105263157891,5744.121052631579,109.1383,PCE,12,Egegik,PCE revenue assumes all kWh are at residential rate
SR-121,331480,169,Alaska Village Electric Cooperative,New Stuyahok,New_Stuyahok_grid,Bristol Bay,4940.6730769230771,3164.8304839743591,0.64056666666666662,11779.150000000003,7545.3308516666675,0.64056666666666662,16725.636363636364,10713.885133333333,353.55820940000001,PCE,12,New Stuyahok,PCE revenue assumes all kWh are at residential rate
SR-177,331690,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,4888.5956521739126,3065.108735615941,0.6269916666666665,19092.511111111107,11970.845362407403,0.6269916666666665,16425.698113207549,10298.775836163521,545.83511931666658,PCE,12,Togiak,PCE revenue assumes all kWh are at residential rate
SR-38,331860,297,"Chignik, City of",Chignik,Chignik_grid,Bristol Bay,3279.8923076923079,1636.6662615384612,0.49899999999999989,7143.378787878788,3564.5460151515149,0.49899999999999994,7822.2727272727288,3903.3140909090912,42.936455000000002,PCE,6,Chignik,PCE revenue assumes all kWh are at residential rate
SR-146,332500,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,3634.8039215686276,2665.5228758169937,0.7333333333333335,5911.5000000000009,4335.1000000000004,0.73333333333333339,15456.800000000003,11334.986666666669,170.02480000000003,PCE,12,Port Heiden,PCE revenue assumes all kWh are at residential rate
SR-105,332180,330,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,4096.515151515152,3123.5928030303021,0.76249999999999984,10007.153846153848,7630.4548076923074,0.76249999999999984,4517.25,3444.4031249999989,55.110449999999986,PCE,12,Levelock,PCE revenue assumes all kWh are at residential rate
SR-40,331880,437,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake_grid,Bristol Bay,3431.8292682926826,2957.0928861788611,0.86166666666666669,16142.000000000004,13909.023333333336,0.86166666666666669,12433.8,10713.790999999999,107.13790999999999,PCE,12,Chignik Lake,PCE revenue assumes all kWh are at residential rate
SR-46,331910,360,"Clark's Point, City of",Clark's Point,Clark's Point_grid,Bristol Bay,5139.8999999999996,4640.6015474999995,0.9028583333333331,6573.75,5935.1649687499985,0.9028583333333331,4489.9000000000005,4053.7436308333331,40.537436308333326,PCE,12,Clark's Point,PCE revenue assumes all kWh are at residential rate
SR-139,332480,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,2828.8125,1697.2874999999999,0.59999999999999987,7362.8823529411766,4417.7294117647043,0.59999999999999987,7141.5,4284.8999999999987,59.988599999999984,PCE,3,Pilot Point,PCE revenue assumes all kWh are at residential rate
SR-81,332050,280,"I-N-N Electric Coop, Inc",Iliamna,Newhalen_grid,Bristol Bay,4024.1595744680858,2292.5301749113478,0.56969166666666671,15028.784313725491,8561.7731836601306,0.56969166666666671,24649.279999999999,14042.489405333334,351.06223513333333,PCE,12,"Iliamna, Newhalen, Nondalton",PCE revenue assumes all kWh are at residential rate
SR-136,332450,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,2458.217391304348,2236.9778260869566,0.91,6256.2500000000009,5693.1875000000009,0.91,5302.3333333333339,4825.1233333333339,28.950740000000003,PCE,12,Pedro Bay,PCE revenue assumes all kWh are at residential rate
SR-95,332100,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,2809.9285714285711,2528.9357142857148,0.90000000000000036,8181.8571428571422,7363.6714285714297,0.90000000000000024,9949.5714285714275,8954.6142857142877,125.36460000000002,PCE,12,Kokhanok,PCE revenue assumes all kWh are at residential rate
SR-59,331950,688,City of Ekwok,Ekwok,New_Stuyahok_grid,Bristol Bay,3927.8679245283024,2707.8066827044031,0.68938333333333335,3433.545454545454,2367.0290106060606,0.68938333333333335,14137.444444444443,9746.1185759259261,87.715067183333332,PCE,12,Ekwok,PCE revenue assumes all kWh are at residential rate
SR-96,332110,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,4652.7647058823532,2326.3823529411766,0.5,5325.7142857142853,2662.8571428571427,0.5,10512.652173913044,5256.326086956522,120.8955,PCE,12,Koliganek,PCE revenue assumes all kWh are at residential rate
SR-116,332280,22,Naknek Electric Association,Naknek,Naknek_grid,Bristol Bay,3991.2601626016267,2267.8340243902444,0.56820000000000004,46792.335820895525,26587.405213432834,0.56820000000000004,28115.895061728392,15975.451574074074,2588.0231549999999,PCE,12,"Naknek, South Naknek, King Salmon",PCE revenue assumes all kWh are at residential rate
SR-53,332430,45,Nushagak Electric Cooperative,Dillingham,Dillingham_grid,Bristol Bay,5405.2505112474437,2662.4462268234488,0.49256666666666665,26806.860050890587,13204.165699067009,0.49256666666666665,12861.118644067798,6334.9583401129948,747.52508413333339,PCE,12,"Dillingham, Aleknagik",PCE revenue assumes all kWh are at residential rate
SR-192,0,10,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,5372.7951153324293,1290.9769335142469,0.24028032072731867,80933.75,16557.750000000004,0.20458399616970671,0,0,0,EIA861,12,"In addition to Valdez, the CVEA service area includes 14 other communities.",NA
SR-172,332610,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,2061.8888888888887,1896.9377777777779,0.92,4877.8461538461534,4487.6184615384618,0.92,14747.500000000002,13567.700000000003,135.67700000000002,PCE,12,Tatitlek,PCE revenue assumes all kWh are at residential rate
SR-43,331890,368,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,2413.166666666667,1661.364701388889,0.68845833333333328,7245.6428571428569,4988.3232053571419,0.68845833333333328,13004.600000000002,8953.1252416666666,44.765626208333337,PCE,3,Chitina,PCE revenue assumes all kWh are at residential rate
SR-49,331920,160,Cordova Electric Cooperative,Cordova,Cordova_grid,Copper River/Chugach,4879.1036649214657,1683.7380155671899,0.34509166666666663,28879.583601286173,9966.1036376071806,0.34509166666666663,42051.813084112146,14511.730263551399,1552.7551381999997,PCE,12,"Cordova, Eyak",PCE revenue assumes all kWh are at residential rate
SR-113,331160,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,2606.3518518518517,1706.7477905864193,0.65484166666666643,7313.4285714285725,4789.1377547619031,0.65484166666666643,12119.333333333336,7936.2444388888871,71.426199949999983,PCE,9,Mentasta Lake,PCE revenue assumes all kWh are at residential rate
SR-165,331195,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,4010.4096385542166,2616.8591293172681,0.65251666666666652,6635.4999999999991,4329.7743416666654,0.65251666666666652,10498.714285714284,6850.5860499999972,47.954102349999978,PCE,12,Slana,PCE revenue assumes all kWh are at residential rate
SR-42,331070,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,3296.4375,2158.5347453124996,0.65480833333333321,7684.3684210526317,5031.7884785087708,0.65480833333333321,5619.5,3679.6954291666661,7.3593908583333327,PCE,12,Chistochina,PCE revenue assumes all kWh are at residential rate
SR-36,331850,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,3645.84,2424.4836000000005,0.66500000000000004,4798.6249999999991,3191.0856249999997,0.66500000000000004,2990.3888888888891,1988.6086111111113,35.794955000000002,PCE,3,Chenega Bay,PCE revenue assumes all kWh are at residential rate
SR-135,332440,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,3458.5802469135801,1268.6072345679008,0.36679999999999996,11832.277777777777,4340.0794888888877,0.36679999999999996,9829,3605.2771999999991,54.079157999999993,PCE,6,Ouzinkie,PCE revenue assumes all kWh are at residential rate
SR-134,331540,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,4012.645833333333,2381.4718633680559,0.59349166666666675,4825.0526315789466,2863.6285280701754,0.59349166666666675,19166.599999999999,11375.217378333333,170.62826067500001,PCE,12,Old Harbor,PCE revenue assumes all kWh are at residential rate
SR-104,332170,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,1419.7727272727273,624.69999999999993,0.44,13057.307692307691,5745.2153846153842,0.43999999999999995,4779.2222222222226,2102.8577777777778,18.925720000000002,PCE,12,Larsen Bay,NA
SR-7,0,16,Kodiak Electric Assn Inc,Kodiak,Kodiak_grid,Kodiak,7287.3875758209579,1252.4576448441749,0.17186647914813008,21670.465337132006,3593.542260208927,0.16582672334458126,861144.23076923075,133500,13884,EIA861,12,"The KEA service area includes the communities of Port Lions, Chiniak, Womens Bay and Woody Island.",NA
SR-86,331740,683,Alutiiq Power Company,Karluk,Karluk_grid,Kodiak,3983.1333333333332,2788.1933333333336,0.70000000000000007,9638.2727272727261,6746.7909090909079,0.70000000000000007,3819,2673.3,13.3665,PCE,12,Karluk,PCE revenue assumes all kWh are at residential rate
SR-12,331010,449,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,3942.8928571428573,1774.3017857142861,0.45000000000000012,8884.2857142857156,3997.9285714285729,0.45000000000000012,3079.25,1385.6625000000004,11.085300000000004,PCE,12,Akhiok,PCE revenue assumes all kWh are at residential rate
SR-106,332190,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,1124.3333333333335,2006.7101333333333,1.7847999999999995,18372.999999999996,32792.13039999998,1.7847999999999993,1627.375,2904.5388999999991,23.236311199999992,PCE,12,Lime Village,PCE revenue assumes all kWh are at residential rate
SR-118,332300,625,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,3424.7837837837833,2397.3486486486486,0.70000000000000007,12679,8875.3000000000011,0.70000000000000007,3553.636363636364,2487.545454545455,27.363000000000007,PCE,12,Napaskiak,PCE revenue assumes all kWh are at residential rate
SR-181,332720,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,4893.7222222222226,3180.9194444444452,0.65000000000000013,19656.222222222223,12776.544444444447,0.65000000000000013,6074.7857142857147,3948.6107142857149,55.280550000000012,PCE,12,Tuntutuliak,PCE revenue assumes all kWh are at residential rate
SR-90,332080,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,4248.0582010582011,2738.0505130070551,0.64454166666666668,18057.272727272728,11638.664659090908,0.64454166666666668,17154.866666666669,11057.026352777777,165.85539529166667,PCE,12,Kipnuk,PCE revenue assumes all kWh are at residential rate
SR-107,331430,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,3221.9302325581389,1943.871057558139,0.603325,7953.0833333333321,4798.2940020833321,0.603325,15052.1,9081.3082325000014,90.813082325000011,PCE,12,Lower Kalskag,PCE revenue assumes all kWh are at residential rate
SR-110,331440,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,4875.1875,2929.2970359375004,0.60085833333333349,12277.900000000001,7377.278530833335,0.60085833333333349,25656.239999999998,15415.765606000003,385.39414015000006,PCE,12,Marshall,PCE revenue assumes all kWh are at residential rate
SR-112,331450,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,3486.0219780219786,2039.4971582417591,0.58505000000000007,8519.9473684210516,4984.5952078947375,0.58505000000000007,14125.2,8263.948260000001,206.59870650000005,PCE,6,Mekoryuk,PCE revenue assumes all kWh are at residential rate
SR-115,331470,169,Alaska Village Electric Cooperative,Mountain Village,Mountain Village_grid,Lower Yukon-Kuskokwim,5087.9572192513369,3069.6493896613188,0.60331666666666672,20077.730769230773,12113.229601923082,0.60331666666666672,28085.704545454544,16944.573647348483,745.56124048333334,PCE,6,Mountain Village,PCE revenue assumes all kWh are at residential rate
SR-123,331490,169,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,5310.2413793103451,2969.1329632183906,0.55913333333333326,7968.1538461538476,4455.26042051282,0.55913333333333326,11575.058823529413,6472.0012235294107,110.02402079999999,PCE,12,Nightmute,PCE revenue assumes all kWh are at residential rate
SR-133,331530,169,Alaska Village Electric Cooperative,Nunapitchuk,Kasigluk_grid,Lower Yukon-Kuskokwim,4705.7862595419838,2754.5712019083981,0.58535833333333354,14214.083333333332,8320.3321298611118,0.58535833333333354,13748.48275862069,8047.7889534482792,233.38587965000008,PCE,12,Nunapitchuk,PCE revenue assumes all kWh are at residential rate
SR-140,331550,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,4698.898550724638,2727.4365062801935,0.58044166666666663,19289.384615384617,11196.362555128206,0.58044166666666663,34135.250000000007,19813.521402083334,475.52451365000002,PCE,12,Pilot Station,PCE revenue assumes all kWh are at residential rate
SR-141,331560,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,4401.8529411764721,2541.4831598039218,0.57736666666666658,10734,6197.4537999999993,0.57736666666666658,16017.499999999998,9247.9705833333301,55.487823499999983,PCE,12,Pitkas Point,PCE revenue assumes all kWh are at residential rate
SR-147,331570,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,5091.184782608696,2889.077657971015,0.56746666666666667,18836.565217391304,10689.122875362318,0.56746666666666667,22510.281250000004,12773.834266666669,408.76269653333338,PCE,12,Quinhagak,PCE revenue assumes all kWh are at residential rate
SR-151,331580,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,4908.0933333333332,3001.1763709999996,0.61147499999999988,6885.5999999999995,4210.3722599999992,0.61147499999999988,31312.666666666668,19146.912849999997,287.20369274999996,PCE,12,Russian Mission,PCE revenue assumes all kWh are at residential rate
SR-153,331660,169,Alaska Village Electric Cooperative,Saint Mary's,Saint Mary's_grid,Lower Yukon-Kuskokwim,4346.9127906976728,2509.7625482558128,0.57736666666666658,12734.438596491225,7352.4403643274827,0.57736666666666658,30132.282051282054,17397.375247008546,678.49763463333329,PCE,12,"Saint Mary's, Andreafsky",PCE revenue assumes all kWh are at residential rate
SR-158,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,4870.0555555555557,3007.4622245370369,0.61754166666666654,8675.3636363636342,5357.3985189393916,0.61754166666666654,27446.500000000004,16949.357354166666,474.58200591666662,PCE,12,Scammon Bay,PCE revenue assumes all kWh are at residential rate
SR-16,331240,169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,4866.4727272727268,2988.2575781818182,0.61404999999999998,15221.111111111111,9346.5232777777783,0.61404999999999998,50827.105263157893,31210.383986842098,592.99729574999992,PCE,12,Alakanuk,PCE revenue assumes all kWh are at residential rate
SR-179,331700,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,5322.4000000000005,2986.5760533333332,0.56113333333333326,11662.166666666668,6544.0304555555549,0.56113333333333326,26801.045454545456,15038.959972727271,330.85711939999999,PCE,12,Toksook Bay,PCE revenue assumes all kWh are at residential rate
SR-182,331710,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,4484.8390804597702,2516.5927026819923,0.56113333333333326,7546.5714285714294,4234.6327809523809,0.56113333333333326,19791.479999999996,11105.659143999997,277.64147859999991,PCE,12,Tununak,PCE revenue assumes all kWh are at residential rate
SR-37,331280,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,4646.7914691943124,2619.4350744470767,0.56370833333333326,16471.333333333328,9285.0278611111098,0.56370833333333326,31273.687499999993,17629.238257812496,564.13562424999986,PCE,12,Chevak,PCE revenue assumes all kWh are at residential rate
SR-57,331290,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,3494.787037037037,2213.1612608796304,0.63327500000000014,14420.857142857145,9132.3683071428604,0.63327500000000014,13008.349999999999,8237.8628462500001,164.75725692500001,PCE,12,Eek,PCE revenue assumes all kWh are at residential rate
SR-62,331310,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,4852.7864077669901,2860.8793469255666,0.58953333333333335,25853.58,15241.547196000001,0.58953333333333335,33282.6,19621.202119999994,882.9540953999998,PCE,3,Emmonak,PCE revenue assumes all kWh are at residential rate
SR-68,331330,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,4457.2874999999995,2831.2690200000002,0.6352000000000001,10250.444444444443,6511.0823111111122,0.6352000000000001,11302.411764705881,7179.2919529411774,122.04796320000001,PCE,4,Goodnews Bay,PCE revenue assumes all kWh are at residential rate
