"AEA Sales Reporting ID","PCE ID","RCA CPCN","Utility Name","Reporting Name","Intertie Name","AEA Energy Region","Residential Revenue $000","Residential Sales
 MWh","Residential Customers","Residential $/kWh","Commercial Revenue $000","Commercial Sales 
MWh","Commercial Customers","Commercial $/kWh","Other Revenue $000","Other Sales 
MWh","Other Customers","Other $/kWh","Total Revenue $000","Total Sales 
MWh","Total Customers","Average Revenue $/kWh","Data Source","Number of monthly records","Communities reported","Notes"
"SR-167","331680","169","Alaska Village Electric Cooperative","Stebbins","Stebbins_grid","Bering Straits","403.4118904","723.47900000000004","140","0.55759999999999998","111.98949920000003","200.84200000000004","17","0.55759999999999998","354.69214799999997","636.10500000000002","29","0.55759999999999998","870.09353759999999","1560.4260000000002","185","0.55759999999999998","PCE","12","Stebbins","Residential rate as reported to PCE"
"SR-168","332570","709","Stevens Village Ira Council","Stevens Village","Stevens Village_grid","Yukon-Koyukuk/Upper Tanana","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","Stevens Village","Residential rate as reported to PCE"
"SR-169","332270","343","Middle Kuskokwim Electric","Stony River","Stony River_grid","Lower Yukon-Kuskokwim","37.486666800000009","30.899000000000001","17","1.2132000000000003","53.874572400000027","44.407000000000011","4","1.2132000000000003","26.027992800000007","21.454000000000001","6","1.2132000000000003","117.38923200000004","96.759999999999991","28","1.2132000000000005","PCE","12","Stony River","Residential rate as reported to PCE"
"SR-17","331050","2","Alaska Power & Telephone Company","Allakaket, Alatna","Allakaket_grid","Yukon-Koyukuk/Upper Tanana","175.79648815000002","200.80700000000002","70","0.87545000000000006","35.742872599999998","40.828000000000003","11","0.87544999999999995","252.90087144999995","288.88099999999997","26","0.87544999999999995","464.44023219999997","530.51599999999996","104","0.87544999999999995","PCE","12","Allakaket, Alatna","Residential rate as reported to PCE"
"SR-170","332580","394","Takotna Community Assoc Inc","Takotna","Takotna_grid","Yukon-Koyukuk/Upper Tanana","31.593085999999996","30.912999999999997","37","1.022","27.303752000000003","26.716000000000001","13","1.022","6.5827020000000003","6.4409999999999998","8","1.022","65.47954","64.070000000000007","58","1.0219999999999998","PCE","3","Takotna","Residential rate as reported to PCE"
"SR-171","332600","92","Tanana Power Company Inc","Tanana","Tanana_grid","Yukon-Koyukuk/Upper Tanana","222.40329473333333","305.71600000000001","111","0.72748333333333326","383.06944386666652","526.56799999999987","43","0.72748333333333326","231.66415756666666","318.44600000000003","13","0.72748333333333326","837.13689616666647","1150.7299999999998","163","0.72748333333333326","PCE","12","Tanana","Residential rate as reported to PCE"
"SR-172","332610","586","Tatitlek Village Ira Council","Tatitlek","Tatitlek_grid","Copper River/Chugach","114.87672000000001","124.866","40","0.92","40.265640000000012","43.76700000000001","13","0.92","107.37596000000001","116.71300000000001","10","0.92","262.51832000000002","289.56800000000004","65","0.90658608686042652","PCE","12","Tatitlek","Residential rate as reported to PCE"
"SR-173","331685","61","Alaska Village Electric Cooperative","Teller","Teller_grid","Bering Straits","153.68438799999998","282.82","74","0.54339999999999999","24.015563000000004","44.195000000000007","16","0.54339999999999999","242.97587600000003","447.14000000000004","26","0.54339999999999999","420.67582700000003","774.15500000000009","115","0.54339999999999999","PCE","12","Teller","Residential rate as reported to PCE"
"SR-174","332630","363","Tenakee Springs, City of","Tenakee Springs","Tenakee Springs_grid","Southeast","134.79946999999999","239.28899999999999","126","0.56333333333333335","35.750823333333337","63.463000000000001","27","0.56333333333333335","16.369903333333333","29.058999999999997","15","0.56333333333333335","186.92019666666664","331.81099999999998","167","0.56333333333333324","PCE","6","Tenakee Springs","Residential rate as reported to PCE"
"SR-175","331200","2","Alaska Power & Telephone Company","Tetlin","Tok_grid","Yukon-Koyukuk/Upper Tanana","71.950803308333306","173.60899999999998","48","0.41444166666666654","11.297265391666665","27.259","5","0.4144416666666666","66.464424524999984","160.37099999999998","9","0.4144416666666666","149.71249322499995","361.23899999999998","62","0.41444166666666654","PCE","12","Tetlin","Residential rate as reported to PCE"
"SR-176","331210","2","Alaska Power & Telephone Company","Thorne Bay, Kasaan","Prince of Wales Is._grid","Southeast","457.6012300000001","1617.68","340","0.28287500000000004","265.27395175000004","937.77799999999991","128","0.28287500000000004","232.5291903750001","822.02100000000019","55","0.28287500000000004","955.40437212500024","3377.4789999999998","517","0.2828750000000001","PCE","12","Thorne Bay, Kasaan","Residential rate as reported to PCE"
"SR-177","331690","169","Alaska Village Electric Cooperative","Togiak","Togiak_grid","Bristol Bay","670.70336249999991","1147.875","232","0.58429999999999993","326.37946260000001","558.58200000000011","45","0.58429999999999993","668.59228659999985","1144.2619999999999","54","0.58429999999999993","1665.6751116999999","2850.7190000000001","330","0.58429999999999993","PCE","12","Togiak","Residential rate as reported to PCE"
"SR-178","331220","2","Alaska Power & Telephone Company","Tok, Tanacross","Tok_grid","Yukon-Koyukuk/Upper Tanana","1525.262201333333","3680.06","769","0.41446666666666659","1069.0255839999998","2579.2799999999997","148","0.41446666666666659","539.57923253333331","1301.8640000000003","81","0.41446666666666659","3133.8670178666662","7561.2039999999997","998","0.41446666666666659","PCE","12","Tok, Tanacross","Residential rate as reported to PCE"
"SR-179","331700","169","Alaska Village Electric Cooperative","Toksook Bay","Toksook Bay_grid","Lower Yukon-Kuskokwim","406.04743270000006","749.92599999999993","137","0.5414500000000001","29.168452950000006","53.871000000000002","21","0.5414500000000001","393.6151992500001","726.96500000000003","23","0.5414500000000001","828.83108490000018","1530.7619999999999","180","0.5414500000000001","PCE","12","Toksook Bay","Residential rate as reported to PCE"
"SR-18","331250","169","Alaska Village Electric Cooperative","Ambler","Ambler_grid","Northwest Arctic","275.73849289999998","446.25100000000003","87","0.61789999999999989","23.510477099999992","38.048999999999992","9","0.61789999999999989","401.2865043999999","649.43599999999992","24","0.61789999999999989","700.53547439999988","1133.7360000000001","120","0.61789999999999989","PCE","12","Ambler","Residential rate as reported to PCE"
"SR-180","332710","664","Tuluksak Traditional","Tuluksak","Tuluksak_grid","Lower Yukon-Kuskokwim","89.463000000000008","119.28400000000001","101","0.75","75.315000000000012","100.42000000000002","7","0.75","8.3730000000000011","11.164000000000001","10","0.75","173.15100000000001","237.66199999999998","121","0.72855988757142509","PCE","12","Tuluksak","Residential rate as reported to PCE"
"SR-181","332720","344","Tuntutuliak Community","Tuntutuliak","Tuntutuliak_grid","Lower Yukon-Kuskokwim","321.31125000000009","494.32499999999999","157","0.65000000000000024","307.66905000000008","473.33699999999999","30","0.65000000000000024","36.792600000000007","56.603999999999999","16","0.65000000000000013","665.77290000000016","1041.979","211","0.63895040111173074","PCE","12","Tuntutuliak","Residential rate as reported to PCE"
"SR-182","331710","169","Alaska Village Electric Cooperative","Tununak","Toksook Bay_grid","Lower Yukon-Kuskokwim","213.75200665000006","394.77700000000004","93","0.5414500000000001","0","0","13","0","300.04939055000006","554.15899999999999","22","0.5414500000000001","513.80139720000011","948.93599999999992","128","0.54145000000000021","PCE","12","Tununak","Residential rate as reported to PCE"
"SR-183","332730","729","Twin Hills Village Council","Twin Hills","Twin Hills_grid","Bristol Bay","62.64113312500001","123.583","33","0.50687500000000008","68.371355000000008","134.88800000000001","6","0.50687500000000008","16.436435625000001","32.427","8","0.50687500000000008","147.44892375000001","290.89799999999997","47","0.50687500000000008","PCE","4","Twin Hills","Residential rate as reported to PCE"
"SR-184","332850","741","Unalakleet Valley Electric Cooperative","Unalakleet","Unalakleet_grid","Bering Straits","592.01576729166652","1301.8249999999998","274","0.45475833333333326","787.85153168333318","1732.4619999999998","51","0.45475833333333332","399.10910132499998","877.62900000000002","71","0.45475833333333332","1778.9764002999996","3914.7959999999998","390","0.45442378103482267","PCE","3","Unalakleet","Residential rate as reported to PCE"
"SR-185","332860","106","Unalaska, City of","Unalaska","Unalaska_grid","Aleutians","1504.2200657999995","3668.9039999999995","778","0.40999166666666659","18758.204407933332","45752.648000000001","186","0.40999166666666664","1374.318306133333","3352.0639999999999","72","0.40999166666666659","21636.742779866665","52773.616000000002","1029","0.40999166666666664","PCE","12","Unalaska","Residential rate as reported to PCE"
"SR-186","332880","663","Venetie Village Electric","Venetie","Venetie_grid","Yukon-Koyukuk/Upper Tanana","169.61220000000006","188.45800000000003","106","0.90000000000000013","239.27040000000005","265.85599999999999","14","0.90000000000000024","147.48390000000003","163.87099999999998","10","0.90000000000000036","556.36650000000009","619.08000000000004","130","0.89869887575111462","PCE","12","Venetie","Residential rate as reported to PCE"
"SR-187","332410","254","North Slope Borough Power & Light","Wainwright","Wainwright_grid","North Slope","251.97536487499991","1329.3929999999998","153","0.18954166666666664","897.10279329166656","4733.0110000000004","69","0.18954166666666664","28.432766333333326","150.00799999999998","7","0.18954166666666664","1177.5109244999999","6212.4119999999994","229","0.18954166666666666","PCE","12","Wainwright","Residential rate as reported to PCE"
"SR-188","331730","169","Alaska Village Electric Cooperative","Wales","Wales_grid","Bering Straits","124.24885450000002","206.90899999999999","46","0.60050000000000014","20.651795500000002","34.390999999999998","11","0.60050000000000014","212.19087850000003","353.35699999999997","18","0.60050000000000014","357.09152850000004","594.65700000000004","74","0.60050000000000003","PCE","12","Wales","Residential rate as reported to PCE"
"SR-189","331230","2","Alaska Power & Telephone Company","Whale Pass","Whale_Pass_grid","Southeast","79.702011375000012","281.75700000000001","85","0.28287500000000004","18.205269250000004","64.358000000000004","13","0.28287500000000004","7.3853005000000023","26.108000000000004","6","0.28287500000000004","105.29258112500003","372.22300000000001","102","0.28287500000000004","PCE","12","Whale Pass","Residential rate as reported to PCE"
"SR-19","332350","254","North Slope Borough Power & Light","Anaktuvuk Pass","Anaktuvuk Pass_grid","North Slope","126.75720739166665","716.5809999999999","103","0.17689166666666667","497.77827985833341","2814.0290000000005","57","0.17689166666666667","13.253608125","74.924999999999997","5","0.17689166666666667","637.78909537499999","3605.5349999999999","164","0.17689166666666667","PCE","12","Anaktuvuk Pass","Residential rate as reported to PCE"
"SR-190","332890","409","White Mountain, City of","White Mountain","White Mountain_grid",NA,"138.54059999999996","251.89199999999997","67","0.54999999999999993","208.06389999999999","378.298","28","0.54999999999999993","66.008800000000008","120.01600000000002","12","0.54999999999999993","412.61329999999998","750.20600000000002","106","0.54999999999999993","PCE","12","White Mountain","Residential rate as reported to PCE"
"SR-191","332900","53","Alaska Village Electric Cooperative","Yakutat","Yakutat_grid","Southeast","617.9485440000002","1304.79","279","0.47360000000000019","955.03429120000021","2016.5419999999997","120","0.47360000000000019","935.6948352000004","1975.7070000000001","64","0.47360000000000019","2508.6776704000008","5297.0389999999998","459","0.47360000000000019","PCE","12","Yakutat","Residential rate as reported to PCE"
"SR-192","0","10","Copper Valley Elec Assn, Inc","Copper Valley Elec Assn, Inc","CopperValley_grid","Copper River/Chugach","4106.8999999999996","16120","3009","0.25477047146401982","15360.8","71161","824","0.21585981085144951","0","0","0",NA,"19467.7","87281","3833","0.2230462529072765","EIA861","0","In addition to Valdez, the CVEA service area includes 14 other communities.","Residential rate as reported to PCE"
"SR-193","0","100","City & Borough of Sitka - (AK)","Sitka, City & Borough of","Sitka_grid","Southeast","7352","39570","3798","0.18579732120293152","6795","39711","1992","0.17111127899070785","3234","24404","29","0.13251925913784626","17381","103685","5819","0.16763273376091045","EIA861","0","Sitka","Residential rate as reported to PCE"
"SR-194","0","214","Barrow Utils & Elec Coop, Inc","Barrow Utilities & Electric Cooperative Inc.","Utqiagvik_grid","North Slope","1689.6","10909","1540","0.15488129067742229","4709.8999999999996","36658","500","0.12848218669867423","0","0","0",NA,"6399.5","47567","2040","0.13453654844745305","EIA861","0","Utqiagvik","Residential rate as reported to PCE"
"SR-198","0","212","Petersburg Borough - (AK)","Petersburg, City of","SEAPA_grid","Southeast","2168","21248","1391","0.10203313253012049","1152","10497","774","0.10974564161188911","1993","18411","31","0.1082505024170333","5313","50156","2196","0.10592949996012441","EIA861","0","Petersburg","Residential rate as reported to PCE"
"SR-2","0","121","Anchorage Municipal Light and Power","Anchorage Mun Light and Power","Railbelt_grid","Railbelt","26832.6","115730","24721","0.2318551801607189","131736","807698","6413","0.16310056481506702","0","0","0",NA,"158568.6","923428","31134","0.17171734017162141","EIA861","0","Anchorage","Residential rate as reported to PCE"
"SR-20","332650","240","Inside Passage Electric","Angoon","Angoon_grid","Southeast","469.27252624999994","761.49699999999996","197","0.61624999999999996","296.98628124999999","481.92500000000001","25","0.61624999999999996","167.58610625","271.94499999999999","17","0.61624999999999996","933.84491374999993","1515.367","238","0.61624999999999996","PCE","12","Angoon","Residential rate as reported to PCE"
"SR-200","0","111","City of Wrangell - (AK)","Wrangell, City of","SEAPA_grid","Southeast","1592","13930","1206","0.11428571428571428","2328","20236","866","0.11504249851749358","0","0","0",NA,"3920","34166","2072","0.11473394602821518","EIA861","0","Wrangell","Residential rate as reported to PCE"
"SR-21","331760","5","Aniak Light & Power","Aniak","Aniak_grid","Lower Yukon-Kuskokwim","958.50382517500009","890.20299999999997","191","1.0767250000000002","857.25291307500015","796.16700000000003","46","1.0767250000000002","360.31094710000008","334.63600000000002","30","1.0767250000000002","2176.0676853500004","2068.6010000000001","268","1.0519513842205435","PCE","12","Aniak","Residential rate as reported to PCE"
"SR-22","331260","169","Alaska Village Electric Cooperative","Anvik","Anvik_grid","Yukon-Koyukuk/Upper Tanana","81.390556800000041","140.25600000000003","41","0.58030000000000015","0","0","7","0","134.47988260000005","231.74200000000002","22","0.58030000000000015","215.87043940000009","371.99799999999999","70","0.58030000000000026","PCE","12","Anvik","Residential rate as reported to PCE"
"SR-23","331770","747","Arctic Village Electric Company","Arctic Village","Arctic Village_grid","Yukon-Koyukuk/Upper Tanana","202.08099999999996","202.08099999999996","93","1","159.04399999999998","159.04399999999998","5","1","62.40000000000002","62.40000000000002","9","1","423.52499999999998","452.8069999999999","112","0.93533227180675227","PCE","12","Arctic Village","Residential rate as reported to PCE"
"SR-24","331750","291","Atka, City of","Atka","Atka_grid","Aleutians","56.121874999999989","89.794999999999987","31","0.625","73.670625000000001","117.873","11","0.625","41.638750000000009","66.622000000000014","25","0.625","171.43125000000001","274.70999999999998","64","0.62404444687124616","PCE","12","Atka","Residential rate as reported to PCE"
"SR-25","331780","337","Atmautluak Tribal Utilities","Atmautluak","Atmautluak_grid","Lower Yukon-Kuskokwim","222.84392666666668","329.32600000000002","75","0.67666666666666664","218.99098666666666","323.63200000000001","11","0.67666666666666664","50.358209999999993","74.420999999999992","12","0.67666666666666664","492.19312333333335","727.92299999999989","95","0.6761609721541062","PCE","6","Atmautluak","Residential rate as reported to PCE"
"SR-26","332360","254","North Slope Borough Power & Light","Atqasuk","Atqasuk_grid","North Slope","146.06825999999998","582.81599999999992","64","0.25062499999999999","576.38110937499994","2299.7750000000001","53","0.25062499999999999","29.187536874999999","116.459","4","0.25062499999999999","751.63690624999992","2999.0499999999997","119","0.25062499999999999","PCE","12","Atqasuk","Residential rate as reported to PCE"
"SR-27","331790","420","Beaver Joint Utilities","Beaver","Beaver_grid","Yukon-Koyukuk/Upper Tanana","80.298000000000016","89.22","44","0.90000000000000024","112.19400000000003","124.66","7","0.90000000000000024","81.130500000000012","90.144999999999996","7","0.90000000000000013","273.62250000000006","309.065","63","0.88532347564428215","PCE","12","Beaver","Residential rate as reported to PCE"
"SR-28","331800","43","Alaska Village Electric Cooperative","Bethel, Oscarville","Bethel_grid","Lower Yukon-Kuskokwim","3976.1512979999984","10078.963999999998","1896","0.39449999999999991","6491.2375244999985","16454.341","852","0.39449999999999991","5677.7217164999984","14392.197","143","0.39449999999999991","16145.110538999996","40925.501999999993","2857","0.39449999999999996","PCE","12","Bethel, Oscarville","Residential rate as reported to PCE"
"SR-29","331060","2","Alaska Power & Telephone Company","Bettles, Evansville","Bettles_grid","Yukon-Koyukuk/Upper Tanana","69.325850125000017","92.337000000000003","33","0.75079166666666686","54.532251125000016","72.63300000000001","15","0.75079166666666675","200.83451845833338","267.49700000000001","22","0.75079166666666675","324.69261970833338","432.46699999999998","68","0.75079166666666686","PCE","12","Bettles, Evansville","Residential rate as reported to PCE"
"SR-3","0","8","Chugach Electric Assn Inc","Chugach Electric Assn Inc","Railbelt_grid","Railbelt","98888.4","467384","71794","0.21157848792427639","92000.9","526817","9731","0.17463540470410027","9351.6","61494","7","0.15207337301200119","200240.9","1055695","81532","0.18967684795324408","EIA861","0","In addition to Anchorage, the CEA service area includes eight other communities.","Residential rate as reported to PCE"
"SR-30","331810","767","Birch Creek Electric Company","Birch Creek","Birch Creek_grid","Yukon-Koyukuk/Upper Tanana","29.895400000000002","25.995999999999999","16","1.1500000000000001","36.486049999999999","31.726999999999997","5","1.1500000000000001","40.828450000000004","35.503","6","1.1500000000000001","107.2099","93.225999999999999","25","1.1500000000000001","PCE","12","Birch Creek","Residential rate as reported to PCE"
"SR-31","331270","169","Alaska Village Electric Cooperative","Brevig Mission","Brevig Mission_grid","Bering Straits","274.10197500000004","522.09899999999993","93","0.52500000000000013","14.828625000000004","28.245000000000001","10","0.52500000000000013","320.08935000000008","609.69399999999996","26","0.52500000000000013","609.01995000000011","1160.038","127","0.52500000000000013","PCE","12","Brevig Mission","Residential rate as reported to PCE"
"SR-32","331820","432","Buckland, City of","Buckland","Buckland_grid","Northwest Arctic","328.11607620000007","692.08200000000011","104","0.47410000000000002","318.48283830000003","671.76300000000003","17","0.47410000000000002","102.438787","216.07","21","0.47410000000000002","749.03770150000014","1588.4850000000001","141","0.47154219366251499","PCE","12","Buckland","Residential rate as reported to PCE"
"SR-33","331830","341","Gold Country Energy","Central","Central_grid","Yukon-Koyukuk/Upper Tanana","160.00215535000001","246.69800000000001","142","0.64857500000000001","30.47913355","46.994","10","0.64857500000000001","29.890876024999997","46.086999999999996","6","0.64857500000000001","220.37216492499999","339.77899999999994","158","0.64857500000000012","PCE","6","Central","Residential rate as reported to PCE"
"SR-34","331840","682","Chalkyitsik Village Council","Chalkyitsik","Chalkyitsik_grid","Yukon-Koyukuk/Upper Tanana","43.377949999999984","45.660999999999994","47","0.94999999999999973","41.156849999999984","43.322999999999993","9","0.94999999999999973","79.148300000000006","83.314000000000021","15","0.94999999999999984","163.68309999999997","193.10600000000005","69","0.84763342412975218","PCE","12","Chalkyitsik","Residential rate as reported to PCE"
"SR-35","332310","365","Naterkaq Light Plant (City of Chefornak)","Chefornak","Chefornak_grid","Lower Yukon-Kuskokwim","293.82760000000002","534.23200000000008","108","0.54999999999999993","94.597799999999978","171.99599999999998","20","0.54999999999999993","311.58214999999996","566.51300000000003","40","0.54999999999999993","700.00755000000004","1290.4809999999998","164","0.54243925327067977","PCE","12","Chefornak","Residential rate as reported to PCE"
"SR-36","331850","686","Chenega Ira Council","Chenega Bay","Chenega_grid","Copper River/Chugach","65.07069333333331","83.871999999999986","27","0.77583333333333315","53.028208333333325","68.349999999999994","17","0.77583333333333326","49.915564999999994","64.337999999999994","13","0.77583333333333326","168.01446666666664","216.55999999999997","56","0.77583333333333326","PCE","12","Chenega Bay","Residential rate as reported to PCE"
"SR-37","331280","169","Alaska Village Electric Cooperative","Chevak","Chevak_grid","Lower Yukon-Kuskokwim","510.3300665000001","951.221","211","0.53650000000000009","102.69039200000003","191.40800000000002","22","0.53650000000000009","626.6443395","1168.0229999999999","30","0.53650000000000009","1239.6647980000002","2310.652","261","0.53650000000000009","PCE","12","Chevak","Residential rate as reported to PCE"
"SR-38","331860","297","Chignik, City of","Chignik","Chignik_grid","Bristol Bay","65.822018325000002","157.309","56","0.41842499999999999","158.60943577500001","379.06299999999999","74","0.41842500000000005","54.953847375000009","131.33500000000001","11","0.41842500000000005","279.38530147500001","667.70699999999988","140","0.4184250000000001","PCE","4","Chignik","Residential rate as reported to PCE"
"SR-39","331870","658","Chignik Lagoon Power Utility","Chignik Lagoon","Chignik Lagoon_grid","Bristol Bay","132.09820000000002","229.73599999999999","81","0.57500000000000007","64.19817500000002","111.64900000000002","7","0.57500000000000007","33.755950000000006","58.706000000000003","11","0.57500000000000007","230.05232500000005","489.517","98","0.46995778491860357","PCE","6","Chignik Lagoon","Residential rate as reported to PCE"
"SR-4","0","13","Golden Valley Elec Assn Inc","Golden Valley Elec Assn Inc","Railbelt_grid","Railbelt","70309","267590","39511","0.26274898165103328","29895.8","121016","6665","0.24704006081840418","137350.9","761187","527","0.18044304487596347","237555.7","1149793","46703","0.20660736323842641","EIA861","0","In addition to Fairbanks, the GVEA service area includes 25 other communities.","Residential rate as reported to PCE"
"SR-40","331880","437","Chignik Lake Electric Utility","Chignik Lake","Chignik Lake_grid","Bristol Bay","91.278616666666679","112.922","49","0.80833333333333346","46.863125000000011","57.975000000000001","4","0.80833333333333346","83.128191666666694","102.83900000000001","10","0.80833333333333346","221.26993333333337","274.13600000000002","64","0.80715387009854","PCE","12","Chignik Lake","Residential rate as reported to PCE"
"SR-41","332660","240","Inside Passage Electric","Chilkat Valley","Haines_grid","Southeast","405.39821374999997","657.84699999999998","214","0.61624999999999996","243.64922749999997","395.37399999999997","24","0.61624999999999996","40.345887499999996","65.47","18","0.61624999999999996","689.39332874999991","1118.691","255","0.61624999999999985","PCE","12","Chilkat Valley","Residential rate as reported to PCE"
"SR-42","331070","2","Alaska Power & Telephone Company","Chistochina","Slana_grid","Copper River/Chugach","116.28363374999998","192.006","52","0.60562499999999986","100.08013687499997","165.25099999999998","19","0.60562499999999986","17.382043124999996","28.701000000000001","5","0.60562499999999986","233.74581374999994","385.95800000000003","74","0.60562499999999975","PCE","12","Chistochina","Residential rate as reported to PCE"
"SR-43","331890","368","Chitina Electric Inc","Chitina","Chitina_grid","Copper River/Chugach","69.679400000000001","99.541999999999987","47","0.70000000000000007","158.45620000000002","226.36600000000001","31","0.70000000000000007","21.244299999999999","30.348999999999997","5","0.70000000000000007","249.37990000000002","363.15699999999998","84","0.68669996723180338","PCE","12","Chitina","Residential rate as reported to PCE"
"SR-44","332230","343","Middle Kuskokwim Electric","Chuathbaluk","Chuathbaluk_grid","Lower Yukon-Kuskokwim","92.271139200000022","76.055999999999997","32","1.2132000000000003","68.156362800000025","56.179000000000009","4","1.2132000000000003","67.788763200000005","55.875999999999991","13","1.2132000000000003","228.21626520000004","188.11100000000002","48","1.2132000000000001","PCE","6","Chuathbaluk","Residential rate as reported to PCE"
"SR-45","331900","256","Circle Electric Utility","Circle","Circle_grid","Yukon-Koyukuk/Upper Tanana","96.004737399999996","121.83599999999998","44","0.78798333333333337","39.463781299999994","50.081999999999994","7","0.78798333333333326","142.18528863333336","180.44200000000001","10","0.78798333333333348","277.65380733333336","352.36","60","0.78798333333333337","PCE","12","Circle","Residential rate as reported to PCE"
"SR-46","331910","360","Clark's Point, City of","Clark's Point","Clark's Point_grid","Bristol Bay","148.31739999999999","134.834","50","1.0999999999999999","108.7064","98.824000000000012","11","1.0999999999999999","38.273399999999995","34.793999999999997","11","1.0999999999999999","295.29719999999998","268.84199999999998","68","1.0984042671903944","PCE","6","Clark's Point","Residential rate as reported to PCE"
"SR-47","331080","2","Alaska Power & Telephone Company","Coffman Cove","Prince of Wales Is._grid","Southeast","213.47246737500001","754.65299999999991","185","0.28287500000000004","52.11321262500001","184.227","42","0.28287500000000004","50.270564875000005","177.71299999999999","19","0.28287500000000004","315.85624487500002","1116.5930000000001","246","0.28287499999999999","PCE","12","Coffman Cove","Residential rate as reported to PCE"
"SR-48","331980","88","G & K Inc","Cold Bay","Cold Bay_grid","Aleutians","114.25701131666666","155.90600000000001","40","0.73285833333333328","838.78934112499996","1144.5450000000001","30","0.73285833333333328","445.2385532583333","607.53700000000003","56","0.73285833333333328","1398.2849056999999","1907.9879999999996","124","0.73285833333333339","PCE","12","Cold Bay","Residential rate as reported to PCE"
"SR-49","331920","160","Cordova Electric Cooperative","Cordova, Eyak","Cordova_grid","Copper River/Chugach","1694.1981514666668","4666.7840000000006","971","0.36303333333333332","5927.8573075333334","16328.686","724","0.36303333333333332","1261.8396097666666","3475.8230000000003","115","0.36303333333333326","8883.8950687666656","24471.292999999998","1708","0.36303333333333332","PCE","12","Cordova, Eyak","Residential rate as reported to PCE"
"SR-5","0","32","Homer Electric Assn Inc","Homer Electric Assn Inc","Railbelt_grid","Railbelt","43419.4","161043","27960","0.26961370565625331","37318.199999999997","159859","4199","0.23344447294177992","13141.3","122936","24","0.10689545779918005","93878.9","443838","32183","0.2115161387713535","EIA861","0","In addition to Homer, the HEA service area includes 29 other communities","Residential rate as reported to PCE"
"SR-50","331090","2","Alaska Power & Telephone Company","Craig","Prince of Wales Is._grid","Southeast","976.64658737500008","3452.5729999999999","692","0.28287500000000004","1308.9902016250005","4627.4510000000009","328","0.28287500000000004","519.85126824999998","1837.7419999999997","65","0.28287500000000004","2805.4880572500006","9917.7659999999996","1068","0.28287500000000004","PCE","12","Craig","Residential rate as reported to PCE"
"SR-51","332240","343","Middle Kuskokwim Electric","Crooked Creek","Crooked Creek_grid","Lower Yukon-Kuskokwim","102.16357200000003","84.210000000000008","36","1.2132000000000003","127.62378720000002","105.196","9","1.2132000000000003","47.090358000000016","38.815000000000005","6","1.2132000000000003","276.87771720000006","228.24700000000004","52","1.2130618023457045","PCE","12","Crooked Creek","Residential rate as reported to PCE"
"SR-52","332060","369","Ipnatchiaq Electric Company","Deering","Deering_grid","Northwest Arctic","162.12287786666664","246.65600000000001","51","0.65728333333333322","182.98767999999995","278.39999999999998","8","0.65728333333333322","95.937075333333325","145.96","11","0.65728333333333322","441.04763319999995","672.88499999999999","72","0.65545766839801745","PCE","12","Deering","Residential rate as reported to PCE"
"SR-53","332430","45","Nushagak Electric Cooperative","Dillingham, Aleknagik","Dillingham_grid","Bristol Bay","2275.7266280000008","5117.826","997","0.44466666666666682","4820.9990726666692","10841.827000000001","424","0.44466666666666688","773.21041200000025","1738.854","108","0.44466666666666682","7869.9361126666699","17726.658000000003","1523","0.44396050923229119","PCE","12","Dillingham, Aleknagik","Residential rate as reported to PCE"
"SR-54","331930","383","Diomede Joint Utilities","Diomede","Diomede_grid","Bering Straits","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","Diomede","Residential rate as reported to PCE"
"SR-55","331100","2","Alaska Power & Telephone Company","Dot Lake, Dot Lake Village","Tok_grid","Yukon-Koyukuk/Upper Tanana","37.087887149999993","89.486999999999995","24","0.41444999999999993","56.150100449999975","135.48099999999997","15","0.41444999999999993","59.066170649999989","142.517","10","0.41444999999999993","152.30415824999997","367.48499999999996","45","0.41444999999999999","PCE","12","Dot Lake, Dot Lake Village","Residential rate as reported to PCE"
"SR-56","331110","2","Alaska Power & Telephone Company","Eagle, Eagle Village","Eagle_grid","Yukon-Koyukuk/Upper Tanana","210.58463854999994","308.45099999999996","147","0.68271666666666653","91.462186399999979","133.96799999999999","16","0.68271666666666653","166.40945663333329","243.74599999999998","30","0.68271666666666653","468.45628158333318","686.16499999999996","193","0.68271666666666653","PCE","12","Eagle, Eagle Village","Residential rate as reported to PCE"
"SR-57","331290","169","Alaska Village Electric Cooperative","Eek","Eek_grid","Lower Yukon-Kuskokwim","264.20393859999996","461.41100000000006","111","0.57259999999999989","61.913520200000001","108.12700000000002","21","0.57259999999999989","209.36145579999996","365.63299999999998","20","0.57259999999999989","535.47891459999994","935.17099999999994","148","0.5726","PCE","12","Eek","Residential rate as reported to PCE"
"SR-58","331940","320","Egegik Light & Power Co","Egegik","Egegik_grid","Bristol Bay","108.09305000000002","166.297","86","0.65000000000000013","166.23035000000004","255.739","23","0.65000000000000013","80.599350000000015","123.999","20","0.65000000000000013","354.92275000000006","546.03499999999997","127","0.65000000000000013","PCE","4","Egegik","Residential rate as reported to PCE"
