"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18
P240,100,City & Borough of Sitka - (AK),Blue Lake Hydro,Sitka_grid,Southeast,0,0,59457.999999999993,0,0,0,0,59457.999999999993,EIA923,12,Sitka,NA
P241,100,City & Borough of Sitka - (AK),Green Lake,Sitka_grid,Southeast,0,0,51134.000000000007,0,0,0,0,51134.000000000007,EIA923,12,Sitka,NA
P242,100,City & Borough of Sitka - (AK),Jarvis Street,Sitka_grid,Southeast,0,-665,0,0,0,0,0,-665,EIA923,12,Sitka,NA
P243,0,"South Fork Hydro, LLC",South Fork Hydro (Eagle River),Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P244,0,Southeast Alaska Power Agency,Tyee Lake Hydroelectric Facility,SEAPA_grid,Southeast,0,0,75977.000000000015,0,0,0,0,75977.000000000015,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P245,0,SSRAA,Burnett River Hatchery,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P246,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,Stevens Village,NA
P247,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,Takotna,NA
P248,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,0,830.39100000000008,0,0,0,0,0,830.39100000000008,PCE,11,Port Alsworth,NA
P249,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,0,1264.894,0,0,0,0,0,1264.894,PCE,12,Tanana,NA
P25,2,Alaska Power & Telephone Company,Northway,Northway_grid,Yukon-Koyukuk/Upper Tanana,0,1041.6009999999999,0,0,0,0,0,1041.6009999999999,PCE,12,"Northway, Northway Village, Northway Junction",NA
P250,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,0,355.928,0,0,0,0,0,355.928,PCE,11,Tatitlek,NA
P251,684,TDX Adak Generating LLC,Adak,Adak_grid,Aleutians,0,2142.7430000000004,0,0,0,0,0,2142.7430000000004,PCE,12,Adak,NA
P252,230,TDX Corporation,Sand Point,Sand Point_grid,Aleutians,0,0,0,0,1022.2839999999999,0,0,1022.2839999999999,PCE,12,Sand Point,NA
P253,72,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,0,545.93899999999996,0,0,0,0,0,545.93899999999996,PCE,12,Manley Hot Springs,NA
P254,227,TDX North Slope Generating Inc.,TNSG North Plant,Deadhorse_grid,North Slope,56413.000000000007,0,0,0,0,0,0,56413.000000000007,EIA923,12,Deadhorse,NA
P255,227,TDX North Slope Generating Inc.,TNSG South Plant,Deadhorse_grid,North Slope,0,-162,0,0,0,0,0,-162,EIA923,12,Deadhorse,NA
P256,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,0,387.51500000000004,0,0,0,0,0,387.51500000000004,PCE,12,Tenakee Springs,NA
P257,0,Tesoro Alaska Company LLC,Tesoro Kenai Cogeneration Plant,Railbelt_grid,Railbelt,68210,0,0,0,0,0,0,68210,EIA923,36,0,NA
P258,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,0,196.18,0,0,0,0,0,196.18,PCE,4,Tuluksak,NA
P259,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,0,1037.47,0,0,137.54200000000003,0,0,1175.0120000000004,PCE,24,Tuntutuliak,NA
P26,2,Alaska Power and Telephone Co,Skagway,UpperLynnCanal_grid,Southeast,0,626,1932,0,0,0,0,2557.9999999999995,EIA923,24,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P260,729,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,0,0,0,0,0,0,0,0,0,0,Twin Hills,NA
P261,242,Umnak Power Company,Nikolski,Nikolski_grid,Aleutians,0,204.029,0,0,0,0,0,204.029,PCE,12,Nikolski,NA
P262,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,0,3479.0959999999995,0,0,807.53100000000018,0,0,4286.6269999999995,PCE,24,Unalakleet,NA
P263,106,"Unalaska, City of",Dutch Harbor,Unalaska_grid,Aleutians,0,52998,0,0,0,0,0,52998,EIA923,12,Unalaska,NA
P264,106,"Unalaska, City of",Unalaska Power Module,Unalaska_grid,Aleutians,0,1194.6200000000001,0,0,0,0,0,1194.6200000000001,EIA923,12,Unalaska,NA
P265,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,0,79.087999999999994,0,0,0,0,0,79.087999999999994,PCE,3,Newtok,NA
P266,0,Unisea Inc,Unisea G 2,Unalaska_grid,Aleutians,0,30160,0,0,0,0,0,30160,EIA923,24,Unalaska,NA
P267,452,University of Alaska,University of Alaska Fairbanks,Railbelt_grid,Railbelt,28433.000000000004,-105,0,0,0,0,0,28328.000000000004,EIA923,72,0,NA
P268,0,U S Air Force-Eielson AFB,Eielson AFB Central Heat & Power Plant,Railbelt_grid,Railbelt,69081,277,0,0,0,0,0,69358,EIA923,24,0,NA
P269,NA,0,Ivanof Bay,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P27,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,0,1396.2630000000001,0,0,0,0,0,1396.2630000000001,PCE,12,Slana,NA
P270,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,0,724.30000000000007,0,0,0,0,0,724.30000000000007,PCE,12,Venetie,NA
P271,0,Westward Seafoods Inc,Westward Seafoods,Unalaska_grid,Aleutians,0,17373,0,0,0,0,0,17373,EIA923,12,Unalaska,NA
P272,409,"White Mountain, City of",White Mountain,White Mountain_grid,Bering Straits,0,888.18599999999981,0,0,0,0,0,888.18599999999981,PCE,12,NA,NA
P273,111,City of Wrangell - (AK),Wrangell,SEAPA_grid,Southeast,0,612,0,0,0,0,0,612,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P274,NA,0,Jetty Lake (West Side Hydro),0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P275,NA,0,Marathon Hydro,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P276,NA,0,McRoberts Creek,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P277,NA,0,Tin City,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P278,NA,"Inside Passage Elec Coop, Inc",Klawock,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P279,13,Golden Valley Elec Assn Inc,Chena 6,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P28,2,Alaska Power and Telephone Co,Thorne Bay Plant,Prince of Wales Is._grid,Southeast,0,-11,0,0,0,0,0,-11,EIA923,12,Craig; Klawock,NA
P280,NA,Sitka City of & Borough of,Blue Lake Fish Valve,Sitka_grid,Southeast,0,0,0,0,0,0,0,0,0,0,Sitka,NA
P281,0,Alyeska Seafoods Inc,Alyeska Seafoods,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P282,0,Ounalshka Corp,American President Lines Ltd,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P283,0,Icicle Seafoods Inc,Bering Star,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P284,0,Phillips Alaska Inc,Central Production Facility 1,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P285,0,Phillips Alaska Inc,Central Production Facility 2,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P286,0,Phillips Alaska Inc,Central Production Facility 3,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P287,0,Peter Pan Seafoods,King Cove,King Cove_grid,Aleutians,0,0,0,0,0,0,0,0,0,0,King Cove,NA
P288,0,BP Exploration Alaska,Lisburne Production Center,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P289,0,Offshore Systems Inc,Offshore Systems,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P29,2,Alaska Power & Telephone Company,Tok,Tok_grid,Yukon-Koyukuk/Upper Tanana,0,9343.4,0,0,0,0,0,9343.4,PCE,12,"Tok; Tanacross; Dot Lake, Dot Lake Village",NA
P290,0,Conoco Phillips Alaska Inc,Seawater Treatment Plant,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P291,106,"Unalaska, City of",Unalaska,Unalaska_grid,Aleutians,0,0,0,0,0,0,0,0,0,0,Unalaska,NA
P292,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,"Cordova, Eyak",NA
P3,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,0,1733.8140000000001,0,0,0,0,0,1733.8140000000001,PCE,11,Akiachak,NA
P30,2,Alaska Power & Telephone Company,Allakaket,Allakaket_grid,Yukon-Koyukuk/Upper Tanana,0,611.18200000000002,0,0,0,0,0,611.18200000000002,PCE,12,"Allakaket, Alatna",NA
P31,2,Alaska Power & Telephone Company,Bettles,Bettles_grid,Yukon-Koyukuk/Upper Tanana,0,475.7,0,0,0,0,0,475.7,PCE,12,"Bettles, Evansville",NA
P32,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,Slana,NA
P33,2,Alaska Power & Telephone Company,Coffman Cove,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P34,2,Alaska Power & Telephone Company,Eagle,Eagle_grid,Yukon-Koyukuk/Upper Tanana,0,807.12,0,23.573,0,0,0,830.69300000000021,PCE,23,"Eagle, Eagle Village",NA
P35,2,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,0,239.99699999999999,2151.8269999999998,0,0,0,0,2391.8239999999996,PCE,20,Gustavus,NA
P36,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,0,68.007000000000005,0,0,0,0,0,68.007000000000005,PCE,12,Healy Lake,NA
P37,2,Alaska Power & Telephone Company,Hollis,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P38,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,Slana,NA
P39,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,"Tok; Tanacross; Dot Lake, Dot Lake Village",NA
P4,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,0,929.50099999999998,0,0,0,0,0,929.50099999999998,PCE,9,Akiak,NA
P40,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,0,431.35800000000006,0,0,0,0,0,431.35800000000006,PCE,12,Whale Pass,NA
P41,2,Alaska Power & Telephone Company,Dewey Lakes ,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P42,2,Alaska Power & Telephone Company,Lutak,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P43,2,Alaska Power & Telephone Company,Naukati Bay,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P45,169,"Alaska Village Elec Coop, Inc",Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,0,-14,0,0,0,0,0,-14,EIA923,12,Emmonak,NA
P46,169,"Alaska Village Elec Coop, Inc",Ambler,Ambler_grid,Northwest Arctic,0,1176,0,0,0,0,0,1176,EIA923,12,Ambler,NA
P47,169,Alaska Village Electric Cooperative,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,0,42283.040999999997,0,0,1121.7429999999999,0,0,43404.784,PCE,20,Bethel; Napakiak,NA
P48,169,"Alaska Village Elec Coop, Inc",Brevig Mission,Brevig Mission_grid,Bering Straits,0,1188,0,0,0,0,0,1188,EIA923,12,Brevig Mission,NA
P49,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,0,1750.759,0,0,730.81000000000017,0,0,2481.569,PCE,24,Chevak,NA
P5,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,0,642.18200000000002,2E-3,0,0,0,0,642.18400000000008,PCE,13,Akutan,NA
P50,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,0,1293.673,0,0,0,0,0,1293.673,PCE,12,Elim,NA
P51,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,0,5464.3270000000002,0,0,500.67300000000006,0,0,5965.0000000000009,PCE,24,Emmonak,NA
P52,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,0,1726.2280000000003,0,0,269.92099999999999,0,0,1996.1490000000001,PCE,22,Gambell,NA
P53,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,0,3136.9719999999998,0,0,288.81,0,0,3425.7820000000002,PCE,23,Hooper Bay,NA
P54,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,0,2697.8969999999999,0,0,276.88,0,0,2974.777000000001,PCE,23,Kasigluk,NA
P55,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,0,1667.7359999999996,0,0,0,0,0,1667.7359999999996,PCE,12,Kiana,NA
P56,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,0,1678.7190000000001,0,0,0,0,0,1678.7190000000001,PCE,12,Kivalina,NA
P57,169,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,0,2010.3620000000001,0,0,0,0,0,2010.3620000000001,PCE,12,Kotlik,NA
P58,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,0,1267.364,0,0,0,0,0,1267.364,PCE,12,Koyuk,NA
P59,169,"Alaska Village Elec Coop, Inc",Marshall,Marshall_grid,Lower Yukon-Kuskokwim,0,1421.9999999999998,0,0,0,0,0,1421.9999999999998,EIA923,12,Marshall,NA
P6,1,Alaska Electric Light&Power Co,Annex Creek,Juneau_grid,Southeast,0,0,26761,0,0,0,0,26761,EIA923,12,"Juneau, Douglas",NA
P60,169,Alaska Village Electric Cooperative,Mountain Village,Mountain Village_grid,Lower Yukon-Kuskokwim,0,2644.9059999999999,0,0,0,0,0,2644.9059999999999,PCE,12,Mountain Village,NA
P61,169,Alaska Village Electric Cooperative,New Stuyahok,New Stuyahok_grid,Bristol Bay,0,1825.1849999999999,0,0,0,0,0,1825.1849999999999,PCE,12,New Stuyahok,NA
P62,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,0,1864.8490000000002,0,0,0,0,0,1864.8490000000002,PCE,12,Noatak,NA
P63,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,0,1973.0769999999995,0,8.577,0,0,0,1981.6539999999993,PCE,24,Noorvik,NA
P64,169,Alaska Village Electric Cooperative,Nunapitchuk,Nunapitchuk_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,Nunapitchuk,NA
P65,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,0,1802.5329999999999,0,0,0,0,0,1802.5329999999999,PCE,12,Pilot Station,NA
P66,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,0,1564.4750000000001,0,0,628.00099999999998,0,0,2192.4759999999997,PCE,24,Quinhagak,NA
P67,169,Alaska Village Electric Cooperative,Saint Mary's,Saint Mary's_grid,Lower Yukon-Kuskokwim,0,2121.4920000000002,0,0,1112.3139999999999,0,0,3233.8060000000005,PCE,20,"Saint Mary's, Andreafsky; Pitkas Point",NA
P68,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,0,2228.0619999999999,0,0,80.989000000000004,0,0,2309.0509999999999,PCE,17,Savoonga,NA
P69,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,0,1643.4109999999998,0,0,0,0,0,1643.4109999999998,PCE,12,Scammon Bay,NA
P7,1,Alaska Electric Light&Power Co,Auke Bay,Juneau_grid,Southeast,-130,-2.0000000000000004,0,0,0,0,0,-132,EIA923,24,"Juneau, Douglas",NA
P70,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,0,2558.41,0,0,0,0,0,2558.41,PCE,12,Selawik,NA
P71,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,0,1714.1120000000003,0,0,0,0,0,1714.1120000000003,PCE,12,Shishmaref,NA
P72,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,0,1639.134,0,0,0,0,0,1639.134,PCE,12,Shungnak; Kobuk,NA
P73,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,0,0,0,0,0,0,0,0,0,0,Stebbins,NA
P74,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,0,3456.1949999999997,0,0,0,0,0,3456.1949999999997,PCE,12,Stebbins,NA
P75,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,0,3012.627,0,0,0,0,0,3012.627,PCE,12,Togiak,NA
P76,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,3006.201,0,0,653.95699999999999,0,0,3660.1579999999994,PCE,24,Toksook Bay,NA
P77,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,0,1535.6610000000001,0,0,0,0,0,1535.6610000000001,PCE,12,Kalskag,NA
P78,169,Alaska Village Electric Cooperative,Yakutat,Yakutat_grid,Southeast,0,5850.652,0,0,0,0,0,5850.652,PCE,12,Yakutat,NA
P79,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,0,413.96200000000005,0,0,0,0,0,413.96200000000005,PCE,12,Anvik,NA
P8,1,Alaska Electric Light&Power Co,Gold Creek,Juneau_grid,Southeast,0,3,366,0,0,0,0,369,EIA923,24,"Juneau, Douglas",NA
P80,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,0,986.25699999999995,0,0,0,0,0,986.25699999999995,PCE,12,Eek,NA
P81,169,Alaska Village Electric Cooperative,Ekwok,Ekwok_grid,Southeast,0,0,0,0,0,0,0,0,0,0,Ekwok,NA
P82,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,0,728.4799999999999,0,0,0,0,0,728.4799999999999,PCE,12,Goodnews Bay,NA
P83,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,0,654.53699999999992,0,0,0,0,0,654.53699999999992,PCE,12,Grayling,NA
P84,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,0,575.08100000000002,0,0,0,0,0,575.08100000000002,PCE,12,Holy Cross,NA
P85,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,0,1028.383,0,0,0,0,0,1028.383,PCE,12,Huslia,NA
P86,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,0,625.35599999999999,0,0.08,0,0,0,625.43600000000004,PCE,22,Kaltag,NA
P87,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,0,800.12100000000009,0,0,60.649000000000001,0,0,860.7700000000001,PCE,18,Mekoryuk,NA
P88,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,0,654.59499999999991,0,0,0,0,0,654.59499999999991,PCE,12,Minto,NA
P89,169,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,Toksook Bay,NA
P9,1,Alaska Electric Light&Power Co,Industrial Plant,Juneau_grid,Southeast,318,0,0,0,0,0,0,318,EIA923,12,"Juneau, Douglas",NA
P90,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,0,1000.495,0,0,0,0,0,1000.495,PCE,12,Nulato,NA
P91,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,0,759.83900000000006,0,0,0,0,0,759.83900000000006,PCE,12,Old Harbor,NA
P92,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,"Saint Mary's, Andreafsky; Pitkas Point",NA
P93,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,0,970.41200000000003,0,0,0,0,0,970.41200000000003,PCE,12,Russian Mission,NA
P94,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,0,414.28699999999992,0,0,0,0,0,414.28699999999992,PCE,12,Shageluk,NA
P95,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,0,762.56700000000001,0,0,393.31699999999995,0,0,1155.884,PCE,24,Shaktoolik,NA
P96,169,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,0,861.80199999999991,0,0,0,0,0,861.80199999999991,PCE,12,Teller,NA
P97,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,Toksook Bay,NA
P98,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,0,638.86500000000001,0,0,0,0,0,638.86500000000001,PCE,12,Wales,NA
P99,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,Kalskag,NA
