"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20
SR-143,332390,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,5632.9740000000002,0,0,5632.9740000000002,5405.6239999999998,0,0,273.327,-45.976999999999634,PCE,Point Hope,12,NA
SR-144,332400,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,3667.11,0,0,3667.11,3068.9209999999998,0,0,24.373999999999999,573.81500000000028,PCE,Point Lay,12,NA
SR-145,332590,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,811.00699999999995,0,0,811.00699999999995,757.57100000000003,0,0,19.384,34.051999999999921,PCE,Port Alsworth,12,NA
SR-146,332500,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,493.245,0,0,493.245,503.22399999999999,0,0,32.232999999999997,-42.211999999999982,PCE,Port Heiden,12,NA
SR-147,331570,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,2138.8159999999998,0,0,2138.8159999999998,2017.3969999999999,0,0,53.66,67.758999999999872,PCE,Quinhagak,12,NA
SR-148,332520,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,112.562,0,0,112.562,181.62100000000001,0,0,14.353,-83.412000000000006,PCE,Rampart,12,NA
SR-149,332250,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,54.786000000000001,0,0,54.786000000000001,48.206000000000003,0,0,1.538,5.041999999999998,PCE,Red Devil,12,NA
SR-15,331040,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,586.73400000000004,0,0,586.73400000000004,518.37300000000005,0,0,55.45,12.910999999999987,PCE,Akutan,12,NA
SR-150,332530,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,261.96100000000001,0,0,261.96100000000001,612.54999999999995,0,0,9.9619999999999997,-360.55099999999993,PCE,Ruby,12,NA
SR-151,331580,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,950.28800000000001,0,0,950.28800000000001,912.64800000000002,0,0,20.123999999999999,17.515999999999988,PCE,Russian Mission,12,NA
SR-152,332550,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,525.84699999999998,0,0,525.84699999999998,393.04300000000001,0,28.734000000000002,32.173000000000002,71.896999999999963,PCE,Saint George,12,NA
SR-153,331660,169,Alaska Village Electric Cooperative,"Saint Mary's, Andreafsky",Saint Mary's_grid,Lower Yukon-Kuskokwim,2993.7669999999998,0,0,2993.7669999999998,2636.8380000000002,0,0,240.03899999999999,116.88999999999965,PCE,"Saint Mary's, Andreafsky",12,NA
SR-154,331670,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,0,0,0,0,1710.884,0,0,0,-1710.884,PCE,Saint Michael,12,NA
SR-155,332560,339,Saint Paul Public Electric Utility Electric,Saint Paul,Saint Paul_grid,Aleutians,2984.2689999999998,152.63499999999999,0,3136.9039999999995,2816.433,0,0,186.983,133.48799999999954,PCE,Saint Paul,12,NA
SR-156,332540,230,TDX Corporation,Sand Point,Sand Point_grid,Aleutians,2758.8939999999998,1022.284,0,3781.1779999999999,3318.7330000000002,0,188.40600000000001,107.04,166.99899999999968,PCE,Sand Point,12,NA
SR-157,331590,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,2273.5740000000001,0,0,2273.5740000000001,2217.3629999999998,0,0,35.476999999999997,20.734000000000243,PCE,Savoonga,12,NA
SR-158,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,1611.0150000000001,0,0,1611.0150000000001,1529.059,0,0,32.396000000000001,49.56000000000013,PCE,Scammon Bay,12,NA
SR-159,331610,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,2515.1860000000001,0,0,2515.1860000000001,2396.752,0,0,43.223999999999997,75.210000000000207,PCE,Selawik,12,NA
SR-16,331240,169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,0,0,0,0,1871.0540000000001,0,0,0,-1871.0540000000001,PCE,Alakanuk,12,NA
SR-160,331620,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,403.29199999999997,0,0,403.29199999999997,380.08600000000001,0,0,10.994999999999999,12.210999999999961,PCE,Shageluk,11,NA
SR-161,331630,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,1052.0060000000001,0,0,1052.0060000000001,989.24699999999996,0,0,103.878,-41.118999999999872,PCE,Shaktoolik,12,NA
SR-162,331640,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,1663.354,0,0,1663.354,1654.2660000000001,0,0,50.758000000000003,-41.670000000000037,PCE,Shishmaref,12,NA
SR-163,331650,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,1574.3879999999999,0,0,1574.3879999999999,882.54600000000005,0,0,64.745999999999995,627.09599999999989,PCE,Shungnak,12,NA
SR-164,331190,2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,2467.2959999999998,11708.171,0,14175.467000000001,13144.752,0,0,145.91300000000001,884.80200000000013,PCE,Skagway,12,NA
SR-165,331195,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,1379.0350000000001,0,0,1379.0350000000001,469.99200000000002,0,0,17.228000000000002,891.81500000000017,PCE,Slana,12,NA
SR-166,332260,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,243.27699999999999,0,0,243.27699999999999,224.64699999999999,0,7.0000000000000007E-2,14.179,4.3809999999999949,PCE,Sleetmute,12,NA
SR-167,331680,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,3399.9009999999998,0,0,3399.9009999999998,1560.4259999999999,0,0,56.293999999999997,1783.1809999999998,PCE,Stebbins,12,NA
SR-168,332570,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,Stevens Village,0,NA
SR-169,332270,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,109.315,0,0,109.315,96.76,0,0,10.721,1.8339999999999925,PCE,Stony River,12,NA
SR-17,331050,2,Alaska Power & Telephone Company,"Allakaket, Alatna",Allakaket_grid,Yukon-Koyukuk/Upper Tanana,584.45100000000002,0,0,584.45100000000002,530.51599999999996,0,0,26.731000000000002,27.204000000000057,PCE,"Allakaket, Alatna",12,NA
SR-170,332580,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,64.069999999999993,0,0,0,-64.069999999999993,PCE,Takotna,10,NA
SR-171,332600,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,1237.5740000000001,0,0,1237.5740000000001,1150.73,0,0,27.32,59.524000000000051,PCE,Tanana,8,NA
SR-172,332610,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,324.99299999999999,0,0,324.99299999999999,285.346,0,4.2220000000000004,30.934999999999999,4.4899999999999913,PCE,Tatitlek,12,NA
SR-173,331685,169,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,806.15800000000002,0,0,806.15800000000002,774.15499999999997,0,0,55.643999999999998,-23.640999999999956,PCE,Teller,12,NA
SR-174,332630,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,362.863,0,0,362.863,331.81099999999998,0,0,24.652000000000001,6.4000000000000199,PCE,Tenakee Springs,12,NA
SR-175,331200,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,361.23899999999998,0,0,0,-361.23899999999998,PCE,Tetlin,10,NA
SR-176,331210,2,Alaska Power & Telephone Company,"Thorne Bay, Kasaan",Prince of Wales Is._grid,Southeast,-71.155000000000001,0,0,-71.155000000000001,3377.4789999999998,0,0,71.155000000000001,-3519.7890000000002,PCE,"Thorne Bay, Kasaan",11,NA
SR-177,331690,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,2960.8240000000001,0,0,2960.8240000000001,2850.7190000000001,0,0,51.802999999999997,58.302000000000021,PCE,Togiak,9,NA
SR-178,331220,2,Alaska Power & Telephone Company,"Tok, Tanacross",Tok_grid,Yukon-Koyukuk/Upper Tanana,9150.8799999999992,0,0,9150.8799999999992,7561.2039999999997,0,0,192.52,1397.1559999999995,PCE,"Tok, Tanacross",12,NA
SR-179,331700,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,3541.12,0,0,3541.12,1530.7619999999999,0,0,119.038,1891.32,PCE,Toksook Bay,12,NA
SR-18,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,1175.8499999999999,0,0,1175.8499999999999,1133.7360000000001,0,0,36.094000000000001,6.0199999999998042,PCE,Ambler,8,NA
SR-180,332710,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,174.21799999999999,0,0,174.21799999999999,230.86799999999999,0,6.7939999999999996,21.962,-85.406000000000006,PCE,Tuluksak,12,NA
SR-181,332720,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,1149.067,0,0,1149.067,1024.2660000000001,0,17.713000000000001,25.945,81.142999999999944,PCE,Tuntutuliak,12,NA
SR-182,331710,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,948.93600000000004,0,0,0,-948.93600000000004,PCE,Tununak,12,NA
SR-183,332730,729,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,-34.387999999999998,0,0,-34.387999999999998,290.89800000000002,0,0,34.387999999999998,-359.67399999999998,PCE,Twin Hills,12,NA
SR-184,332850,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,4127.4350000000004,0,0,4127.4350000000004,3911.9160000000002,0,2.88,159.19200000000001,53.44700000000023,PCE,Unalakleet,12,NA
SR-185,332860,106,"Unalaska, City of",Unalaska,Unalaska_grid,Aleutians,54055.254999999997,0,0,54055.254999999997,52773.616000000002,0,0,1082.258,199.38099999999554,PCE,Unalaska,12,NA
SR-186,332880,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,704.35400000000004,0,0,704.35400000000004,618.18499999999995,0,0.89500000000000002,19.946000000000002,65.328000000000102,PCE,Venetie,12,NA
SR-187,332410,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,6962.4489999999996,0,0,6962.4489999999996,6212.4120000000003,0,0,498.93599999999998,251.10099999999937,PCE,Wainwright,12,NA
SR-188,331730,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,615.79,0,0,615.79,594.65700000000004,0,0,23.074999999999999,-1.9420000000000748,PCE,Wales,12,NA
SR-189,331230,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,420.178,0,0,420.178,372.22300000000001,0,0,11.18,36.774999999999984,PCE,Whale Pass,12,NA
SR-19,332350,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,3830.4929999999999,0,0,3830.4929999999999,3605.5349999999999,0,0,212.07400000000001,12.884000000000071,PCE,Anaktuvuk Pass,12,NA
SR-190,332890,409,"White Mountain, City of",White Mountain,WhiteMountain_grid,Bering Straits,841.10900000000004,0,0,841.10900000000004,750.20600000000002,0,0,47.076999999999998,43.826000000000022,PCE,White Mountain,12,NA
SR-191,332900,169,Alaska Village Electric Cooperative,Yakutat,Yakutat_grid,Southeast,5724.9539999999997,0,0,5724.9539999999997,5297.0389999999998,0,0,125.69799999999999,302.21699999999998,PCE,Yakutat,12,NA
SR-192,0,10,"Copper Valley Elec Assn, Inc","Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,95982,0,0,95982,87281,0,0,279,8422,EIA861,"In addition to Valdez, the CVEA service area includes 14 other communities.",12,NA
SR-193,0,100,City & Borough of Sitka - (AK),"Sitka, City & Borough of",Sitka_grid,Southeast,109927,0,0,109927,103685,0,0,0,6242,EIA861,Sitka,12,NA
SR-194,0,214,"Barrow Utils & Elec Coop, Inc",Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,50047,0,0,50047,47567,0,0,0,2480,EIA861,Utqiagvik,12,NA
SR-195,0,0,Metlakatla Power & Light,Metlakatla Power & Light,Metlakatla_grid,Southeast,17383,0,0,17383,15556,0,0,229,1598,EIA861,Metlakatla,12,NA
SR-197,0,0,TNSG,"Arctic Utilities, Inc",Deadhorse_grid,North Slope,0,0,0,0,0,0,0,0,0,0,Deadhorse,0,NA
SR-198,0,212,Petersburg Borough - (AK),"Petersburg, City of",SEAPA_grid,Southeast,14488,41809,0,56297,50156,0,0,909,5232,EIA861,Petersburg,12,NA
SR-199,0,108,"Seward, City of","Seward, City of",Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,"The City of Seward service area includes the communities of Crown Point, Primrose, Bear Creek and Lowell Point.",0,NA
SR-2,0,121,Anchorage Municipal Light and Power,Anchorage Mun Light and Power,Railbelt_grid,Railbelt,1125455,66345,0,1191800,923428,230750,0,0,37622,EIA861,Anchorage,12,NA
SR-20,332650,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,1657.1780000000001,0,0,1657.1780000000001,1515.367,0,0,66.265000000000001,75.546000000000149,PCE,Angoon,12,NA
SR-200,0,111,"Wrangell, City of","Wrangell, City of",SEAPA_grid,Southeast,614,37355,0,37969,34166,0,0,3060,3060,EIA861,Wrangell,12,NA
SR-201,0,0,0,U S Air Force-Eielson AFB,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,U S Air Force-Eielson AFB,0,NA
SR-202,332200,72,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,Manley Hot Springs,0,NA
SR-204,0,345,Alaska Electric G & T Coop Inc,Alaska Electric G & T Coop Inc,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,0,NA
SR-205,0,0,Alaska Energy Authority,Alaska Energy Authority,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,Alaska Energy Authority,0,NA
SR-206,0,0,Alyeska Seafoods Inc,Alyeska Seafoods Inc,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
SR-207,0,0,"NUI Energy Brokers, Inc","NUI Energy Brokers, Inc",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
SR-208,0,0,U S Army-Ft Wainwright,U S Army-Ft Wainwright,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,U S Army-Ft Wainwright,0,NA
SR-209,0,0,Unisea Inc,Unisea Inc,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
SR-21,331760,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,2433.87,0,0,2433.87,2021.0060000000001,0,47.594999999999999,32.94,332.32899999999978,PCE,Aniak,12,NA
SR-210,0,452,University of Alaska,University of Alaska,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,University of Alaska,0,NA
SR-211,0,640,Alaska Electric & Energy Coop,Alaska Electric & Energy Coop,Railbelt_grid,Railbelt,292055,185751,0,494814,0,477806,0,0,0,EIA861,Subsidiary of Homer Electric Association,12,NA
SR-212,0,0,Southeast Alaska Power Agency,Southeast Alaska Power Agency,SEAPA_grid,Southeast,130342,0,0,130342,0,130342,0,0,0,EIA861,"Provides power to Ketchikan, Wrangell, Petersburg",12,NA
