"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23
Figure A.  PCE Eligible Communities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PCE ID,Community,Residential Rate ($/kWh),PCE Residential Reimbursement Rate ($/kWh),Residential Rate after PCE ($/kWh)
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332190,Lime Village,1.7723166666666665,0.78818333333333401,0.98413333333333253
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331810,Birch Creek,1.1499999999999999,0.78225000000000089,0.36774999999999902
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332240,Crooked Creek,1.1217250000000003,0.70790000000000064,0.41382499999999961
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332250,Red Devil,1.1147166666666668,0.70790000000000042,0.40681666666666644
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332270,Stony River,1.1142250000000002,0.70790000000000042,0.40632499999999977
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332260,Sleetmute,1.1142083333333337,0.70790000000000064,0.4063083333333331
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332230,Chuathbaluk,1.1130583333333335,0.70790000000000042,0.40515833333333301
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331005,Adak,1.0723499999999999,0.47791666666666666,0.59443333333333326
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332570,Stevens Village,1.07,0.52664545454545475,0.54335454545454531
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331910,Clark's Point,1.0415166666666666,0.62855000000000016,0.41296666666666643
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332580,Takotna,1.022,0.43180000000000007,0.59019999999999995
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331770,Arctic Village,1,0.78730000000000044,0.21269999999999953
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332550,Saint George,1,0.75750000000000006,0.24249999999999997
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331840,Chalkyitsik,0.94999999999999984,0.34853333333333325,0.60146666666666659
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332140,Koyukuk,0.94999999999999984,0.34734166666666699,0.60265833333333285
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331040,Akutan,0.94999999999999984,0.77875000000000083,0.17124999999999901
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332610,Tatitlek,0.92,0.55396666666666672,0.36603333333333338
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331790,Beaver,0.90000000000000024,0.40500833333333353,0.49499166666666672
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332100,Kokhanok,0.90000000000000024,0.5964250000000002,0.30357500000000009
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332330,Nikolai,0.90000000000000024,0.37540000000000018,0.52460000000000007
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332880,Venetie,0.90000000000000024,0.36092727272727332,0.53907272727272693
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332040,Igiugig,0.89549166666666691,0.62164166666666709,0.27384999999999987
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332200,Manley Hot Springs,0.87131666666666652,0.55976666666666697,0.31154999999999961
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331880,Chignik Lake,0.85333333333333339,0.43230000000000046,0.42103333333333293
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331130,Healy Lake,0.85104999999999997,0.30960833333333337,0.5414416666666666
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332180,Levelock,0.84999999999999976,0.37193333333333334,0.47806666666666642
