"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20
P135,383,Diomede Joint Utilities,Diomede,Diomede_grid,Bering Straits,DFO,IC,543.45848000000001,49799,gallons,6872.2620000000006,2.2329090909090912,10.913040020883953,0.20460926438792865,0.13800000000000001,PCE,11,Diomede,NA
P153,373,Golovin Power Utilities,Golovin,Golovin_grid,Bering Straits,DFO,IC,1037.1579999999999,75464,gallons,10414.032000000001,2.3346,13.743745362026925,0.16986636018812951,0.13800000000000001,PCE,12,Golovin,NA
P215,150,Nome Joint Utility Systems,Snake River,Nome_grid,Bering Straits,WND,WT,1907.3629999999998,0,NA,0,0,-,-,0,PCE,12,Nome,NA
P215,150,Nome Joint Utility Systems,Snake River,Nome_grid,Bering Straits,DFO,IC,29914.516,1865104,gallons,257384.35200000001,2.1214999999999997,16.03906055640865,0.13227083921397892,0.13800000000000001,PCE,12,Nome,NA
P262,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,WND,WT,744.57500000000005,0,NA,0,0,-,-,0,PCE,12,Unalakleet,NA
P262,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,DFO,IC,3617.6380000000004,237769,gallons,32812.122000000003,2.6162333333333332,15.214927093102972,0.17195174957619674,0.13800000000000001,PCE,12,Unalakleet,NA
P272,409,"White Mountain, City of",White Mountain,White Mountain_grid,Bering Straits,DFO,IC,781.71900000000005,63764,gallons,8799.4320000000007,2.515825,12.259566526566715,0.20521320998977893,0.13800000000000001,PCE,12,NA,NA
P48,169,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission_grid,Bering Straits,DFO,IC,1188.8190000000002,85604,gallons,11813.352000000001,2.6900000000000008,13.887423484883886,0.19370043715653942,0.13800000000000001,PCE,12,Brevig Mission,NA
P50,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,DFO,IC,1284.9549999999999,95637,gallons,13197.906000000001,2.8299999999999996,13.435751853362193,0.21063205326256557,0.13800000000000001,PCE,12,Elim,NA
P52,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,WND,WT,570.10800000000006,0,NA,0,0,-,-,0,PCE,12,Gambell,NA
P52,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,DFO,IC,1415.1869999999999,113806,gallons,15705.228000000001,3.6139999999999994,12.435082508830817,0.29062935428321485,0.13800000000000001,PCE,12,Gambell,NA
P58,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,DFO,IC,1321.193,90473,gallons,12485.274000000001,2.6900000000000008,14.603174427729821,0.18420652395221596,0.13800000000000001,PCE,12,Koyuk,NA
P68,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,WND,WT,110.78299999999999,0,NA,0,0,-,-,0,PCE,8,Savoonga,NA
P68,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,DFO,IC,2208.6450000000004,154875,gallons,21372.75,2.6200000000000006,14.260823244552061,0.18372010893556909,0.13800000000000001,PCE,12,Savoonga,NA
P71,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,DFO,IC,1656.5060000000001,124785,gallons,17220.330000000002,2.7599999999999993,13.274880794967343,0.20791147149482098,0.13800000000000001,PCE,12,Shishmaref,NA
P74,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,DFO,IC,3473.8959999999997,236921,gallons,32695.098000000002,2.6299999999999994,14.662676588398663,0.17936697874662913,0.13800000000000001,PCE,12,Stebbins,NA
P95,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,WND,WT,317.83599999999996,0,NA,0,0,-,-,0,PCE,12,Shaktoolik,NA
P95,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,DFO,IC,814.33000000000015,62577,gallons,8635.6260000000002,2.6999999999999997,13.013247678859647,0.20748087384721176,0.13800000000000001,PCE,12,Shaktoolik,NA
P96,169,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,DFO,IC,857.09537076184267,67954,gallons,9377.652,2.8700000000000006,12.612875927272018,0.22754524951715274,0.13800000000000001,PCE,12,Teller,NA
P98,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,DFO,IC,645.98599999999999,47430,gallons,6545.34,2.66,13.61977651275564,0.19530423259946811,0.13800000000000001,PCE,12,Wales,NA
P73,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Stebbins,NA
P98,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,WND,WT,0,0,0,0,0,-,-,0,0,0,Wales,NA
P116,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,WAT,HY,214.16299999999998,0,NA,0,0,-,-,0,PCE,9,Chignik Lagoon,NA
P116,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,DFO,IC,303.99905765908306,32664,gallons,4507.6320000000005,3.2140166666666672,9.3068533449388635,0.34533870337760009,0.13800000000000001,PCE,12,Chignik Lagoon,NA
P117,437,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake_grid,Bristol Bay,DFO,IC,345.72199999999992,32987,gallons,4552.2060000000001,3.9386666666666659,10.480552945099584,0.37580714369734447,0.13800000000000001,PCE,12,Chignik Lake,NA
P118,297,"Chignik, City of",Chignik,Chignik_grid,Bristol Bay,DFO,IC,731.68500000000006,59622,gallons,8227.8360000000011,2.3191166666666665,12.27206400322029,0.18897527474254627,0.13800000000000001,PCE,12,Chignik,NA
P125,360,"Clark's Point, City of",Clark's Point,Clark's Point_grid,Bristol Bay,DFO,IC,291.44000000000005,31552,gallons,4354.1760000000004,3.1153,9.2368154158215034,0.33726992039527853,0.13800000000000001,PCE,12,Clark's Point,NA
P139,320,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,DFO,IC,586.15899999999999,49789,gallons,6870.8820000000005,2.4534999999999996,11.772861475426298,0.20840302972401684,0.13800000000000001,PCE,12,Egegik,NA
P161,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,WAT,HY,0,0,0,0,0,-,-,0,0,0,Igiugig,NA
P161,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,DFO,IC,347.32800000000003,26234,gallons,3620.2920000000004,5.8130499999999996,13.239612716322332,0.43906495790722305,0.13800000000000001,PCE,12,Igiugig,NA
P162,280,"I-N-N Electric Coop, Inc",Newhalen,Newhalen_grid,Bristol Bay,WAT,HY,3600.8359999999998,0,NA,0,0,-,-,0,PCE,12,"Iliamna, Newhalen, Nondalton",NA
P162,280,"I-N-N Electric Coop, Inc",Newhalen,Newhalen_grid,Bristol Bay,DFO,IC,40.174000000000007,3059,gallons,422.14200000000005,4.6715999999999989,13.133050016345214,0.35571325733061165,0.13800000000000001,PCE,9,"Iliamna, Newhalen, Nondalton",NA
P188,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,WND,WT,0,0,0,0,0,-,-,0,0,0,Kokhanok,NA
P188,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,DFO,IC,458.20000000000005,41787,gallons,5766.6060000000007,4.288174999999999,10.965132696771725,0.39107369865779118,0.13800000000000001,PCE,12,Kokhanok,NA
P194,330,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,DFO,IC,443.14299999999997,36644,gallons,5056.8720000000003,2.7080500000000001,12.093193974456938,0.22393174257519582,0.13800000000000001,PCE,12,Levelock,NA
P196,321,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,DFO,IC,1355.7690000000002,114123,gallons,15748.974000000002,2.5863666666666667,11.879892747298969,0.21770959735766193,0.13800000000000001,PCE,12,Manokotak,NA
P207,22,Naknek Electric Association,Naknek,Naknek_grid,Bristol Bay,DFO,IC,22369.793000000001,1614780,gallons,222839.64,2.0738250000000007,13.853152132178996,0.14970058656778815,0.13800000000000001,PCE,12,"Naknek, South Naknek, King Salmon",NA
P213,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,DFO,IC,752.08599999999979,68099,gallons,9397.6620000000003,2.4949250000000007,11.044009456820215,0.22590753926412685,0.13800000000000001,PCE,12,Koliganek,NA
P224,45,Nushagak Electric Cooperative,Dillingham,Dillingham_grid,Bristol Bay,DFO,IC,19143.180000000004,1263603,gallons,174377.21400000001,2.0659666666666663,15.14967913181593,0.13637032498780238,0.13800000000000001,PCE,12,"Dillingham, Aleknagik",NA
P227,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,DFO,IC,189.18399999999997,17322,gallons,2390.4360000000001,3.6238583333333327,10.921602586306429,0.33180646381300744,0.13800000000000001,PCE,12,Pedro Bay,NA
P230,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,DFO,IC,496.04699999999991,46924,gallons,6475.5120000000006,2.985441666666667,10.571285482908531,0.28241046668292868,0.13800000000000001,PCE,12,Pilot Point,NA
P232,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,DFO,IC,606.3599999999999,51819,gallons,7151.0220000000008,2.4681833333333341,11.701499450008681,0.2109288082162413,0.13800000000000001,PCE,12,Port Heiden,NA
P248,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,DFO,IC,942.43499999999995,77381,gallons,10678.578000000001,3.3020999999999998,12.179152505136919,0.27112723965047986,0.13800000000000001,PCE,12,Port Alsworth,NA
P61,169,Alaska Village Electric Cooperative,New Stuyahok,New Stuyahok_grid,Bristol Bay,DFO,IC,1724.326,106931,gallons,14756.478000000001,3.4500000000000006,16.125595009866174,0.21394559381462674,0.13800000000000001,PCE,12,New Stuyahok,NA
P75,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,DFO,IC,3071.1610000000001,221021,gallons,30500.898000000001,2.7800000000000007,13.895335737328127,0.20006713422057656,0.13800000000000001,PCE,12,Togiak,NA
P116,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,WND,WT,0,0,0,0,0,-,-,0,0,0,Chignik Lagoon,NA
P118,297,"Chignik, City of",Chignik Bay,Chignik_grid,Bristol Bay,WAT,HY,0,0,0,0,0,-,-,0,0,0,Chignik,NA
P211,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,WND,WT,0,0,0,0,0,-,-,0,0,0,Perryville,NA
P211,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,SUN,PV,0,0,0,0,0,-,-,0,0,0,Perryville,NA
P211,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Perryville,NA
P230,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,WND,WT,0,0,0,0,0,-,-,0,0,0,Pilot Point,NA
P232,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,WND,WT,0,0,0,0,0,-,-,0,0,0,Port Heiden,NA
P260,729,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Twin Hills,NA
P115,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,DFO,IC,268.07799999999997,21937,gallons,3027.306,4.1089583333333328,12.220358298764644,0.3362387773645481,0.13800000000000001,PCE,12,Chenega Bay,NA
P119,368,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,DFO,IC,433.97900000000004,37712,gallons,5204.2560000000003,2.7524999999999999,11.507716376750107,0.23918733394933853,0.13800000000000001,PCE,12,Chitina,NA
P126,10,"Copper Valley Elec Assn, Inc",Allison Creek Hydro,CopperValley_grid,Copper River/Chugach,WAT,HY,19710,0,(blank),0,0,-,-,0,EIA923,12,0,NA
P127,10,"Copper Valley Elec Assn, Inc",Glennallen,CopperValley_grid,Copper River/Chugach,DFO,IC,10237,735420,gallons,101487.96,0,13.919936906801556,0,0.13800000000000001,EIA923,12,0,NA
P128,10,"Copper Valley Elec Assn, Inc",Solomon Gulch,CopperValley_grid,Copper River/Chugach,WAT,HY,36762.999999999993,0,(blank),0,0,-,-,0,EIA923,12,0,NA
P129,10,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,DFO,IC,1383,147672,gallons,20378.736000000001,0,9.3653502356574023,0,0.13800000000000001,EIA923,12,0,NA
P130,10,"Copper Valley Elec Assn, Inc",Valdez Cogen,CopperValley_grid,Copper River/Chugach,WO,GT,21410.999999999996,1890252,gallons,253293.76800000001,0,11.327061153750927,0,0.13400000000000001,EIA923,12,0,NA
P132,160,Cordova Electric Cooperative,Humpback Creek,Cordova_grid,Copper River/Chugach,WAT,HY,3035,0,(blank),0,0,-,-,0,EIA923,12,"Cordova, Eyak",NA
P133,160,Cordova Electric Cooperative,Orca,Cordova_grid,Copper River/Chugach,DFO,IC,8659,638946,gallons,88174.54800000001,0,13.552005959815071,0,0.13800000000000001,EIA923,12,"Cordova, Eyak",NA
P134,160,Cordova Electric Cooperative,Power Creek,Cordova_grid,Copper River/Chugach,WAT,HY,16153.999999999998,0,(blank),0,0,-,-,0,EIA923,12,"Cordova, Eyak",NA
P250,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,DFO,IC,409.46800000000002,35701,gallons,4926.7380000000003,4.1303583333333327,11.469370605865382,0.36012074901661012,0.13800000000000001,PCE,12,Tatitlek,NA
P292,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,WAT,HY,0,0,0,0,0,-,-,0,0,0,"Cordova, Eyak",NA
P292,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,"Cordova, Eyak",NA
P27,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,DFO,IC,1411.3319999999999,94312,gallons,13015.056,2.1950583333333333,14.964500805835947,0.14668436734470228,0.13800000000000001,PCE,12,Slana,NA
P129,10,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,DFO,GT,0,0,gallons,0,0,-,-,0.13800000000000001,EIA923,12,0,NA
P130,NA,Copper Valley Elec Assn Inc,Valdez Cogen,CopperValley_grid,Copper River/Chugach,JF,IC,0,0,0,0,0,-,-,0.13400000000000001,0,0,0,NA
P130,10,"Copper Valley Elec Assn, Inc",Valdez Cogen,CopperValley_grid,Copper River/Chugach,JF,GT,0,0,gallons,0,0,-,-,0.13400000000000001,EIA923,12,0,NA
P32,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Slana,NA
P38,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Slana,NA
P100,683,Karluk IRA Tribal Council,Karluk,Karluk_grid,Kodiak,DFO,IC,213.84800000000001,20580,gallons,2840.0400000000004,3.6069583333333335,10.391059280855199,0.3471213315064906,0.13800000000000001,PCE,12,Karluk,NA
P180,16,Kodiak Electric Assn Inc,ESS Battery Microgrid,Kodiak_grid,Kodiak,MWH,BA,0,230,megawatthours,0,0,0,-,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P181,16,Kodiak Electric Assn Inc,Flywheel Energy Storage System Microgrid,Kodiak_grid,Kodiak,MWH,FW,0,377,megawatthours,0,0,0,-,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P182,16,Kodiak Electric Assn Inc,Kodiak Microgrid,Kodiak_grid,Kodiak,DFO,IC,876.00000000000011,132090,gallons,18228.420000000002,0,6.6318419259595736,0,0.13800000000000001,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P183,16,Kodiak Electric Assn Inc,Nymans Plant Microgrid,Kodiak_grid,Kodiak,DFO,IC,0,5670,gallons,782.46,0,0,-,0.13800000000000001,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P184,16,Kodiak Electric Assn Inc,Pillar Mountain Wind Project Microgrid,Kodiak_grid,Kodiak,WND,WT,24155,0,(blank),0,0,-,-,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P186,16,Kodiak Electric Assn Inc,Swampy Acres Microgrid,Kodiak_grid,Kodiak,DFO,IC,36.000000000000007,21924,gallons,3025.5120000000002,0,1.6420361247947459,0,0.13800000000000001,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P187,16,Kodiak Electric Assn Inc,Terror Lake Microgrid,Kodiak_grid,Kodiak,WAT,HY,137014,0,(blank),0,0,-,-,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P2,449,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,DFO,IC,272.27299999999997,29468,gallons,4066.5840000000003,4.0670000000000011,9.239615854486221,0.44016981485494355,0.13800000000000001,PCE,12,Akhiok,NA
P225,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,DFO,IC,373.25900000000001,27715,gallons,3824.6700000000005,2.773833333333334,13.467761140176799,0.20596098374944302,0.13800000000000001,PCE,12,Ouzinkie,NA
P91,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,DFO,IC,862.39999999999986,57232,gallons,7898.0160000000005,2.4200000000000004,15.06849315068493,0.16060000000000005,0.13800000000000001,PCE,12,Old Harbor,NA
P185,16,Kodiak Electric Assn Inc,Port Lions Microgrid,Kodiak_grid,Kodiak,DFO,IC,0,168,gallons,23.184000000000001,0,0,-,0.13800000000000001,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P193,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,WAT,HY,863.16100000000017,0,NA,0,0,-,-,0,PCE,12,Larsen Bay,NA
P193,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,DFO,IC,106.81599999999999,8064,gallons,1112.8320000000001,3.734377777777778,13.246031746031743,0.28192426602756149,0.13800000000000001,PCE,9,Larsen Bay,NA
P225,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,WAT,HY,350.2,0,NA,0,0,-,-,0,PCE,12,Ouzinkie,NA
P105,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,DFO,IC,2604.1000000000004,197775,gallons,27292.95,2.3026499999999994,13.166982682341047,0.17488061278368719,0.13800000000000001,PCE,12,Aniak,NA
P108,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,DFO,IC,560.928,46086,gallons,6359.8680000000004,2.8939416666666666,12.171331857831012,0.23776704969265217,0.13800000000000001,PCE,12,Atmautluak,NA
P178,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,WND,WT,0,0,0,0,0,-,-,0,0,0,Kipnuk,NA
P178,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,DFO,IC,1843.8119999999997,140646,gallons,19409.148000000001,2.353108333333334,13.109594300584444,0.17949513000783168,0.13800000000000001,PCE,12,Kipnuk,NA
P191,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,DFO,IC,1995.79,144418,gallons,19929.684000000001,2.8906499999999991,13.819537730753785,0.20917125133405812,0.13800000000000001,PCE,12,Kwethluk,NA
P192,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,WND,WT,371.45,0,NA,0,0,-,-,0,PCE,12,Kwigillingok,NA
P192,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,DFO,IC,1042.75,80585,gallons,11120.730000000001,2.8964416666666666,12.939753055779612,0.22384056744985215,0.13800000000000001,PCE,12,Kwigillingok,NA
P195,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,DFO,IC,70.597999999999985,8292,gallons,1144.296,6.8664999999999985,8.5139893873613097,0.80649618969375902,0.13800000000000001,PCE,12,Lime Village,NA
P202,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,DFO,IC,243.56,21104,gallons,2912.3520000000003,2.8356666666666661,11.540940106141015,0.24570499808397653,0.13800000000000001,PCE,12,Chuathbaluk,NA
