"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21
P103,NA,Anchorage Municipal Light and Power,George M Sullivan Generation Plant 2,Anchorage,Railbelt_grid,Railbelt,DFO,CA,8.0259999999999998,NA,Gallons,NA,NA,NA,NA,NA,EIA923,24,Includes ML&P's sevice territory,NA
P103,NA,Anchorage Municipal Light and Power,George M Sullivan Generation Plant 2,Anchorage,Railbelt_grid,Railbelt,NG,GT,60,16476,MCF,16476,NA,3.6416605972323381,NA,1,EIA923,24,Includes ML&P's sevice territory,NA
P103,NA,Anchorage Municipal Light and Power,George M Sullivan Generation Plant 2,Anchorage,Railbelt_grid,Railbelt,NG,CT,672053.28099999996,7059637,MCF,7059637,NA,95.196577529411215,NA,1,EIA923,24,Includes ML&P's sevice territory,NA
P103,NA,Anchorage Municipal Light and Power,George M Sullivan Generation Plant 2,Anchorage,Railbelt_grid,Railbelt,NG,CA,171175.97399999999,NA,MCF,NA,NA,NA,NA,NA,EIA923,24,Includes ML&P's sevice territory,NA
P120,NA,Chugach Electric Assn Inc,Beluga,Anchorage,Railbelt_grid,Railbelt,NG,GT,37832,706081,MCF,706081,NA,53.580254956584298,NA,1,EIA923,12,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P121,NA,Chugach Electric Assn Inc,Cooper Lake,Anchorage,Railbelt_grid,Railbelt,WAT,HY,59832,NA,NA,NA,NA,NA,0,NA,EIA923,12,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P122,NA,Chugach Electric Assn Inc,International,Anchorage,Railbelt_grid,Railbelt,NG,GT,-751.99999999999989,5735,MCF,5735,NA,-131.12467306015691,NA,1,EIA923,12,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P123,NA,Chugach Electric Assn Inc,Southcentral Power Project,Anchorage,Railbelt_grid,Railbelt,NG,CA,188056,0,MCF,0,NA,NA,NA,NA,EIA923,24,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P123,NA,Chugach Electric Assn Inc,Southcentral Power Project,Anchorage,Railbelt_grid,Railbelt,NG,CT,627309,6365167,MCF,6365167,NA,98.553423657226901,NA,1,EIA923,24,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P142,NA,Fire Island Wind LLC,Fire Island Wind,Anchorage,Railbelt_grid,Railbelt,WND,WT,51828.999999999993,0,NA,NA,NA,NA,0,NA,EIA923,12,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P163,332650,Inside Passage Electric,Angoon,Angoon,Angoon_grid,Southeast,DFO,IC,1771.9940000000001,127038,Gallons,17531.199999999997,2.68675,13.948535083990619,0.19261879357379311,0.13799965364694025,PCE,12,Angoon,NA
P105,331760,Aniak Light & Power,Aniak,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,DFO,IC,2582.3000000000002,203061,Gallons,28022.499999999996,2.6598833333333332,12.716868330206195,0.20916182068311193,0.1380004038195419,PCE,12,Aniak,NA
P79,331260,Alaska Village Electric Cooperative,Anvik,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,406.77600000000001,34893,Gallons,4815.2,2.5312000000000001,11.657811022268076,0.21712480972328754,0.13799902559252572,PCE,12,Anvik,NA
P106,331770,Arctic Village Electric Company,Arctic Village,Arctic Village,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,479.774,43862,Gallons,6053.1,5.19543,10.938260909215266,0.47497769920837729,0.13800328302402992,PCE,9,Arctic Village,NA
P107,331750,"Atka, City of",Atka,Atka,Atka_grid,Aleutians,DFO,IC,56.280999999999992,5410,Gallons,746.59999999999991,4.4848416666666671,10.403142329020332,0.43110451869488231,0.13800369685767097,PCE,11,Atka,NA
P107,331750,"Atka, City of",Atka,Atka,Atka_grid,Aleutians,WAT,HY,361.06199999999995,NA,NA,NA,NA,NA,0,NA,PCE,11,Atka,NA
P108,331780,Atmautluak Tribal Utilities,Atmautluak,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,DFO,IC,609.7589999999999,48803,Gallons,6734.8,3.0958166666666664,12.494293383603464,0.24777845145923774,0.1379997131323894,PCE,10,Atmautluak,NA
P217,332360,North Slope Borough Power & Light,Atqasuk,Atqasuk,Atqasuk_grid,North Slope,DFO,IC,2653.8259999999996,199247,Gallons,27496,4.6329750000000001,13.319277078199418,0.34783982439881145,0.13799956837493163,PCE,9,Atqasuk,NA
P111,331790,Beaver Joint Utilities,Beaver,Beaver,Beaver_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,135.05800000000002,14104,Gallons,1946.3000000000002,3.8690363636363632,9.5758650028360766,0.40404040392073964,0.13799631310266591,PCE,5,Beaver,NA
P47,331800,Alaska Village Electric Cooperative,Bethel,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,DFO,IC,41814.294999999998,2968705,Gallons,409681.26099990716,1.6124999999999998,13.870788533212652,0.11625150193436942,0.13799999023139961,PCE,12,Bethel; Napakiak,Provides power to Napakiak (non-AVEC) but is not reported. WT operational 12/2018
P47,331800,Alaska Village Electric Cooperative,Bethel,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,WND,WT,212.732,NA,NA,NA,NA,NA,0,NA,PCE,12,Bethel; Napakiak,Provides power to Napakiak (non-AVEC) but is not reported. WT operational 12/2018
P31,331060,Alaska Power & Telephone Company,Bettles,Bettles,Bettles_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,538.29999999999995,44722,Gallons,6171.5,3.1116666666666668,12.036581548231295,0.25851747476623943,0.13799695899110057,PCE,12,"Bettles, Evansville",NA
P112,331810,Birch Creek Electric Company,Birch Creek,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,107.92,10979,Gallons,1515.1000000000001,3.8009583333333339,9.8296748337735682,0.3866820009420559,0.13799981783404683,PCE,12,Birch Creek,NA
P48,331270,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission,Brevig Mission_grid,Bering Straits,DFO,IC,1199.979,84646,Gallons,11681,2.7327249999999998,14.176440705999102,0.19276524035003945,0.13799825154171491,PCE,12,Brevig Mission,NA
P113,331820,"Buckland, City of",Buckland,Buckland,Buckland_grid,Northwest Arctic,DFO,IC,1064.6600000000001,79966,Gallons,11035.199999999999,3.2117,13.313908411074706,0.24122893900400127,0.13799864942600604,PCE,8,Buckland,NA
P113,331820,"Buckland, City of",Buckland,Buckland,Buckland_grid,Northwest Arctic,WND,WT,49.295999999999999,NA,NA,NA,NA,NA,0,NA,PCE,8,Buckland,NA
P145,331830,Gold Country Energy,Central,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,484.07100000000003,42631,Gallons,5883,2.5797166666666667,11.35490605427975,0.22718960899675184,0.13799817034552322,PCE,12,Central,NA
P114,331840,Chalkyitsik Village Council,Chalkyitsik,Chalkyitsik,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,289.28809054562288,26354,Gallons,3636.9,4.2817636363636362,10.977008823921334,0.39006652040150724,0.13800182135539196,PCE,10,Chalkyitsik,NA
P210,332310,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,DFO,IC,1507.8440000000003,115108,Gallons,15885.1,3.3838166666666663,13.099384925461308,0.2583187444236052,0.13800170274872295,PCE,12,Chefornak,NA
P115,331850,Chenega Ira Council,Chenega Bay,Chenega Bay,Chenega_grid,Copper River/Chugach,DFO,IC,246.47000000000003,28291,Gallons,3904.2999999999997,4.2643666666666666,8.7119578664592989,0.48948430789413178,0.13800501926407691,PCE,12,Chenega Bay,NA
P49,331280,Alaska Village Electric Cooperative,Chevak,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,DFO,IC,1775.0759999999998,140593,Gallons,19401.899999999998,2.6036999999999999,12.625635700212669,0.20622327951028577,0.13800046944015704,PCE,12,Chevak,NA
P49,331280,Alaska Village Electric Cooperative,Chevak,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,WND,WT,736.89799999999991,NA,NA,NA,NA,NA,0,NA,PCE,12,Chevak,NA
P118,331860,"Chignik, City of",Chignik,Chignik,Chignik_grid,Bristol Bay,DFO,IC,848.61555684292637,57993,Gallons,8003.0999999999995,2.464666666666667,14.633068764211654,0.16843129123362999,0.13800113806838754,PCE,12,Chignik,NA
P116,331870,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,DFO,IC,164.57799999999997,14869,Gallons,2052,2.9713333333333338,11.068531844777723,0.26844873150319815,0.13800524581343734,PCE,11,Chignik Lagoon,NA
P116,331870,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,WAT,HY,473.08599999999996,NA,NA,NA,NA,NA,0,NA,PCE,11,Chignik Lagoon,NA
P117,331880,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake,Chignik Lake_grid,Bristol Bay,DFO,IC,312.851,32149,Gallons,4436.6000000000004,3.6776999999999993,9.7312824660176052,0.37792552141434732,0.1380011819963296,PCE,12,Chignik Lake,NA
P166,332660,Inside Passage Electric,Chilkat Valley,Chilkat Valley,UpperLynnCanal_grid,Southeast,WAT,HY,887.76,NA,NA,NA,NA,NA,0,NA,PCE,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P119,331890,Chitina Electric Inc,Chitina,Chitina,Chitina_grid,Copper River/Chugach,DFO,IC,436.32699999999994,37054,Gallons,5113.3999999999996,3.191666666666666,11.775435850380525,0.27104446130234122,0.13799859664273761,PCE,12,Chitina,NA
P202,332230,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,DFO,IC,232.44500000000005,20882,Gallons,2881.6,2.8764999999999996,11.131357149698308,0.25841413237540051,0.13799444497653482,PCE,12,Chuathbaluk,NA
P124,331900,Circle Electric Utility,Circle,Circle,Circle_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,389.79999999999995,36466,Gallons,5032.2,2.9195333333333338,10.689409312784511,0.27312391619634008,0.1379970383370811,PCE,12,Circle,NA
P125,331910,"Clark's Point, City of",Clark's Point,Clark's Point,Clark's Point_grid,Bristol Bay,DFO,IC,296.06034416712373,33026,Gallons,4557.5,3.3109666666666659,8.9644626708388451,0.36934357230770237,0.13799733543268938,PCE,12,Clark's Point,NA
P143,331980,G & K Inc,Cold Bay,Cold Bay,Cold Bay_grid,Aleutians,DFO,IC,2412.4929999999999,184850,Gallons,25509.5,4.54,13.051084663240465,0.34786380727322319,0.1380010819583446,PCE,12,Cold Bay,NA
P132,331920,Cordova Electric Cooperative,Humpback Creek,Cordova,Cordova_grid,Copper River/Chugach,WAT,HY,3267,NA,NA,NA,NA,NA,0,NA,EIA923,12,"Cordova, Eyak",NA
P133,331920,Cordova Electric Cooperative,Orca,Cordova,Cordova_grid,Copper River/Chugach,DFO,IC,7021,524412,Gallons,72368.999999999985,2.7759666666666667,13.388328260985638,0.20734229192422732,0.1380002745932587,EIA923,12,"Cordova, Eyak",NA
P134,331920,Cordova Electric Cooperative,Power Creek,Cordova,Cordova_grid,Copper River/Chugach,WAT,HY,15171,NA,NA,NA,NA,NA,0,NA,EIA923,12,"Cordova, Eyak",NA
P15,331090,Alaska Power & Telephone Company,Black Bear Lake,Craig,Prince of Wales Is._grid,Southeast,WAT,HY,18098.999999999996,NA,NA,NA,NA,NA,0,NA,EIA923,12,Craig; Klawock,NA
P20,331090,Alaska Power & Telephone Company,Craig,Craig,Prince of Wales Is._grid,Southeast,DFO,IC,2349,174888,Gallons,24134.7,2.5483333333333333,13.431453272951831,0.18972878671775226,0.13800089199945109,EIA923,12,Craig; Klawock,NA
P18,331090,Alaska Power & Telephone Company,South Fork,Craig,Prince of Wales Is._grid,Southeast,WAT,HY,4146,NA,NA,NA,NA,NA,0,NA,EIA923,12,Craig; Klawock,NA
P203,332240,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,DFO,IC,242.86199999999997,21764,Gallons,3003.3,2.8764999999999996,11.158886234148133,0.25777662211461655,0.13799393493843046,PCE,12,Crooked Creek,NA
P254,NA,TDX North Slope Generating Co,TNSG North Plant,Deadhorse,Deadhorse_grid,North Slope,NG,GT,61008.000000000007,801995,MCF,768312,NA,76.070299690147706,NA,0.95800098504354769,EIA923,12,Deadhorse,NA
P255,NA,TDX North Slope Generating Co,TNSG South Plant,Deadhorse,Deadhorse_grid,North Slope,NG,IC,-480,1277,MCF,1225,NA,-375.8809710258418,NA,0.9592795614722005,EIA923,12,Deadhorse,NA
P169,332060,Ipnatchiaq Electric Company,Deering,Deering,Deering_grid,Northwest Arctic,DFO,IC,551.94000000000005,43804,Gallons,6044.9000000000005,2.7590545454545454,12.600219158067757,0.21896877433976683,0.13799881289379967,PCE,11,Deering,NA
P169,332060,Ipnatchiaq Electric Company,Deering,Deering,Deering_grid,Northwest Arctic,WND,WT,80.581000000000003,NA,NA,NA,NA,NA,0,NA,PCE,11,Deering,NA
P224,332430,Nushagak Electric Cooperative,Dillingham,Dillingham,Dillingham_grid,Bristol Bay,DFO,IC,19186.146999999997,1289604,Gallons,177965.5,2.2486916666666668,14.877549232167391,0.15114664596805188,0.13800011476391202,PCE,12,"Dillingham, Aleknagik",NA
P135,331930,Diomede Joint Utilities,Diomede,Diomede,Diomede_grid,Bering Straits,DFO,IC,224.6354658211024,21896,Gallons,3021.7,2.2147000000000001,10.259201033115747,0.21587451038839714,0.13800237486298866,PCE,6,Diomede,NA
P34,331110,Alaska Power & Telephone Company,Eagle,Eagle,Eagle_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,818.72,61791,Gallons,8527.2999999999993,2.5550000000000002,13.24982602644398,0.19283272058823531,0.13800229806929812,PCE,12,"Eagle, Eagle Village",NA
P34,331110,Alaska Power & Telephone Company,Eagle,Eagle,Eagle_grid,Yukon-Koyukuk/Upper Tanana,SUN,PV,24.343000000000004,NA,NA,NA,NA,NA,0,NA,PCE,12,"Eagle, Eagle Village",NA
P80,331290,Alaska Village Electric Cooperative,Eek,Eek,Eek_grid,Lower Yukon-Kuskokwim,DFO,IC,961.73900000000003,74803,Gallons,10323,2.7238249999999993,12.85695760865206,0.21185610802411042,0.13800248653128885,PCE,12,Eek,NA
P139,331940,Egegik Light & Power Co,Egegik,Egegik,Egegik_grid,Bristol Bay,DFO,IC,627.31799999999987,53023,Gallons,7317.0999999999985,3.1895499999999992,11.831054448069704,0.26959135502249254,0.13799860437923162,PCE,12,Egegik,NA
P268,NA,U S Air Force-Eielson AFB,Eielson AFB Central Heat & Power Plant,Eielson AFB,Railbelt_grid,Railbelt,DFO,IC,131,4494,Gallons,620.6,NA,29.14997774810859,NA,0.1380952380952381,EIA923,12,0,NA
P268,NA,U S Air Force-Eielson AFB,Eielson AFB Central Heat & Power Plant,Eielson AFB,Railbelt_grid,Railbelt,SUB,ST,67619,21430,tons,324819,NA,3155.3429771348578,NA,15.157209519365376,EIA923,12,0,NA
P140,331960,Elfin Cove Utility Commission,Elfin Cove,Elfin Cove,Elfin Cove_grid,Southeast,DFO,IC,337.00499999999994,27185,Gallons,3751.6000000000004,3.9151500000000001,12.396726135736618,0.31582128677616067,0.13800257494942064,PCE,12,Elfin Cove,NA
P50,331300,Alaska Village Electric Cooperative,Elim,Elim,Elim_grid,Bering Straits,DFO,IC,1333.8040000000001,98087,Gallons,13535.900000000001,2.7073,13.598173050455209,0.19909292152370212,0.13799891932672018,PCE,12,Elim,NA
P51,331310,Alaska Village Electric Cooperative,Emmonak,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,DFO,IC,5437.8959999999997,377012,Gallons,52027.799999999988,2.7310750000000001,14.423668212152398,0.18934677086505516,0.1380003819507071,PCE,12,Emmonak,NA
P51,331310,Alaska Village Electric Cooperative,Emmonak,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,WND,WT,394.71799999999996,NA,NA,NA,NA,NA,0,NA,PCE,12,Emmonak,NA
P14,NA,Alaska Environmental Power,Delta Wind Farm,Fairbanks,Railbelt_grid,Railbelt,WND,WT,4497.9999999999991,0,NA,NA,NA,NA,0,NA,EIA923,12,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P109,NA,Aurora Energy LLC,Aurora Energy LLC Chena,Fairbanks,Railbelt_grid,Railbelt,SUB,ST,177819,148123,tons,2244198,NA,1200.4820318249024,NA,15.150908366695246,EIA923,12,Includes GVEA's sevice territory,NA
P146,NA,Golden Valley Elec Assn Inc,Battery Energy Storage System,Fairbanks,Railbelt_grid,Railbelt,MWH,BA,-2428,2666,megawatthours,NA,NA,-910.72768192048011,NA,NA,EIA923,12,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P147,NA,Golden Valley Elec Assn Inc,Delta Power,Fairbanks,Railbelt_grid,Railbelt,DFO,GT,-175.99999999999997,0,Gallons,0,NA,NA,NA,NA,EIA923,12,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P148,NA,Golden Valley Elec Assn Inc,Eva Creek Wind,Fairbanks,Railbelt_grid,Railbelt,WND,WT,65514.000000000007,0,NA,NA,NA,NA,0,NA,EIA923,12,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P149,NA,Golden Valley Elec Assn Inc,Fairbanks,Fairbanks,Railbelt_grid,Railbelt,DFO,IC,-124,168,Gallons,23.2,NA,-738.09523809523807,NA,0.1380952380952381,EIA923,24,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P149,NA,Golden Valley Elec Assn Inc,Fairbanks,Fairbanks,Railbelt_grid,Railbelt,DFO,GT,4050.9999999999995,695688,Gallons,96004.799999999988,NA,5.8230126148503345,NA,0.13799979301065993,EIA923,24,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P150,NA,Golden Valley Elec Assn Inc,Healy,Fairbanks,Railbelt_grid,Railbelt,DFO,ST,5373.6370000000006,596106,Gallons,82262.7,NA,9.0145662013131904,NA,0.13800012078388743,EIA923,24,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P150,NA,Golden Valley Elec Assn Inc,Healy,Fairbanks,Railbelt_grid,Railbelt,LIG,ST,169501.81100000002,157222,tons,2452662,NA,1078.1049153426368,NA,15.599992367480379,EIA923,24,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P150,NA,Golden Valley Elec Assn Inc,Healy,Fairbanks,Railbelt_grid,Railbelt,WC,ST,87589.552000000011,102878,tons,1255111,NA,851.39244542078984,NA,12.199994167849297,EIA923,24,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P151,NA,Golden Valley Elec Assn Inc,North Pole,Fairbanks,Railbelt_grid,Railbelt,DFO,CA,2429.3220000000001,0,Gallons,0,NA,NA,NA,NA,EIA923,36,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P151,NA,Golden Valley Elec Assn Inc,North Pole,Fairbanks,Railbelt_grid,Railbelt,DFO,CT,10147.258000000002,821562,Gallons,113375.5,NA,12.351177391359389,NA,0.13799993183715897,EIA923,36,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P151,NA,Golden Valley Elec Assn Inc,North Pole,Fairbanks,Railbelt_grid,Railbelt,DFO,GT,90754,8881320,Gallons,1225622.3,NA,10.218526074952822,NA,0.13800001576342255,EIA923,36,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P151,NA,Golden Valley Elec Assn Inc,North Pole,Fairbanks,Railbelt_grid,Railbelt,WO,CT,218471.742,20120268,Gallons,2299460,NA,10.858291847802425,0,0.11428575404661608,EIA923,36,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P151,NA,Golden Valley Elec Assn Inc,North Pole,Fairbanks,Railbelt_grid,Railbelt,WO,CA,47447.677999999993,NA,NA,NA,NA,NA,0,NA,EIA923,36,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P141,331970,"False Pass, City of",False Pass,False Pass,False Pass_grid,Aleutians,DFO,IC,337.09000000000003,26601,Gallons,3670.9,2.3062,12.672079996992597,0.18199064404165055,0.1379985714822751,PCE,6,False Pass,NA
P136,NA,Doyon Utilities - Fort Greely,Fort Greely Power Plant,Fort Greely,Railbelt_grid,Railbelt,DFO,IC,69.58,4452,Gallons,614.69999999999993,NA,15.628930817610064,NA,0.13807277628032344,EIA923,12,0,NA
P137,NA,Doyon Utilities - Ft. Wainwright,Utility Plants Section,Fort Wainwright,Railbelt_grid,Railbelt,SUB,ST,90177,52209,tons,786014,NA,1727.2309371947365,NA,15.055143749162022,EIA923,12,0,NA
P154,332020,Gwitchyaa Zhee Utilities Company,Gwitchyaa Zhee,Fort Yukon,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,3106.6199999999994,210763,Gallons,29085.3,5.8639999999999999,14.739873696996149,0.39783244555175729,0.13800002846799486,PCE,12,Fort Yukon,NA
P144,331990,"Galena, City of",Galena Electric Utility,Galena,Galena_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,5821.6880000000001,426828,Gallons,58902.5,2.2521249999999995,13.639423842859419,0.16511877817911227,0.13800055291592866,PCE,12,Galena,NA
P52,331320,Alaska Village Electric Cooperative,Gambell,Gambell,Gambell_grid,Bering Straits,DFO,IC,1505.86,110903,Gallons,15304.7,2.8752750000000002,13.578171915998665,0.2117571509469672,0.1380007754524224,PCE,12,Gambell,NA
P52,331320,Alaska Village Electric Cooperative,Gambell,Gambell,Gambell_grid,Bering Straits,WND,WT,475.56000000000006,NA,NA,NA,NA,NA,0,NA,PCE,12,Gambell,NA
P153,332000,Golovin Power Utilities,Golovin,Golovin,Golovin_grid,Bering Straits,DFO,IC,935.34360768773558,74494,Gallons,10280.300000000001,2.3107833333333336,12.555958972370064,0.18403877699969498,0.13800171825918867,PCE,11,Golovin,NA
P82,331330,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,740.6110000000001,51071,Gallons,7048.1,2.8064499999999994,14.501595817587283,0.19352697698251842,0.13800591333633569,PCE,12,Goodnews Bay,NA
P83,331340,Alaska Village Electric Cooperative,Grayling,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,655.07899999999995,50883,Gallons,7021.8000000000011,2.6955749999999994,12.874221252677712,0.20937771280257794,0.13799893874181948,PCE,12,Grayling,NA
