"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21
P197,NA,Matanuska Electric Assn Inc,Eklutna Generation Station,Wasilla,Railbelt_grid,Railbelt,0,614791,0,0,0,0,0,614791,NA,614791,EIA923,12,"In addition to Wasilla, the MEA service area includes 28 other communities.",NA
P198,332220,Mcgrath Light & Power,McGrath,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,0,2178.654,0,0,0,0,0,2111.317,67.337000000000003,2178.654,PCE,12,McGrath,NA
P199,NA,Metlakatla Power & Light,Centennial,Metlakatla,Metlakatla_grid,Southeast,0,5578,0,0,0,0,0,5578,NA,5578,EIA923,12,Metlakatla,NA
P2,331010,"Akhiok, City of",Akhiok,Akhiok,Akhiok_grid,Kodiak,0,275.529,0,0,0,0,0,264.596,10.933,275.529,PCE,12,Akhiok,NA
P20,331090,Alaska Power & Telephone Company,Craig,Craig,Prince of Wales Is._grid,Southeast,0,2349,0,0,0,0,0,2154.0990000000002,194.90100000000001,2349,EIA923,12,Craig; Klawock,NA
P200,NA,Metlakatla Power & Light,Chester Lake,Metlakatla,Metlakatla_grid,Southeast,0,0,5383.9999999999991,0,0,0,0,5383.9999999999991,NA,5383.9999999999991,EIA923,12,Metlakatla,NA
P201,NA,Metlakatla Power & Light,Purple Lake,Metlakatla,Metlakatla_grid,Southeast,0,0,8157,0,0,0,0,8157,NA,8157,EIA923,12,Metlakatla,NA
P202,332230,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,0,232.44500000000005,0,0,0,0,0,222.40700000000004,10.038,232.44500000000005,PCE,12,Chuathbaluk,NA
P203,332240,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,0,242.86199999999997,0,0,0,0,0,229.83099999999996,13.031000000000001,242.86199999999997,PCE,12,Crooked Creek,NA
P204,332250,Middle Kuskokwim Electric,Red Devil,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,0,64.385000000000005,0,0,0,0,0,63.879000000000005,0.50600000000000001,64.385000000000005,PCE,12,Red Devil,NA
P205,332260,Middle Kuskokwim Electric,Sleetmute,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,0,253.75400000000002,0,0,0,0,0,238.98400000000001,14.77,253.75400000000002,PCE,12,Sleetmute,NA
P206,332270,Middle Kuskokwim Electric,Stony River,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,0,126.36048224652583,0,0,0,0,0,116.08839133743493,10.272090909090908,126.36048224652583,PCE,12,Stony River,NA
P207,332280,Naknek Electric Association,Naknek,Naknek,Naknek_grid,Bristol Bay,0,24837.294999999995,0,0,0,0,0,24213.027999999995,624.26700000000005,24837.294999999995,PCE,12,"Naknek, South Naknek, King Salmon",NA
P209,332300,Napaskiak Electric Utility,Napaskiak,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,0,822.17342717413192,0,0,0,0,0,802.77242717413196,19.401,822.17342717413192,PCE,10,Napaskiak,NA
P21,NA,Alaska Power & Telephone Company,False Island,Thorne Bay,Prince of Wales Is._grid,Southeast,0,1575,0,0,0,0,0,1575,NA,1575,EIA923,12,Craig; Klawock,NA
P210,332310,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,0,1507.8440000000003,0,0,0,0,0,1462.6370000000002,45.207000000000001,1507.8440000000003,PCE,12,Chefornak,NA
P211,332470,Native Village of Perryville,Perryville,Perryville,Perryville_grid,Bristol Bay,0,298.33199999999999,0,0,0,0,0,286.303,12.029,298.33199999999999,RCA,9,Perryville,Nine months reported. Annual FY19 PCE report. Did not submit monthly PCE reports to AEA
P212,332320,Nelson Lagoon Electrical Coop,Nelson Lagoon,Nelson Lagoon,Nelson Lagoon_grid,Aleutians,0,320.11400000000003,0,0,0,0,0,306.00200000000001,14.112,320.11400000000003,PCE,12,Nelson Lagoon,NA
P213,332110,New Koliganek Village Council,Koliganek,Koliganek,Koliganek_grid,Bristol Bay,0,638.8359999999999,0,0,0,0,0,612.93099999999993,25.905000000000001,638.8359999999999,PCE,10,Koliganek,NA
P214,332330,"Nikolai, City of",Nikolai,Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,0,386.726,0,0,0,0,0,375.75287500000002,10.973125,386.726,PCE,11,Nikolai,NA
P215,332340,Nome Joint Utility Systems,Snake River,Nome,Nome_grid,Bering Straits,0,28959.577000000001,0,0,2102.643,0,0,29766.661,1295.559,31062.22,PCE,12,Nome,NA
P216,332350,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,0,4033,0,0,0,0,0,3804.1639999999998,228.83600000000001,4033,PCE,12,Anaktuvuk Pass,NA
P217,332360,North Slope Borough Power & Light,Atqasuk,Atqasuk,Atqasuk_grid,North Slope,0,2653.8259999999996,0,0,0,0,0,2244.9349999999995,408.89100000000002,2653.8259999999996,PCE,9,Atqasuk,NA
P218,332370,North Slope Borough Power & Light,Kaktovik,Kaktovik,Kaktovik_grid,North Slope,0,4469.2129999999997,0,0,0,0,0,4274.2999999999993,194.91300000000001,4469.2129999999997,PCE,11,Kaktovik,NA
P219,332380,North Slope Borough Power & Light,Nuiqsut,Nuiqsut,Nuiqsut_grid,North Slope,0,6779.9999999999991,0,0,0,0,0,6382.5359999999991,397.464,6779.9999999999991,EIA923,12,Nuiqsut,NA
P22,331120,Alaska Power & Telephone Company,Haines,Haines,UpperLynnCanal_grid,Southeast,0,1461.1110000000001,0,0,0,0,0,1125.7510000000002,335.36,1461.1110000000001,PCE,10,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P220,332390,North Slope Borough Power & Light,Point Hope,Point Hope,Point Hope_grid,North Slope,0,6768.5589999999993,0,0,0,0,0,6510.8379999999997,257.721,6768.5589999999993,PCE,12,Point Hope,NA
P221,332400,North Slope Borough Power & Light,Point Lay,Point Lay,Point Lay_grid,North Slope,0,3587.415,0,0,0,0,0,3570.2950000000001,17.12,3587.415,PCE,12,Point Lay,NA
P222,332410,North Slope Borough Power & Light,Wainwright,Wainwright,Wainwright_grid,North Slope,0,7424.42,0,0,0,0,0,6946.9380000000001,477.48200000000003,7424.42,PCE,12,Wainwright,NA
P223,332420,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,0,773.08100000000002,0,0,0,0,0,745.92600000000004,27.155000000000001,773.08100000000002,PCE,12,Nunam Iqua,NA
