"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21
P109,NA,Aurora Energy LLC,Aurora Energy LLC Chena,Railbelt_grid,Railbelt,0,0,177819,0,0,0,0,0,0,0,148123,EIA923,12,Includes GVEA's sevice territory,NA
P11,NA,Alaska Electric Light & Power Company,Lemon Creek,Juneau_grid,Southeast,-695,0,0,0,0,0,0,0,45024,0,0,EIA923,24,"Juneau, Douglas",NA
P110,NA,Barrow Utilities & Electric Cooperative Inc.,Barrow,Utqiagvik_grid,North Slope,1.909,48251.090999999993,0,0,0,0,0,0,210,758081,0,EIA923,12,Utqiagvik,NA
P111,331790,Beaver Joint Utilities,Beaver,Beaver_grid,Yukon-Koyukuk/Upper Tanana,135.05800000000002,0,0,0,0,0,0,0,14104,0,0,PCE,5,Beaver,NA
P112,331810,Birch Creek Electric Company,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,107.92,0,0,0,0,0,0,0,10979,0,0,PCE,12,Birch Creek,NA
P113,331820,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,1064.6600000000001,0,0,0,49.295999999999999,0,0,0,79966,0,0,PCE,8,Buckland,NA
P114,331840,Chalkyitsik Village Council,Chalkyitsik,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,289.28809054562288,0,0,0,0,0,0,0,26354,0,0,PCE,10,Chalkyitsik,NA
P115,331850,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,246.47000000000003,0,0,0,0,0,0,0,28291,0,0,PCE,12,Chenega Bay,NA
P116,331870,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,164.57799999999997,0,0,473.08599999999996,0,0,0,0,14869,0,0,PCE,11,Chignik Lagoon,NA
P117,331880,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake_grid,Bristol Bay,312.851,0,0,0,0,0,0,0,32149,0,0,PCE,12,Chignik Lake,NA
P118,331860,"Chignik, City of",Chignik,Chignik_grid,Bristol Bay,848.61555684292637,0,0,0,0,0,0,0,57993,0,0,PCE,12,Chignik,NA
P119,331890,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,436.32699999999994,0,0,0,0,0,0,0,37054,0,0,PCE,12,Chitina,NA
P12,NA,Alaska Electric Light & Power Company,Salmon Creek 1,Juneau_grid,Southeast,0,0,0,24389,0,0,0,0,0,0,0,EIA923,12,"Juneau, Douglas",NA
P120,NA,Chugach Electric Assn Inc,Beluga,Railbelt_grid,Railbelt,0,37832,0,0,0,0,0,0,0,706081,0,EIA923,12,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P121,NA,Chugach Electric Assn Inc,Cooper Lake,Railbelt_grid,Railbelt,0,0,0,59832,0,0,0,0,0,0,0,EIA923,12,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P122,NA,Chugach Electric Assn Inc,International,Railbelt_grid,Railbelt,0,-751.99999999999989,0,0,0,0,0,0,0,5735,0,EIA923,12,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P123,NA,Chugach Electric Assn Inc,Southcentral Power Project,Railbelt_grid,Railbelt,0,815365,0,0,0,0,0,0,0,6365167,0,EIA923,24,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P124,331900,Circle Electric Utility,Circle,Circle_grid,Yukon-Koyukuk/Upper Tanana,389.79999999999995,0,0,0,0,0,0,0,36466,0,0,PCE,12,Circle,NA
P125,331910,"Clark's Point, City of",Clark's Point,Clark's Point_grid,Bristol Bay,296.06034416712373,0,0,0,0,0,0,0,33026,0,0,PCE,12,Clark's Point,NA
P126,NA,"Copper Valley Elec Assn, Inc",Allison Creek Hydro,CopperValley_grid,Copper River/Chugach,0,0,0,23077.000000000004,0,0,0,0,0,0,0,EIA923,12,"In addition to Valdez, the CVEA service area includes 14 other communities.",NA
P127,NA,"Copper Valley Elec Assn, Inc",Glennallen,CopperValley_grid,Copper River/Chugach,9662.0000000000018,0,0,0,0,0,0,0,696948,0,0,EIA923,12,"In addition to Valdez, the CVEA service area includes 14 other communities.",NA
P128,NA,"Copper Valley Elec Assn, Inc",Solomon Gulch,CopperValley_grid,Copper River/Chugach,0,0,0,42087,0,0,0,0,0,0,0,EIA923,12,"In addition to Valdez, the CVEA service area includes 14 other communities.",NA
P129,NA,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,888,0,0,0,0,0,0,0,97566,0,0,EIA923,13,"In addition to Valdez, the CVEA service area includes 14 other communities.",NA
P13,NA,Alaska Electric Light & Power Company,Snettisham,Juneau_grid,Southeast,0,0,0,259855.99999999997,0,0,0,0,0,0,0,EIA923,12,"Juneau, Douglas",NA
P130,NA,"Copper Valley Elec Assn, Inc",Valdez Cogen,CopperValley_grid,Copper River/Chugach,16993,0,0,0,0,0,0,0,1491630,0,0,EIA923,12,"In addition to Valdez, the CVEA service area includes 14 other communities.",NA
P132,NA,Cordova Electric Cooperative,Humpback Creek,Cordova_grid,Copper River/Chugach,0,0,0,3267,0,0,0,0,0,0,0,EIA923,12,"Cordova, Eyak",NA
P133,NA,Cordova Electric Cooperative,Orca,Cordova_grid,Copper River/Chugach,7021,0,0,0,0,0,0,0,524412,0,0,EIA923,12,"Cordova, Eyak",NA
P134,NA,Cordova Electric Cooperative,Power Creek,Cordova_grid,Copper River/Chugach,0,0,0,15171,0,0,0,0,0,0,0,EIA923,12,"Cordova, Eyak",NA
P135,331930,Diomede Joint Utilities,Diomede,Diomede_grid,Bering Straits,224.6354658211024,0,0,0,0,0,0,0,21896,0,0,PCE,6,Diomede,NA
P136,NA,Doyon Utilities - Fort Greely,Fort Greely Power Plant,Railbelt_grid,Railbelt,69.58,0,0,0,0,0,0,0,4452,0,0,EIA923,12,0,NA
P137,NA,Doyon Utilities - Ft. Wainwright,Utility Plants Section,Railbelt_grid,Railbelt,0,0,90177,0,0,0,0,0,0,0,52209,EIA923,12,0,NA
P138,NA,"Doyon Utilities, LLC",JBER Landfill Gas Power Plant,Railbelt_grid,Railbelt,0,42948,0,0,0,0,0,0,0,803430,0,EIA923,12,0,NA
P139,331940,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,627.31799999999987,0,0,0,0,0,0,0,53023,0,0,PCE,12,Egegik,NA
P14,NA,Alaska Environmental Power,Delta Wind Farm,Railbelt_grid,Railbelt,0,0,0,0,4497.9999999999991,0,0,0,0,0,0,EIA923,12,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P140,331960,Elfin Cove Utility Commission,Elfin Cove,Elfin Cove_grid,Southeast,337.00499999999994,0,0,0,0,0,0,0,27185,0,0,PCE,12,Elfin Cove,NA
P141,331970,"False Pass, City of",False Pass,False Pass_grid,Aleutians,337.09000000000003,0,0,0,0,0,0,0,26601,0,0,PCE,6,False Pass,NA
P142,NA,Fire Island Wind LLC,Fire Island Wind,Railbelt_grid,Railbelt,0,0,0,0,51828.999999999993,0,0,0,0,0,0,EIA923,12,"In addition to Anchorage, the CEA service area includes eight other communities.",NA
P143,331980,G & K Inc,Cold Bay,Cold Bay_grid,Aleutians,2412.4929999999999,0,0,0,0,0,0,0,184850,0,0,PCE,12,Cold Bay,NA
P144,331990,"Galena, City of",Galena Electric Utility,Galena_grid,Yukon-Koyukuk/Upper Tanana,5821.6880000000001,0,0,0,0,0,0,0,426828,0,0,PCE,12,Galena,NA
P145,331830,Gold Country Energy,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,484.07100000000003,0,0,0,0,0,0,0,42631,0,0,PCE,12,Central,NA
P146,NA,Golden Valley Elec Assn Inc,Battery Energy Storage System,Railbelt_grid,Railbelt,0,0,0,0,0,0,-2428,0,0,0,0,EIA923,12,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P147,NA,Golden Valley Elec Assn Inc,Delta Power,Railbelt_grid,Railbelt,-175.99999999999997,0,0,0,0,0,0,0,0,0,0,EIA923,12,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P148,NA,Golden Valley Elec Assn Inc,Eva Creek Wind,Railbelt_grid,Railbelt,0,0,0,0,65514.000000000007,0,0,0,0,0,0,EIA923,12,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P149,NA,Golden Valley Elec Assn Inc,Fairbanks,Railbelt_grid,Railbelt,3926.9999999999995,0,0,0,0,0,0,0,695856,0,0,EIA923,24,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P15,NA,Alaska Power & Telephone Company,Black Bear Lake,Prince of Wales Is._grid,Southeast,0,0,0,18098.999999999996,0,0,0,0,0,0,0,EIA923,12,Craig; Klawock,NA
P150,NA,Golden Valley Elec Assn Inc,Healy,Railbelt_grid,Railbelt,5373.6370000000006,0,257091.36300000001,0,0,0,0,0,596106,0,260100,EIA923,24,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P151,NA,Golden Valley Elec Assn Inc,North Pole,Railbelt_grid,Railbelt,369250,0,0,0,0,0,0,0,29823150,0,0,EIA923,36,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
P153,332000,Golovin Power Utilities,Golovin,Golovin_grid,Bering Straits,935.34360768773558,0,0,0,0,0,0,0,74494,0,0,PCE,11,Golovin,NA
P154,332020,Gwitchyaa Zhee Utilities Company,Gwitchyaa Zhee,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,3106.6199999999994,0,0,0,0,0,0,0,210763,0,0,PCE,12,Fort Yukon,NA
P155,NA,Homer Electric Assn Inc,Bernice Lake,Railbelt_grid,Railbelt,0,396,0,0,0,0,0,0,0,23602,0,EIA923,12,Includes HEA service territory,Subsidiary of HEA. Includes HEA service territory
P156,NA,Homer Electric Assn Inc,Bradley Lake,Railbelt_grid,Railbelt,0,0,0,404478.99999999994,0,0,0,0,0,0,0,EIA923,12,Includes HEA service territory,NA
P157,NA,Homer Electric Assn Inc,Nikiski Co-Generation,Railbelt_grid,Railbelt,0,404744,0,0,0,0,0,0,0,3566955,0,EIA923,24,Includes HEA service territory,NA
P158,NA,Homer Electric Assn Inc,Seldovia,Railbelt_grid,Railbelt,85,0,0,0,0,0,0,0,7602,0,0,EIA923,12,Includes HEA service territory,NA
P159,NA,Homer Electric Assn Inc,Soldotna,Railbelt_grid,Railbelt,0,23756.000000000004,0,0,0,0,0,0,0,279659,0,EIA923,12,Includes HEA service territory,NA
P16,NA,Alaska Power & Telephone Company,Goat Lake Hydro,UpperLynnCanal_grid,Southeast,0,0,0,14916,0,0,0,0,0,0,0,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P160,332030,Hughes Power & Light,Hughes,Hughes_grid,Yukon-Koyukuk/Upper Tanana,442.72200000000004,0,0,0,0,0,0,0,44272,0,0,PCE,12,Hughes,NA
P161,332040,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,322.11,0,0,0,0,0,0,0,24440,0,0,PCE,12,Igiugig,NA
P162,332050,"I-N-N Electric Coop, Inc",Newhalen,Newhalen_grid,Bristol Bay,81.61,0,0,3627.4700000000003,0,0,0,0,6170,0,0,PCE,9,"Iliamna, Newhalen, Nondalton",NA
P163,332650,Inside Passage Electric,Angoon,Angoon_grid,Southeast,1771.9940000000001,0,0,0,0,0,0,0,127038,0,0,PCE,12,Angoon,NA
P164,332670,Inside Passage Electric,Hoonah,Hoonah_grid,Southeast,3756.6150000000007,0,0,739.51200000000017,0,0,0,0,268036,0,0,PCE,12,Hoonah,NA
P165,332680,Inside Passage Electric,Kake,Kake_grid,Southeast,2228.2709999999997,0,0,0,0,0,0,0,153761,0,0,PCE,12,Kake,NA
P166,332660,Inside Passage Electric,Chilkat Valley,UpperLynnCanal_grid,Southeast,0,0,0,887.76,0,0,0,0,0,0,0,PCE,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P169,332060,Ipnatchiaq Electric Company,Deering,Deering_grid,Northwest Arctic,551.94000000000005,0,0,0,80.581000000000003,0,0,0,43804,0,0,PCE,11,Deering,NA
P17,NA,Alaska Power & Telephone Company,Kasidaya Creek Hydro,UpperLynnCanal_grid,Southeast,0,0,0,10606,0,0,0,0,0,0,0,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P171,NA,Ketchikan Public Utilities,Beaver Falls,SEAPA_grid,Southeast,0,0,0,33310,0,0,0,0,0,0,0,EIA923,12,Includes KEA's sevice territory,NA
P172,NA,Ketchikan Public Utilities,Ketchikan,SEAPA_grid,Southeast,0,0,0,15741.000000000002,0,0,0,0,0,0,0,EIA923,12,Includes KEA's sevice territory,NA
P173,NA,Ketchikan Public Utilities,S W Bailey,SEAPA_grid,Southeast,18613.999999999996,0,0,0,0,0,0,0,1354080,0,0,EIA923,12,Includes KEA's sevice territory,NA
P174,NA,Ketchikan Public Utilities,Silvis,SEAPA_grid,Southeast,0,0,0,9221,0,0,0,0,0,0,0,EIA923,12,Includes KEA's sevice territory,NA
P175,NA,Southeast Alaska Power Agency,Swan Lake,SEAPA_grid,Southeast,0,0,0,58415.999999999993,0,0,0,0,0,0,0,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P176,NA,Ketchikan Public Utilities,Whitman,SEAPA_grid,Southeast,0,0,0,6997.9999999999991,0,0,0,0,0,0,0,EIA923,12,Includes KEA's sevice territory,NA
P177,332070,"King Cove, City of",King Cove,King Cove_grid,Aleutians,808.99999999999977,0,0,3728,0,0,0,0,56364,0,0,EIA923,12,King Cove,Annual FY 18/FY19 PCE report. Did not submit monthly PCE reports to AEA
P178,332080,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,1729.9599999999998,0,0,0,0,0,0,0,94299,0,0,PCE,10,Kipnuk,NA
P18,NA,Alaska Power & Telephone Company,South Fork,Prince of Wales Is._grid,Southeast,0,0,0,4146,0,0,0,0,0,0,0,EIA923,12,Craig; Klawock,NA
P180,NA,Kodiak Electric Assn Inc,ESS Battery Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,-240.00000000000003,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P181,NA,Kodiak Electric Assn Inc,Flywheel Energy Storage System Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,-342.00000000000006,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P182,NA,Kodiak Electric Assn Inc,Kodiak Microgrid,Kodiak_grid,Kodiak,74,0,0,0,0,0,0,0,77952,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P183,NA,Kodiak Electric Assn Inc,Nymans Plant Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,6762,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P184,NA,Kodiak Electric Assn Inc,Pillar Mountain Wind Project Microgrid,Kodiak_grid,Kodiak,0,0,0,0,26170,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P186,NA,Kodiak Electric Assn Inc,Swampy Acres Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,9912,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P187,NA,Kodiak Electric Assn Inc,Terror Lake Microgrid,Kodiak_grid,Kodiak,0,0,0,121969.00000000001,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P188,332100,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,460.52600000000001,0,0,0,0,0,0,0,41207,0,0,PCE,12,Kokhanok,NA
P189,332130,Kotzebue Electric Association,Kotzebue,Kotzebue_grid,Northwest Arctic,15590.241,0,0,0,4400.1629999999996,0,-90.000000000000014,0,1106309,0,0,PCE/EIA923,11,Kotzebue,"IC, Wind=PCE, Battery=EIA923"
P190,332140,"Koyukuk, City of",Koyukuk,Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,204.14200000000002,0,0,0,0,0,0,0,21349,0,0,PCE,9,Koyukuk,NA
P191,332150,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,1685.6729999999998,0,0,0,0,0,0,0,143051,0,0,PCE,12,Kwethluk,NA
P192,332160,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,1071.6897837811039,0,0,0,273.36599999999999,0,0,0,99882,0,0,PCE,12,Kwigillingok,Includes wind purchased from Calista
P193,332170,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,33.901000000000003,0,0,922.93899999999996,0,0,0,0,3724,0,0,PCE,8,Larsen Bay,NA
P194,332180,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,373.209,0,0,0,0,0,0,0,31581,0,0,PCE,10,Levelock,NA
P195,332190,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,49.813500000000005,0,0,0,0,0,0,0,8199,0,0,PCE,7,Lime Village,NA
P196,332210,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,632.139897928501,0,0,0,0,0,0,0,49403,0,0,PCE,6,Manokotak,NA
P197,NA,Matanuska Electric Assn Inc,Eklutna Generation Station,Railbelt_grid,Railbelt,0,614791,0,0,0,0,0,0,0,5344812,0,EIA923,12,"In addition to Wasilla, the MEA service area includes 28 other communities.",NA
P198,332220,Mcgrath Light & Power,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,2178.654,0,0,0,0,0,0,0,151786,0,0,PCE,12,McGrath,NA
P199,NA,Metlakatla Power & Light,Centennial,Metlakatla_grid,Southeast,5578,0,0,0,0,0,0,0,461076,0,0,EIA923,12,Metlakatla,NA
P2,331010,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,275.529,0,0,0,0,0,0,0,28443,0,0,PCE,12,Akhiok,NA
P20,331090,Alaska Power & Telephone Company,Craig,Prince of Wales Is._grid,Southeast,2349,0,0,0,0,0,0,0,174888,0,0,EIA923,12,Craig; Klawock,NA
P200,NA,Metlakatla Power & Light,Chester Lake,Metlakatla_grid,Southeast,0,0,0,5383.9999999999991,0,0,0,0,0,0,0,EIA923,12,Metlakatla,NA
P201,NA,Metlakatla Power & Light,Purple Lake,Metlakatla_grid,Southeast,0,0,0,8157,0,0,0,0,0,0,0,EIA923,12,Metlakatla,NA
P202,332230,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,232.44500000000005,0,0,0,0,0,0,0,20882,0,0,PCE,12,Chuathbaluk,NA
P203,332240,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,242.86199999999997,0,0,0,0,0,0,0,21764,0,0,PCE,12,Crooked Creek,NA
P204,332250,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,64.385000000000005,0,0,0,0,0,0,0,9055,0,0,PCE,12,Red Devil,NA
P205,332260,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,253.75400000000002,0,0,0,0,0,0,0,23397,0,0,PCE,12,Sleetmute,NA
P206,332270,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,126.36048224652583,0,0,0,0,0,0,0,14877,0,0,PCE,12,Stony River,NA
P207,332280,Naknek Electric Association,Naknek,Naknek_grid,Bristol Bay,24837.294999999995,0,0,0,0,0,0,0,1682174,0,0,PCE,12,"Naknek, South Naknek, King Salmon",NA
P209,332300,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,822.17342717413192,0,0,0,0,0,0,0,67612,0,0,PCE,10,Napaskiak,NA
P21,NA,Alaska Power & Telephone Company,False Island,Prince of Wales Is._grid,Southeast,1575,0,0,0,0,0,0,0,109746,0,0,EIA923,12,Craig; Klawock,NA
P210,332310,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,1507.8440000000003,0,0,0,0,0,0,0,115108,0,0,PCE,12,Chefornak,NA
P211,332470,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,298.33199999999999,0,0,0,0,0,0,0,27821,0,0,RCA,9,Perryville,Nine months reported. Annual FY19 PCE report. Did not submit monthly PCE reports to AEA
P212,332320,Nelson Lagoon Electrical Coop,Nelson Lagoon,Nelson Lagoon_grid,Aleutians,320.11400000000003,0,0,0,0,0,0,0,27827,0,0,PCE,12,Nelson Lagoon,NA
P213,332110,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,638.8359999999999,0,0,0,0,0,0,0,51139,0,0,PCE,10,Koliganek,NA
P214,332330,"Nikolai, City of",Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,386.726,0,0,0,0,0,0,0,37637,0,0,PCE,11,Nikolai,NA
P215,332340,Nome Joint Utility Systems,Snake River,Nome_grid,Bering Straits,28959.577000000001,0,0,0,2102.643,0,0,0,1861557,0,0,PCE,12,Nome,NA
P216,332350,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,4033,0,0,0,0,0,0,0,299612,0,0,PCE,12,Anaktuvuk Pass,NA
P217,332360,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,2653.8259999999996,0,0,0,0,0,0,0,199247,0,0,PCE,9,Atqasuk,NA
P218,332370,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,4469.2129999999997,0,0,0,0,0,0,0,322147,0,0,PCE,11,Kaktovik,NA
P219,332380,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,925.74,5854.2599999999993,0,0,0,0,0,0,87570,77002,0,EIA923,12,Nuiqsut,NA
P22,331120,Alaska Power & Telephone Company,Haines,UpperLynnCanal_grid,Southeast,1461.1110000000001,0,0,0,0,0,0,0,108960,0,0,PCE,10,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P220,332390,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,6768.5589999999993,0,0,0,0,0,0,0,560801,0,0,PCE,12,Point Hope,NA
P221,332400,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,3587.415,0,0,0,0,0,0,0,265610,0,0,PCE,12,Point Lay,NA
P222,332410,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,7424.42,0,0,0,0,0,0,0,548714,0,0,PCE,12,Wainwright,NA
P223,332420,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,773.08100000000002,0,0,0,0,0,0,0,60987,0,0,PCE,12,Nunam Iqua,NA
P224,332430,Nushagak Electric Cooperative,Dillingham,Dillingham_grid,Bristol Bay,19186.146999999997,0,0,0,0,0,0,0,1289604,0,0,PCE,12,"Dillingham, Aleknagik",NA
P225,332440,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,397.57399999999996,0,0,276.46800000000002,0,0,0,0,31905,0,0,PCE,12,Ouzinkie,NA
P227,332450,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,200.19899999999998,0,0,0,0,0,0,0,18833,0,0,PCE,12,Pedro Bay,NA
P228,332460,Pelican Utility,Pelican,Pelican_grid,Southeast,161.99999999999997,0,0,1147,0,0,0,0,13146,0,0,EIA923,12,Pelican,Six months reported. Annual FY19 PCE report. Did not submit monthly PCE reports to AEA
P229,NA,Petersburg Borough - (AK),Blind Slough,SEAPA_grid,Southeast,412.57999999999993,0,0,8906,0,0,0,0,31710,0,0,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P23,331150,Alaska Power & Telephone Company,Hydaburg,Prince of Wales Is._grid,Southeast,3.0000000000000004,0,0,0,0,0,0,0,2058,0,0,EIA923,12,Craig; Klawock,NA
P230,332480,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,467.70500000000004,0,0,0,0,0,0,0,45255,0,0,PCE,12,Pilot Point,NA
P232,332500,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,570.59999999999991,0,0,0,0,0,0,0,51751,0,0,PCE,12,Port Heiden,NA
P233,332510,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,681.30000000000007,0,0,0,729.3130000000001,0,0,0,55949,0,0,PCE,12,Kongiganak,Includes wind purchased from Calista
P234,332520,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,65.745233991156724,0,0,0,0,0,0,0,6070,0,0,PCE,4,Rampart,NA
P236,332530,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,542.33100000000002,0,0,0,0,0,0,0,44928,0,0,PCE,10,Ruby,NA
P237,332550,"Saint George, City of",Saint George,Saint George_grid,Aleutians,598.65300000000002,0,0,0,0,0,0,0,49102,0,0,PCE,12,Saint George,NA
P238,332560,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,3009.4119999999994,0,0,0,358.26099999999997,0,0,0,227355,0,0,PCE,12,Saint Paul,Wind purchased from TDX Wind Generation
