"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20
SR-111,332220,AEA-057,Mcgrath Light & Power,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,2178.654,0,NA,2178.654,1926.9749999999999,NA,4.7619999999999996,67.337000000000003,179.58000000000015,PCE,McGrath,12,NA
SR-112,331450,AEA-006,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,909.69600000000003,0,NA,909.69600000000003,781.47,NA,0,61.703000000000003,66.523000000000025,PCE,Mekoryuk,12,NA
SR-113,331160,AEA-005,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,0,0,NA,0,372.197,NA,0,0,-372.197,PCE,Mentasta Lake,12,NA
SR-114,331460,AEA-006,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,623.49400000000003,0,NA,623.49400000000003,590.28300000000002,NA,0,9.7469999999999999,23.464000000000055,PCE,Minto,12,Did not report any commercial sales.
SR-115,331470,AEA-006,Alaska Village Electric Cooperative,Mountain Village,Mountain Village_grid,Lower Yukon-Kuskokwim,2773.6680000000001,0,NA,2773.6680000000001,2599.0830000000001,NA,0,49.994999999999997,124.59000000000015,PCE,Mountain Village,12,NA
SR-116,332280,AEA-059,Naknek Electric Association,Naknek,Naknek_grid,Bristol Bay,24837.294999999998,0,NA,24837.294999999998,23202.510999999999,NA,0,624.26700000000005,1010.5169999999998,PCE,"Naknek, South Naknek, King Salmon",12,NA
SR-117,332290,AEA-060,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,0,640.06150000000002,NA,640.06150000000002,532.18100000000004,NA,64.658249999999995,0,43.222250000000031,PCE,Napakiak,12,NA
SR-118,332300,AEA-061,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,822.1734271741318,0,NA,822.1734271741318,597.13599999999997,NA,48.45,19.401,157.18642717413184,PCE,Napaskiak,12,NA
SR-119,331170,AEA-005,Alaska Power & Telephone Company,Naukati Bay,Prince of Wales Is._grid,Southeast,0,0,NA,0,565.17200000000003,NA,0,17.231999999999999,-582.404,PCE,Naukati Bay,12,NA
SR-12,331010,AEA-001,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,275.529,0,NA,275.529,225.33699999999999,NA,0,10.933,39.259000000000015,PCE,Akhiok,12,NA
SR-120,332320,AEA-063,Nelson Lagoon Electrical Coop,Nelson Lagoon,Nelson Lagoon_grid,Aleutians,320.11399999999998,0,NA,320.11399999999998,258.56200000000001,NA,0,14.112,47.439999999999941,PCE,Nelson Lagoon,12,NA
SR-121,331480,AEA-006,Alaska Village Electric Cooperative,New Stuyahok,New_Stuyahok_grid,Bristol Bay,1832.28,0,NA,1832.28,1315.501,NA,0,36.683,480.096,PCE,New Stuyahok,12,NA
SR-122,332870,AEA-099,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,380.988,0,NA,380.988,351.589,NA,3.0590000000000002,4.609,21.730999999999995,PCE,Newtok,11,NA
SR-123,331490,AEA-006,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,NA,0,836.64400000000001,NA,0,0,-836.64400000000001,PCE,Nightmute,12,NA
SR-124,332330,AEA-065,"Nikolai, City of",Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,386.726,0,NA,386.726,302.24299999999999,NA,27.861000000000001,10.973125,45.648875000000032,PCE,Nikolai,11,NA
SR-125,332740,AEA-096,Umnak Power Company,Nikolski,Nikolski_grid,Aleutians,215.92,0,NA,215.92,175.98099999999999,NA,0,26.215,13.72399999999999,PCE,Nikolski,12,NA
SR-126,331500,AEA-006,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,1941.3520000000001,0,NA,1941.3520000000001,1782.807,NA,0,42.89,115.65499999999997,PCE,Noatak,12,NA
SR-127,332340,AEA-066,Nome Joint Utility Systems,Nome,Nome_grid,Bering Straits,31062.22,0,NA,31062.22,28411.276999999998,NA,0,1295.559,1355.3840000000018,PCE/EIA861,Nome,12,NA
SR-128,331510,AEA-006,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,2012.354,0,NA,2012.354,1901.672,NA,0,29.28,81.402000000000044,PCE,Noorvik,12,NA
SR-129,331180,AEA-005,Alaska Power & Telephone Company,Northway,Northway_grid,Yukon-Koyukuk/Upper Tanana,1116.799,0,NA,1116.799,1012.215,NA,0,14.472,90.111999999999853,PCE,"Northway, Northway Village, Northway Junction",12,NA
SR-13,331020,AEA-003,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,1919.9659999999999,0,NA,1919.9659999999999,1681.67,NA,52.408999999999999,35.395000000000003,150.49199999999973,PCE,Akiachak,12,NA
SR-130,332380,AEA-067,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,6047.2920000000004,0,NA,6047.2920000000004,5899.3450000000003,NA,0,397.464,-249.51699999999983,PCE,Nuiqsut,12,NA
SR-131,331520,AEA-006,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,975.18299999999999,0,NA,975.18299999999999,856.02,NA,0,16.103999999999999,103.05899999999997,PCE,Nulato,12,Did not report any commercial sales.
SR-132,332420,AEA-068,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,773.08100000000002,0,NA,773.08100000000002,707.19,NA,7.8979999999999997,27.155000000000001,30.837999999999965,PCE,Nunam Iqua,12,NA
SR-133,331530,AEA-006,Alaska Village Electric Cooperative,Nunapitchuk,Kasigluk_grid,Lower Yukon-Kuskokwim,0,0,NA,0,1189.787,NA,0,0,-1189.787,PCE,Nunapitchuk,12,NA
SR-134,331540,AEA-006,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,809.976,0,NA,809.976,736.45699999999999,NA,0,36.106000000000002,37.413000000000011,PCE,Old Harbor,12,Did not report any commercial sales.
SR-135,332440,AEA-070,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,674.04200000000003,0,NA,674.04200000000003,603.06299999999999,NA,0,42.363999999999997,28.615000000000009,PCE,Ouzinkie,12,NA
SR-136,332450,AEA-071,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,200.19900000000001,0,NA,200.19900000000001,168.328,NA,0,13.215,18.656000000000006,PCE,Pedro Bay,12,NA
SR-137,332460,AEA-072,Pelican Utility,Pelican,Pelican_grid,Southeast,707.726,NA,NA,707.726,591.81299999999987,NA,NA,27.366,88.547000000000125,RCA,Pelican,6,Annual FY19 PCE report. Did not submit monthly PCE reports to AEA
SR-138,332470,AEA-073,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,298.33199999999999,NA,NA,298.33199999999999,272.63099999999997,NA,NA,12.029,13.672000000000022,RCA,Perryville,9,Annual FY19 PCE report. Did not submit monthly PCE reports to AEA
SR-139,332480,AEA-074,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,467.70499999999998,0,NA,467.70499999999998,397.33300000000003,NA,0,24.152000000000001,46.21999999999997,PCE,Pilot Point,12,NA
SR-14,331030,AEA-002,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,1202.145,0,NA,1202.145,1046.723,NA,5.7649999999999997,35.161999999999999,114.49499999999989,PCE,Akiak,12,NA
SR-140,331550,AEA-006,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,1824.9559999999999,0,NA,1824.9559999999999,1724.18,NA,0,23.268000000000001,77.507999999999811,PCE,Pilot Station,12,NA
SR-141,331560,AEA-006,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,0,0,NA,0,333.45600000000002,NA,0,0,-333.45600000000002,PCE,Pitkas Point,12,Did not report any commercial sales.
SR-143,332390,AEA-067,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,6768.5590000000002,0,NA,6768.5590000000002,5733.134,NA,0,257.721,777.70400000000063,PCE,Point Hope,12,NA
SR-144,332400,AEA-067,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,3587.415,0,NA,3587.415,3040.9769999999999,NA,0,17.12,529.31800000000021,PCE,Point Lay,12,NA
SR-145,332590,AEA-085,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,947.255,0,NA,947.255,860.19100000000003,NA,0,24.416,62.647999999999911,PCE,Port Alsworth,12,NA
SR-146,332500,AEA-077,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,570.6,0,NA,570.6,485.65899999999999,NA,0,36.625,48.316000000000031,PCE,Port Heiden,12,NA
SR-147,331570,AEA-006,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,2159.9189999999999,0,NA,2159.9189999999999,2028.1569999999999,NA,0,23.027000000000001,108.73500000000013,PCE,Quinhagak,12,NA
SR-148,332520,AEA-079,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,65.745233991156709,0,NA,65.745233991156709,122.096,NA,0,8.2225714285714275,-64.573337437414722,PCE,Rampart,9,NA
SR-149,332250,AEA-058,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,64.385000000000005,0,NA,64.385000000000005,51.122999999999998,NA,0,0.50600000000000001,12.756000000000007,PCE,Red Devil,12,NA
SR-15,331040,AEA-004,"Akutan, City of",Akutan,Akutan_grid,Aleutians,640.99699999999996,0,NA,640.99699999999996,510.15300000000002,NA,0,55.279000000000003,75.564999999999941,PCE,Akutan,12,NA
SR-150,332530,AEA-080,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,542.33100000000002,0,NA,542.33100000000002,564.93899999999996,NA,0,20.414000000000001,-43.021999999999935,PCE,Ruby,11,NA
SR-151,331580,AEA-006,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,1010.729,0,NA,1010.729,943.05499999999995,NA,0,22.274999999999999,45.399000000000115,PCE,Russian Mission,12,NA
SR-152,332550,AEA-082,"Saint George, City of",Saint George,Saint George_grid,Aleutians,598.65300000000002,0,NA,598.65300000000002,460.46600000000001,NA,11.545,36.445999999999998,90.196000000000026,PCE,Saint George,12,NA
SR-153,331660,AEA-006,Alaska Village Electric Cooperative,Saint Mary's,Saint Mary's_grid,Lower Yukon-Kuskokwim,3071.1439999999998,0,NA,3071.1439999999998,2577.9409999999998,NA,0,46.695999999999998,446.50700000000006,PCE,"Saint Mary's, Andreafsky",12,NA
SR-154,331670,AEA-006,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,0,0,NA,0,1747.038,NA,0,0,-1747.038,PCE,Saint Michael,12,NA
SR-155,332560,AEA-083,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,3009.4119999999998,358.26100000000002,NA,3367.6729999999998,2902.2710000000002,NA,0,180.66,284.74199999999973,PCE,Saint Paul,12,NA
SR-156,332540,AEA-089,"Sand Point Generating, LLC",Sand Point,Sand Point_grid,Aleutians,2805.538,1202.683,NA,4008.221,3506.8789999999999,NA,83.533000000000001,91.2,326.60900000000038,PCE,Sand Point,12,NA
SR-157,331590,AEA-006,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,2244.5410000000002,0,NA,2244.5410000000002,2138.0390000000002,NA,0,31.143999999999998,75.358000000000175,PCE,Savoonga,12,NA
SR-158,331600,AEA-006,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,1672.489,0,NA,1672.489,1550.807,NA,0,31.922000000000001,89.759999999999991,PCE,Scammon Bay,12,NA
SR-159,331610,AEA-006,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,2713.826,0,NA,2713.826,2542.114,NA,0,43.941000000000003,127.77100000000019,PCE,Selawik,12,NA
SR-16,331240,AEA-006,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,0,0,NA,0,1979.143,NA,0,0,-1979.143,PCE,Alakanuk,12,NA
SR-160,331620,AEA-006,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,403.28100000000001,0,NA,403.28100000000001,367.07799999999997,NA,0,13.705,22.498000000000047,PCE,Shageluk,12,NA
SR-161,331630,AEA-006,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,1110.48,0,NA,1110.48,1018.559,NA,0,50.058999999999997,41.86200000000008,PCE,Shaktoolik,12,NA
SR-162,331640,AEA-006,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,1642.816,0,NA,1642.816,1585.644,NA,0,53.171999999999997,4,PCE,Shishmaref,12,NA
SR-163,331650,AEA-006,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,1627.662,0,NA,1627.662,908.43600000000004,NA,0,44.433999999999997,674.79200000000003,PCE,Shungnak,12,NA
SR-164,331190,AEA-005,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,2062.0740000000001,12263.013000000001,NA,14325.087000000001,13077.598,NA,0,103.93899999999999,1143.5500000000011,PCE,Skagway,12,NA
SR-165,331195,AEA-005,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,1377.2139999999999,0,NA,1377.2139999999999,503.09500000000003,NA,0,6.2770000000000001,867.84199999999987,PCE,Slana,12,NA
SR-166,332260,AEA-058,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,253.75399999999999,0,NA,253.75399999999999,224.005,NA,0,14.77,14.978999999999985,PCE,Sleetmute,12,NA
SR-167,331680,AEA-006,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,3519.4560000000001,0,NA,3519.4560000000001,1575.799,NA,0,51.353000000000002,1892.3040000000001,PCE,Stebbins,12,NA
SR-168,332570,AEA-081,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,132.62100000000001,0,NA,132.62100000000001,90.378,NA,0,13.865,28.378000000000014,PCE,Stevens Village,10,NA
SR-169,332270,AEA-058,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,126.36048224652583,0,NA,126.36048224652583,104.654,NA,0,10.272090909090908,11.434391337434931,PCE,Stony River,12,NA
SR-17,331050,AEA-005,Alaska Power & Telephone Company,Allakaket,Allakaket_grid,Yukon-Koyukuk/Upper Tanana,593.71199999999999,0,NA,593.71199999999999,517.61699999999996,NA,0,26.184999999999999,49.910000000000082,PCE,"Allakaket, Alatna",12,NA
SR-170,332580,AEA-084,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,110.5078370487836,0,NA,110.5078370487836,142.41999999999999,NA,0,0,-31.912162951216388,PCE,Takotna,100,NA
SR-171,332600,AEA-086,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,1340.1479999999999,0,NA,1340.1479999999999,1230.5640000000001,NA,0,27.782,81.801999999999907,PCE,Tanana,12,NA
SR-172,332610,AEA-087,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,404.71199999999999,0,NA,404.71199999999999,301.541,NA,12.601000000000001,32.24,58.329999999999984,PCE,Tatitlek,12,NA
SR-173,331685,AEA-006,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,885.52099999999996,0,NA,885.52099999999996,802.41399999999999,NA,0,49.244999999999997,33.861999999999966,PCE,Teller,12,NA
SR-174,332630,AEA-092,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,389.923,0,NA,389.923,335.56599999999997,NA,0,13.164999999999999,41.192000000000007,PCE,Tenakee Springs,12,NA
SR-175,331200,AEA-005,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,0,0,NA,0,342.28699999999998,NA,0,0,-342.28699999999998,PCE,Tetlin,12,NA
SR-176,331210,AEA-005,Alaska Power & Telephone Company,Thorne Bay,Prince of Wales Is._grid,Southeast,0,0,NA,0,3404.0120000000002,NA,0,73.387,-3477.3990000000003,PCE,"Thorne Bay, Kasaan",12,NA
SR-177,331690,AEA-006,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,3084.0729999999999,0,NA,3084.0729999999999,2898.8449999999998,NA,0,67.548000000000002,117.67999999999984,PCE,Togiak,12,NA
SR-178,331220,AEA-005,Alaska Power & Telephone Company,Tok,Tok_grid,Yukon-Koyukuk/Upper Tanana,9383.0409999999993,0,NA,9383.0409999999993,7630.2070000000003,NA,0,197.44,1555.3939999999993,PCE,"Tok, Tanacross",12,NA
SR-179,331700,AEA-006,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,3821.2860000000001,0,NA,3821.2860000000001,1608.2349999999999,NA,0,151.471,2061.58,PCE,Toksook Bay,12,NA
SR-18,331250,AEA-006,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,1234.807,0,NA,1234.807,1165.08,NA,0,29.113,40.614000000000033,PCE,Ambler,12,NA
SR-180,332710,AEA-093,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,550.33699999999999,0,NA,550.33699999999999,418.64499999999998,NA,17.504000000000001,62.969000000000001,51.218999999999994,PCE,Tuluksak,11,NA
SR-181,332720,AEA-094,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,990.33199999999999,35.427,NA,1025.759,952.93399999999997,NA,17.577000000000002,32.820999999999998,22.427000000000021,PCE,Tuntutuliak,12,NA
SR-182,331710,AEA-006,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,NA,0,985.58600000000001,NA,0,0,-985.58600000000001,PCE,Tununak,12,Did not report any commercial sales.
SR-183,332730,AEA-095,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,150.96363636363637,0,NA,150.96363636363637,270.06700000000001,NA,0,35.180999999999997,-154.28436363636362,PCE,Twin Hills,6,NA
SR-184,332850,AEA-098,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,4376.741,0,NA,4376.741,3983.5619999999999,NA,8.4060000000000006,151.905,232.86800000000039,PCE,Unalakleet,12,NA
SR-185,332860,AEA-097,"Unalaska, City of",Unalaska,Unalaska_grid,Aleutians,45161.601000000002,0,NA,45161.601000000002,43315.19,NA,0,662.02190909090905,1184.3890909090915,PCE,Unalaska,9,NA
SR-186,332880,AEA-100,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,708.84074074074067,0,NA,708.84074074074067,567.81200000000001,NA,9.1950000000000003,22.484000000000002,109.34974074074057,PCE,Venetie,12,NA
SR-187,332410,AEA-067,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,7424.42,0,NA,7424.42,6264.6310000000003,NA,0,477.48200000000003,682.30699999999979,PCE,Wainwright,12,NA
SR-188,331730,AEA-006,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,656.88,0,NA,656.88,614.85799999999995,NA,0,23.707000000000001,18.315000000000055,PCE,Wales,12,NA
SR-189,331230,AEA-005,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,400.00299999999999,0,NA,400.00299999999999,343.65300000000002,NA,0,11.7,44.649999999999977,PCE,Whale Pass,12,NA
SR-19,332350,AEA-067,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,4033,0,NA,4033,3602.1060000000002,NA,0,228.83600000000001,202.05799999999999,PCE,Anaktuvuk Pass,12,NA
SR-190,332890,AEA-101,"White Mountain, City of",White Mountain,WhiteMountain_grid,Bering Straits,858.15499999999997,0,NA,858.15499999999997,764.69200000000001,NA,0,37.703000000000003,55.759999999999991,PCE,White Mountain,12,NA
SR-191,332900,AEA-006,Alaska Village Electric Cooperative,Yakutat,Yakutat_grid,Southeast,5829.1139999999996,0,NA,5829.1139999999996,5118.7049999999999,NA,0,118.35,592.05899999999929,PCE,Yakutat,12,NA
SR-192,NA,AEA-103,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,92677,NA,0,92677,83062,NA,NA,245,9370,EIA861,"In addition to Valdez, the CVEA service area includes 14 other communities.",12,NA
SR-193,NA,AEA-130,"Sitka, City & Borough of",Sitka,Sitka_grid,Southeast,107810,NA,0,107810,102230,NA,NA,0,5580,EIA861,Sitka,12,NA
SR-194,NA,AEA-134,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik,Utqiagvik_grid,North Slope,50779,0,0,50779,48253,NA,NA,NA,2526,EIA861,Utqiagvik,12,NA
SR-198,NA,AEA-110,Petersburg Borough - (AK),Petersburg,SEAPA_grid,Southeast,9398,47339,0,56737,49481,NA,NA,935,6321,EIA861,Petersburg,12,NA
SR-2,NA,AEA-109,Anchorage Municipal Light and Power,Anchorage,Railbelt_grid,Railbelt,1332351,102307,0,1434658,931431,476500,NA,NA,26727,EIA861,Anchorage,12,NA
SR-20,332650,AEA-041,Inside Passage Electric,Angoon,Angoon_grid,Southeast,1771.9939999999999,0,NA,1771.9939999999999,1562.8779999999999,NA,0,73.62,135.49599999999987,PCE,Angoon,12,NA
SR-200,NA,AEA-135,"Wrangell, City of",Wrangell,SEAPA_grid,Southeast,902,36827,0,37729,37729,NA,NA,0,NA,EIA861,Wrangell,12,NA
SR-21,331760,AEA-009,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,2582.3000000000002,0,NA,2582.3000000000002,2108.38,NA,52.265999999999998,31.234000000000002,390.42000000000007,PCE,Aniak,12,NA
SR-211,NA,AEA-112,Alaska Electric & Energy Coop,Homer,Railbelt_grid,Railbelt,428907,54070,20115,482977,NA,482977,NA,NA,NA,EIA861,Subsidiary of Homer Electric Association,NA,Subsidiary of Homer Electric Association
SR-212,NA,AEA-124,Southeast Alaska Power Agency,Ketchikan,SEAPA_grid,Southeast,175622,NA,0,175622,NA,175622,NA,0,NA,EIA861,"Provides power to Ketchikan, Wrangell, Petersburg",NA,Does not sell retail power
SR-22,331260,AEA-006,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,406.77600000000001,0,NA,406.77600000000001,368.59399999999999,NA,0,17.125,21.057000000000016,PCE,Anvik,12,Did not report any commercial sales.
SR-23,331770,AEA-010,Arctic Village Electric Company,Arctic Village,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,479.774,0,NA,479.774,395.62200000000001,NA,22.940999999999999,0,61.211000000000013,PCE,Arctic Village,10,NA
SR-24,331750,AEA-011,"Atka, City of",Atka,Atka_grid,Aleutians,417.34300000000002,0,NA,417.34300000000002,326.94,NA,1.278,43.698,45.427000000000021,PCE,Atka,12,NA
SR-25,331780,AEA-012,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,609.75900000000001,0,NA,609.75900000000001,714.77300000000002,NA,0.27300000000000002,32.994,-138.28100000000006,PCE,Atmautluak,12,NA
SR-26,332360,AEA-067,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,2653.826,0,NA,2653.826,2977.2840000000001,NA,0,408.89100000000002,-732.34900000000016,PCE,Atqasuk,12,NA
