"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20
P237,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,DFO,IC,543.69799999999998,45849,gallons,6327.1620000000003,5.7987083333333338,11.858448384915702,0.48899385021648051,0.13800000000000001,PCE,12,Saint George,NA
P238,339,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Saint Paul,NA
P251,684,TDX Adak Generating LLC,Adak,Adak_grid,Aleutians,DFO,IC,1977.7940000000001,158351,gallons,21852.438000000002,4.5936416666666657,12.489936912302417,0.36778741949785121,0.13800000000000001,PCE,12,Adak,NA
P252,230,TDX Corporation,Sand Point,Sand Point_grid,Aleutians,WND,WT,735.69800000000009,0,NA,0,0,-,-,0,PCE,12,Sand Point,NA
P252,749,TDX Corporation,Sand Point,Sand Point_grid,Aleutians,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Sand Point,NA
P261,242,Umnak Power Company,Nikolski,Nikolski_grid,Aleutians,DFO,IC,192.99899999999997,16863,gallons,2327.0940000000001,6.7515750000000017,11.445116527308306,0.58990880380209254,0.13800000000000001,PCE,12,Nikolski,NA
P263,106,"Unalaska, City of",Dutch Harbor,Unalaska_grid,Aleutians,DFO,IC,46917.999999999993,3086454,gallons,425930.65200000006,0,15.201263326782124,0,0.13800000000000001,EIA923,12,Unalaska,NA
P264,106,"Unalaska, City of",Unalaska Power Module,Unalaska_grid,Aleutians,DFO,IC,289,21042,gallons,2903.7960000000003,0,13.734435890124512,0,0.13800000000000001,EIA923,12,Unalaska,NA
P266,0,Unisea Inc,Unisea G 2,Unalaska_grid,Aleutians,DFO,IC,29837.219999999998,2289210,gallons,315910.98000000004,0,13.033850105494906,0,0.13800000000000001,EIA923,12,Unalaska,NA
P271,0,Westward Seafoods Inc,Westward Seafoods,Unalaska_grid,Aleutians,DFO,IC,18455,570108,gallons,78674.90400000001,0,32.371059518547362,0,0.13800000000000001,EIA923,12,Unalaska,NA
P5,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,WAT,HY,112.43099999999998,0,NA,0,0,-,-,0,PCE,9,Akutan,NA
P5,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,DFO,IC,463.93499999999995,37756,gallons,5210.3280000000004,3.365475,12.287715859730902,0.27388938989298073,0.13800000000000001,PCE,12,Akutan,NA
P237,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,WND,WT,57.192000000000007,0,NA,0,0,-,-,0,PCE,3,Saint George,NA
P238,339,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,WND,WT,592.96900000000005,0,NA,0,0,-,-,0,PCE,12,Saint Paul,NA
P261,242,Umnak Power Company,Nikolski,Nikolski_grid,Aleutians,WND,WT,0,0,0,0,0,-,-,0,0,0,Nikolski,NA
P266,0,Unisea Inc,Unisea G 2,Unalaska_grid,Aleutians,OBL,IC,501.78000000000009,55986,gallons,6718.32,0,8.9625977923052194,0,0.12,EIA923,12,Unalaska,NA
P287,0,Peter Pan Seafoods,King Cove,King Cove_grid,Aleutians,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,King Cove,NA
P291,106,"Unalaska, City of",Unalaska,Unalaska_grid,Aleutians,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Unalaska,NA
P5,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,WAT,IC,0,0,0,0,0,-,-,0,0,0,Akutan,NA
P135,383,Diomede Joint Utilities,Diomede,Diomede_grid,Bering Straits,DFO,IC,90.01,7814,gallons,1078.3320000000001,2.1398000000000001,11.519068338878935,0.1857615509387846,0.13800000000000001,PCE,2,Diomede,NA
P153,373,Golovin Power Utilities,Golovin,Golovin_grid,Bering Straits,DFO,IC,935.45500000000004,71807,gallons,9909.366,2.5954999999999999,13.027351093904494,0.19923467029413494,0.13800000000000001,PCE,12,Golovin,NA
P215,150,Nome Joint Utility Systems,Snake River,Nome_grid,Bering Straits,WND,WT,1726.7290000000003,0,NA,0,0,-,-,0,PCE,12,Nome,NA
P215,150,Nome Joint Utility Systems,Snake River,Nome_grid,Bering Straits,DFO,IC,29455.263999999999,1862759,gallons,257060.74200000003,2.4182250000000001,15.812707924106125,0.15292921437658819,0.13800000000000001,PCE,12,Nome,NA
P262,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,WND,WT,964.78499999999997,0,NA,0,0,-,-,0,PCE,12,Unalakleet,NA
P262,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,DFO,IC,3377.6049999999996,223981,gallons,30909.378000000004,2.9800499999999999,15.079872846357501,0.1976177140458994,0.13800000000000001,PCE,12,Unalakleet,NA
P272,409,"White Mountain, City of",White Mountain,White Mountain_grid,Bering Straits,DFO,IC,769.4,61540,gallons,8492.52,2.8053249999999998,12.502437439064023,0.22438224655575773,0.13800000000000001,PCE,12,NA,NA
P48,169,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission_grid,Bering Straits,DFO,IC,1179.566,80264,gallons,11076.432000000001,3.8382500000000008,14.696077942788797,0.26117512542748778,0.13800000000000001,PCE,12,Brevig Mission,NA
P50,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,DFO,IC,1294.366,93964,gallons,12967.032000000001,3.1874333333333329,13.775126644246733,0.2313904921276774,0.13800000000000001,PCE,12,Elim,NA
P52,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,WND,WT,684.10800000000006,0,NA,0,0,-,-,0,PCE,12,Gambell,NA
P52,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,DFO,IC,1323.6280000000002,104450,gallons,14414.1,3.6139999999999994,12.672359980852084,0.28518760558102418,0.13800000000000001,PCE,12,Gambell,NA
P58,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,DFO,IC,1303.4869999999999,89491,gallons,12349.758000000002,3.0632333333333333,14.565565252371744,0.21030651953823351,0.13800000000000001,PCE,12,Koyuk,NA
P68,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,WND,WT,180.96300000000002,0,NA,0,0,-,-,0,PCE,12,Savoonga,NA
P68,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,DFO,IC,2157.808,153762,gallons,21219.156000000003,3.0632333333333333,14.033428285272043,0.21828118340464028,0.13800000000000001,PCE,12,Savoonga,NA
P71,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,DFO,IC,1684.4460000000001,115184,gallons,15895.392000000002,3.1276499999999992,14.623958188637312,0.21387164539557804,0.13800000000000001,PCE,12,Shishmaref,NA
P74,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,DFO,IC,3406.2119999999995,250753,gallons,34603.914000000004,3.1200000000000006,13.583933193222013,0.22968310839137443,0.13800000000000001,PCE,12,Stebbins,NA
P95,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,WND,WT,436.10399999999998,0,NA,0,0,-,-,0,PCE,12,Shaktoolik,NA
P95,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,DFO,IC,752.4079999999999,59554,gallons,8218.4520000000011,2.9588666666666672,12.634046411660004,0.23419786268443016,0.13800000000000001,PCE,12,Shaktoolik,NA
P96,169,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,DFO,IC,866.05400000000009,59460,gallons,8205.4800000000014,3.6596000000000011,14.565321224352507,0.25125432825204902,0.13800000000000001,PCE,12,Teller,NA
P98,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,DFO,IC,656.06200000000001,45769,gallons,6316.1220000000003,3.1962666666666668,14.334200004369769,0.22298186614476478,0.13800000000000001,PCE,12,Wales,NA
P73,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Stebbins,NA
P98,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,WND,WT,0,0,0,0,0,-,-,0,0,0,Wales,NA
P116,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,WAT,HY,666.37300000000005,0,NA,0,0,-,-,0,PCE,12,Chignik Lagoon,NA
P116,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,DFO,IC,8.548,9477,gallons,1307.826,3.6752600000000006,0.90197319826949451,4.0746887014506328,0.13800000000000001,PCE,10,Chignik Lagoon,NA
P117,437,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake_grid,Bristol Bay,DFO,IC,356.57999999999993,31625,gallons,4364.25,4.2699999999999987,11.275256916996046,0.37870533961523356,0.13800000000000001,PCE,12,Chignik Lake,NA
P118,297,"Chignik, City of",Chignik,Chignik_grid,Bristol Bay,DFO,IC,665.32399999999996,47072,gallons,6495.9360000000006,2.5270249999999996,14.134177430319511,0.17878826075716489,0.13800000000000001,PCE,12,Chignik,NA
P125,360,"Clark's Point, City of",Clark's Point,Clark's Point_grid,Bristol Bay,DFO,IC,224.96,27273,gallons,3763.6740000000004,3.6279499999999998,8.2484508488248451,0.43983410539651491,0.13800000000000001,PCE,12,Clark's Point,NA
P139,320,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,DFO,IC,542.53,46107,gallons,6362.7660000000005,3.2496916666666666,11.766759927993579,0.27617557310194829,0.13800000000000001,PCE,12,Egegik,NA
P161,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,WAT,HY,0,0,0,0,0,-,-,0,0,0,Igiugig,NA
P161,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,DFO,IC,340.63200000000001,26391,gallons,3641.9580000000001,5.4430416666666686,12.907127429805616,0.42170821480365922,0.13800000000000001,PCE,12,Igiugig,NA
P162,280,"I-N-N Electric Coop, Inc",Newhalen,Newhalen_grid,Bristol Bay,WAT,HY,3539.57,0,NA,0,0,-,-,0,PCE,12,"Iliamna, Newhalen, Nondalton",NA
P162,280,"I-N-N Electric Coop, Inc",Newhalen,Newhalen_grid,Bristol Bay,DFO,IC,78.53,5893,gallons,813.23400000000004,4.6873428571428564,13.325979976243,0.35174470211566095,0.13800000000000001,PCE,7,"Iliamna, Newhalen, Nondalton",NA
P188,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,WND,WT,0,0,0,0,0,-,-,0,0,0,Kokhanok,NA
P188,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,DFO,IC,428.90000000000003,36413,gallons,5024.9940000000006,4.0352583333333341,11.77876033284816,0.34258769338229583,0.13800000000000001,PCE,12,Kokhanok,NA
P194,330,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,DFO,IC,450.68799999999999,38287,gallons,5283.6060000000007,3.7825083333333329,11.771306187478778,0.32133293222436216,0.13800000000000001,PCE,12,Levelock,NA
P196,321,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,DFO,IC,1389.8040000000001,104922,gallons,14479.236000000001,2.8271166666666656,13.24606850803454,0.21343062395848617,0.13800000000000001,PCE,12,Manokotak,NA
P207,22,Naknek Electric Association,Naknek,Naknek_grid,Bristol Bay,DFO,IC,22085.812999999998,1487443,gallons,205267.13400000002,2.3561999999999999,14.848174350210394,0.15868617544665437,0.13800000000000001,PCE,12,"Naknek, South Naknek, King Salmon",NA
P213,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,DFO,IC,733.28799999999978,60460,gallons,8343.4800000000014,3.2764916666666668,12.128481640754213,0.27014854486459172,0.13800000000000001,PCE,12,Koliganek,NA
P224,45,Nushagak Electric Cooperative,Dillingham,Dillingham_grid,Bristol Bay,DFO,IC,18479.2,1258408,gallons,173660.304,2.2884916666666664,14.684585603397309,0.15584312206516873,0.13800000000000001,PCE,12,"Dillingham, Aleknagik",NA
P227,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,DFO,IC,195.53799999999995,17825,gallons,2459.8500000000004,3.7353999999999998,10.96987377279102,0.34051440129284344,0.13800000000000001,PCE,12,Pedro Bay,NA
P230,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,DFO,IC,454.06400000000002,42465,gallons,5860.17,3.57185,10.692664547274227,0.33404676488336443,0.13800000000000001,PCE,12,Pilot Point,NA
P232,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,DFO,IC,515.04,52526,gallons,7248.5880000000006,3.0853499999999996,9.8054296919620754,0.31465729671481824,0.13800000000000001,PCE,12,Port Heiden,NA
P248,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,DFO,IC,859.33400000000006,71068,gallons,9807.384,3.3232583333333339,12.091714977204932,0.27483763383426391,0.13800000000000001,PCE,12,Port Alsworth,NA
P61,169,Alaska Village Electric Cooperative,New Stuyahok,New Stuyahok_grid,Bristol Bay,DFO,IC,1377.62,94801,gallons,13082.538,3.7595833333333335,14.531703252075401,0.25871594458800928,0.13800000000000001,PCE,12,New Stuyahok,NA
P75,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,DFO,IC,3034.6289999999999,219797,gallons,30331.986000000001,3.148083333333334,13.806507823127705,0.22801445330439629,0.13800000000000001,PCE,12,Togiak,NA
P116,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,WND,WT,0,0,0,0,0,-,-,0,0,0,Chignik Lagoon,NA
P118,297,"Chignik, City of",Chignik Bay,Chignik_grid,Bristol Bay,WAT,HY,0,0,0,0,0,-,-,0,0,0,Chignik,NA
P211,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,WND,WT,8.0289999999999999,0,NA,0,0,-,-,0,PCE,8,Perryville,NA
P211,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,SUN,PV,0.83499999999999996,0,NA,0,0,-,-,0,PCE,7,Perryville,NA
P211,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,DFO,IC,440.10200000000003,20535,gallons,2833.8300000000004,3.6121599999999994,21.431799366934506,0.16854207797283352,0.13800000000000001,PCE,10,Perryville,NA
P230,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,WND,WT,0,0,0,0,0,-,-,0,0,0,Pilot Point,NA
P232,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,WND,WT,0,0,0,0,0,-,-,0,0,0,Port Heiden,NA
P260,729,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Twin Hills,NA
P115,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,DFO,IC,269.07,23933,gallons,3302.7540000000004,4.2473583333333336,11.242635691304892,0.37779026644243757,0.13800000000000001,PCE,12,Chenega Bay,NA
P119,368,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,DFO,IC,444.58200000000005,36698,gallons,5064.3240000000005,2.3216666666666668,12.114611150471417,0.19164186434298583,0.13800000000000001,PCE,12,Chitina,NA
P126,10,"Copper Valley Elec Assn, Inc",Allison Creek Hydro,CopperValley_grid,Copper River/Chugach,WAT,HY,881,0,(blank),0,0,-,-,0,EIA923,12,0,NA
P127,10,"Copper Valley Elec Assn, Inc",Glennallen,CopperValley_grid,Copper River/Chugach,DFO,IC,10403,737142,gallons,101725.59600000001,0,14.112613309240283,0,0.13800000000000001,EIA923,12,0,NA
P128,10,"Copper Valley Elec Assn, Inc",Solomon Gulch,CopperValley_grid,Copper River/Chugach,WAT,HY,54850.000000000007,0,(blank),0,0,-,-,0,EIA923,12,0,NA
P129,10,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,DFO,IC,5,882,gallons,121.71600000000001,0,5.6689342403628116,0,0.13800000000000001,EIA923,12,0,NA
P130,10,"Copper Valley Elec Assn, Inc",Valdez Cogen,CopperValley_grid,Copper River/Chugach,WO,GT,17636,1547154,gallons,207318.636,0,11.39899454094421,0,0.13400000000000001,EIA923,12,0,NA
P132,160,Cordova Electric Cooperative,Humpback Creek,Cordova_grid,Copper River/Chugach,WAT,HY,3743,0,(blank),0,0,-,-,0,EIA923,12,"Cordova, Eyak",NA
P133,160,Cordova Electric Cooperative,Orca,Cordova_grid,Copper River/Chugach,DFO,IC,5589.0000000000009,406896,gallons,56151.648000000008,0,13.73569659077504,0,0.13800000000000001,EIA923,12,"Cordova, Eyak",NA
P134,160,Cordova Electric Cooperative,Power Creek,Cordova_grid,Copper River/Chugach,WAT,HY,15539,0,(blank),0,0,-,-,0,EIA923,12,"Cordova, Eyak",NA
P250,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,DFO,IC,414.24300000000005,35368,gallons,4880.7840000000006,4.1978833333333334,11.712367111513235,0.35841459658541802,0.13800000000000001,PCE,12,Tatitlek,NA
P292,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,WAT,HY,0,0,0,0,0,-,-,0,0,0,"Cordova, Eyak",NA
P292,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,"Cordova, Eyak",NA
P27,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,DFO,IC,1266.4259999999999,87912,gallons,12131.856000000002,2.0874999999999999,14.405610155610155,0.14490882214989267,0.13800000000000001,PCE,12,Slana,NA
P129,10,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,DFO,GT,5044.9999999999991,398664,gallons,55015.632000000005,0,12.654766921517867,0,0.13800000000000001,EIA923,12,0,NA
P130,NA,Copper Valley Elec Assn Inc,Valdez Cogen,CopperValley_grid,Copper River/Chugach,JF,IC,0,0,0,0,0,-,-,0.13400000000000001,0,0,0,NA
P130,10,"Copper Valley Elec Assn, Inc",Valdez Cogen,CopperValley_grid,Copper River/Chugach,JF,GT,0,0,gallons,0,0,-,-,0.13400000000000001,EIA923,12,0,NA
P32,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,DFO,IC,42.300000000000004,3247,gallons,448.08600000000001,2.2999999999999998,13.027409916846322,0.1765508274231678,0.13800000000000001,PCE,2,Slana,NA
P38,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,DFO,IC,0,0,0,0,0,-,-,0.13800000000000001,0,0,Slana,NA
P100,683,Alutiiq Power Company,Karluk,Karluk_grid,Kodiak,DFO,IC,213.85899999999998,19491,gallons,2689.7580000000003,4.1521333333333343,10.972192293879225,0.37842331068601287,0.13800000000000001,PCE,12,Karluk,NA
P180,16,Kodiak Electric Assn Inc,ESS Battery Microgrid,Kodiak_grid,Kodiak,MWH,BA,0,267,megawatthours,0,0,0,-,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P181,16,Kodiak Electric Assn Inc,Flywheel Energy Storage System Microgrid,Kodiak_grid,Kodiak,MWH,FW,0,373,megawatthours,0,0,0,-,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P182,16,Kodiak Electric Assn Inc,Kodiak Microgrid,Kodiak_grid,Kodiak,DFO,IC,0,25494,gallons,3518.1720000000005,0,0,-,0.13800000000000001,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P183,16,Kodiak Electric Assn Inc,Nymans Plant Microgrid,Kodiak_grid,Kodiak,DFO,IC,0,2394,gallons,330.37200000000001,0,0,-,0.13800000000000001,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P184,16,Kodiak Electric Assn Inc,Pillar Mountain Wind Project Microgrid,Kodiak_grid,Kodiak,WND,WT,29308.999999999996,0,(blank),0,0,-,-,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P186,16,Kodiak Electric Assn Inc,Swampy Acres Microgrid,Kodiak_grid,Kodiak,DFO,IC,0,6090,gallons,840.42000000000007,0,0,-,0.13800000000000001,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P187,16,Kodiak Electric Assn Inc,Terror Lake Microgrid,Kodiak_grid,Kodiak,WAT,HY,124483.99999999999,0,(blank),0,0,-,-,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P2,449,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,DFO,IC,312.06600000000003,35344,gallons,4877.4720000000007,4.5931000000000006,8.8293911272068826,0.52020574622035076,0.13800000000000001,PCE,12,Akhiok,NA
P225,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,DFO,IC,294.55099999999999,29945,gallons,4132.4100000000008,2.6228333333333329,9.836400066789114,0.26664565445938615,0.13800000000000001,PCE,12,Ouzinkie,NA
P91,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,DFO,IC,869.52799999999991,62160,gallons,8578.08,2.7191000000000005,13.988545688545686,0.1943804638838543,0.13800000000000001,PCE,12,Old Harbor,NA
P185,16,Kodiak Electric Assn Inc,Port Lions Microgrid,Kodiak_grid,Kodiak,DFO,IC,0,126,gallons,17.388000000000002,0,0,-,0.13800000000000001,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P193,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,WAT,HY,799.77099999999996,0,NA,0,0,-,-,0,PCE,10,Larsen Bay,NA
P193,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,DFO,IC,56.445999999999998,4785,gallons,660.33,3.84,11.79644723092999,0.32552173758990888,0.13800000000000001,PCE,4,Larsen Bay,NA
P225,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,WAT,HY,446.96499999999992,0,NA,0,0,-,-,0,PCE,11,Ouzinkie,NA
P105,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,DFO,IC,2613.9959999999996,201984,gallons,27873.792000000001,2.3749999999999996,12.941599334600758,0.18351673070655045,0.13800000000000001,PCE,12,Aniak,NA
P108,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,DFO,IC,724.50188888888886,57355,gallons,7914.9900000000007,3.1053583333333332,12.63188717442052,0.24583486936311952,0.13800000000000001,PCE,12,Atmautluak,NA
P178,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,WND,WT,0,0,0,0,0,-,-,0,0,0,Kipnuk,NA
P178,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,DFO,IC,1821.5609999999999,137284,gallons,18945.192000000003,2.4179750000000002,13.268560065266163,0.18223341403334833,0.13800000000000001,PCE,12,Kipnuk,NA
P191,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,DFO,IC,1752.6390000000001,125765,gallons,17355.57,3.2152916666666673,13.935824752514613,0.23072130453466649,0.13800000000000001,PCE,12,Kwethluk,NA
P192,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,WND,WT,381.50300000000004,0,NA,0,0,-,-,0,PCE,12,Kwigillingok,NA
P192,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,DFO,IC,869.7700000000001,68776,gallons,9491.0880000000016,2.9631909090909092,12.646417354891243,0.23431070048821681,0.13800000000000001,PCE,11,Kwigillingok,NA
P195,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,DFO,IC,71.149000000000001,9309,gallons,1284.6420000000001,6.59,7.6430336233752278,0.86222308113958035,0.13800000000000001,PCE,12,Lime Village,NA
P202,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,DFO,IC,245.655,21769,gallons,3004.1220000000003,3.4072000000000009,11.284624925352565,0.30193294172721913,0.13800000000000001,PCE,12,Chuathbaluk,NA
P203,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,DFO,IC,257.79700000000003,20243,gallons,2793.5340000000001,3.4072000000000009,12.735118312503088,0.26754364713320949,0.13800000000000001,PCE,12,Crooked Creek,NA
