"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20
SR-81,332050,280,"I-N-N Electric Coop, Inc","Iliamna, Newhalen, Nondalton",Newhalen_grid,Bristol Bay,3618.1,0,0,3618.1,2731.2159999999999,0,0,0,349.375,PCE,"Iliamna, Newhalen, Nondalton",0,NA
SR-95,332100,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,428.9,0,0,428.9,366.13,0,0.623,0,26.701999999999998,PCE,Kokhanok,0,NA
SR-96,332110,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,733.28800000000001,0,0,733.28800000000001,492.327,0,0,0,213.66399999999999,PCE,Koliganek,0,NA
SR-138,332470,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,448.96600000000001,0,0,448.96600000000001,266.91899999999998,0,8.6999999999999993,0,171.48400000000004,PCE,Perryville,0,NA
SR-113,331160,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,0,0,0,0,342.48599999999999,0,0,0,-342.48599999999999,PCE,Mentasta Lake,0,NA
SR-165,331195,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,1266.4259999999999,0,0,1266.4259999999999,475.55900000000003,0,0,0,771.23599999999988,PCE,Slana,0,NA
SR-172,332610,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,414.24299999999999,0,0,414.24299999999999,291.62,0,8.1159999999999997,0,86.09699999999998,PCE,Tatitlek,0,NA
SR-36,331850,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,269.07,0,0,269.07,229.17500000000001,0,0,0,19.123999999999967,PCE,Chenega Bay,0,NA
SR-42,331070,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,42.3,0,0,42.3,332.40499999999997,0,0,0,-296.59999999999997,PCE,Chistochina,0,NA
SR-43,331890,368,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,444.58199999999999,0,0,444.58199999999999,375.77800000000002,0,6.9,0,25.563999999999965,PCE,Chitina,0,NA
SR-49,331920,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,25143.423999999999,0,0,25143.423999999999,23444.126,0,0,0,1426.757999999998,PCE/EIA861,"Cordova, Eyak",0,NA
SR-192,0,10,"Copper Valley Elec Assn, Inc","Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,88816,0,0,88816,80530,0,0,0,8043,EIA861,"In addition to Valdez, the CVEA service area includes 14 other communities.",0,NA
SR-9,0,91,Paxson Inn and Lodge,Paxson Inn and Lodge,Paxson_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,Paxson,0,NA
SR-12,331010,449,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,312.06599999999997,0,0,312.06599999999997,223.39500000000001,0,0,0,84.602999999999952,PCE,Akhiok,0,NA
SR-134,331540,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,869.52800000000002,0,0,869.52800000000002,796.75699999999995,0,0,0,42.719000000000051,PCE,Old Harbor,0,NA
SR-135,332440,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,741.51599999999996,0,0,741.51599999999996,672.37400000000002,0,0,0,28.744999999999891,PCE,Ouzinkie,0,NA
SR-7,0,16,Kodiak Electric Assn Inc,Kodiak Electric Assn Inc,Kodiak_grid,Kodiak,151746,0,0,151746,142741,0,0,0,8365,EIA861,"The KEA service area includes the communities of Port Lions, Chiniak, Womens Bay and Woody Island.",0,NA
SR-86,331740,683,Alutiiq Power Company,Karluk,Karluk_grid,Kodiak,213.85900000000001,0,0,213.85900000000001,191.85400000000001,0,0,0,19.669999999999987,PCE,Karluk,0,NA
SR-104,332170,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,856.21699999999998,0,0,856.21699999999998,753.26700000000005,0,0,0,72.963999999999942,PCE,Larsen Bay,0,NA
SR-102,332150,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,1752.6389999999999,0,0,1752.6389999999999,1406.876,0,89.534000000000006,0,218.42899999999986,PCE,Kwethluk,0,NA
SR-103,332160,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,1404.402,2.399,0,1404.402,1091.1120000000001,0,26.030999999999999,0,230.48099999999999,PCE,Kwigillingok,0,NA
SR-106,332190,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,71.149000000000001,0,0,71.149000000000001,47.761000000000003,0,0,0,19.890999999999998,PCE,Lime Village,0,NA
SR-107,331430,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,0,0,0,0,566.18399999999997,0,0,0,0,PCE,Lower Kalskag,0,NA
SR-110,331440,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,1508.9290000000001,0,0,1508.9290000000001,1431.0229999999999,0,0,0,43.279000000000224,PCE,Marshall,0,NA
SR-112,331450,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,945.21699999999998,0,0,945.21699999999998,831.11900000000003,0,0,0,52.306999999999903,PCE,Mekoryuk,0,NA
SR-115,331470,169,Alaska Village Electric Cooperative,Mountain Village,Mountain Village_grid,Lower Yukon-Kuskokwim,2798.9580000000001,0,0,2798.9580000000001,2610.1460000000002,0,0,0,119.08099999999968,PCE,Mountain Village,0,NA
SR-117,332290,319,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,0,589.01499999999999,0,0,538.65300000000002,0,0,0,50.361999999999966,PCE,Napakiak,0,NA
SR-118,332300,625,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,973.38599999999997,0,0,973.38599999999997,669.63400000000001,0,30.547000000000001,0,234.82699999999988,PCE,Napaskiak,0,NA
SR-122,332870,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,441.08800000000002,0,0,441.08800000000002,404.21800000000002,0,9.0540000000000003,0,25.353000000000009,PCE,Newtok,0,NA
SR-123,331490,169,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,599.41899999999998,0,0,0,-599.41899999999998,PCE,Nightmute,0,NA
SR-13,331020,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,1971.0319999999999,0,0,1971.0319999999999,1755.694,0,59.093000000000004,0,119.60799999999995,PCE,Akiachak,0,NA
SR-132,332420,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,766.04399999999998,0,0,766.04399999999998,702.59699999999998,0,9.5869999999999997,0,28.062999999999988,PCE,Nunam Iqua,0,NA
SR-133,331530,169,Alaska Village Electric Cooperative,Nunapitchuk,Kasigluk_grid,Lower Yukon-Kuskokwim,0,0,0,0,1212.7840000000001,0,0,0,-1212.7840000000001,PCE,Nunapitchuk,0,NA
SR-14,331030,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,1133.5609999999999,0,0,1133.5609999999999,1013.878,0,8.6219999999999999,0,80.217999999999847,PCE,Akiak,0,NA
SR-140,331550,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,1974.124,0,0,1974.124,1860.79,0,0,0,76.900000000000091,PCE,Pilot Station,0,NA
SR-141,331560,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,0,0,0,0,278.483,0,0,0,-278.483,PCE,Pitkas Point,0,NA
SR-147,331570,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,2220.2530000000002,0,0,2220.2530000000002,2042.8050000000001,0,0,0,112.76000000000022,PCE,Quinhagak,0,NA
SR-149,332250,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,63.518999999999998,0,0,63.518999999999998,52.665999999999997,0,0,0,9.2190000000000012,PCE,Red Devil,0,NA
SR-151,331580,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,1023.124,0,0,1023.124,953.41099999999994,0,0,0,50.385000000000105,PCE,Russian Mission,0,NA
SR-153,331660,169,Alaska Village Electric Cooperative,"Saint Mary's, Andreafsky",Saint Mary's_grid,Lower Yukon-Kuskokwim,3021.6060000000002,0,0,3021.6060000000002,2599.002,0,0,0,381.05400000000009,PCE,"Saint Mary's, Andreafsky",0,NA
SR-158,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,1671.6489999999999,0,0,1671.6489999999999,1554.3910000000001,0,0,0,79.793999999999869,PCE,Scammon Bay,0,NA
SR-16,331240,169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,1282.8889999999999,0,0,1282.8889999999999,2048.096,0,0,0,-834.75100000000032,PCE,Alakanuk,0,NA
SR-166,332260,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,245.351,0,0,245.351,220.37200000000001,0,0,0,11.292999999999978,PCE,Sleetmute,0,NA
SR-169,332270,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,121.018344,0,0,121.018344,94.286000000000001,0,1E-3,0,17.069343999999987,PCE,Stony River,0,NA
SR-179,331700,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,3556.357,0,0,3556.357,1674.019,0,0,0,1741.42,PCE,Toksook Bay,0,NA
SR-181,332720,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,1104.3,102.568,0,1104.3,999.07500000000005,0,16.753,0,160.49099999999976,PCE,Tuntutuliak,0,NA
SR-182,331710,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,1002.204,0,0,0,-1002.204,PCE,Tununak,0,NA
SR-21,331760,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,2613.9960000000001,0,0,2613.9960000000001,2216.1930000000002,0,50.234000000000002,0,311.14100000000008,PCE,Aniak,0,NA
SR-25,331780,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,724.50188888888886,0,0,724.50188888888886,645.5,0,1.41,0,50.463888888888846,PCE,Atmautluak,0,NA
SR-28,331800,169,Alaska Village Electric Cooperative,"Bethel, Oscarville",Bethel_grid,Lower Yukon-Kuskokwim,41975,0,0,41975,39687.383000000002,0,0,0,1333.0020000000004,PCE,"Bethel, Oscarville",0,NA
SR-35,332310,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,1516.7270000000001,0,0,1516.7270000000001,1331.2819999999999,0,12.859,0,135.85000000000014,PCE,Chefornak,0,NA
SR-37,331280,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,2545.96,0,0,2545.96,2371.6770000000001,0,0,0,98.967999999999847,PCE,Chevak,0,NA
SR-44,332230,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,245.655,0,0,245.655,209.55799999999999,0,1.55,0,23.582999999999998,PCE,Chuathbaluk,0,NA
SR-51,332240,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,257.79700000000003,0,0,257.79700000000003,217.91200000000001,0,3.6999999999999998E-2,0,31.533000000000015,PCE,Crooked Creek,0,NA
SR-57,331290,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,953.69299999999998,0,0,953.69299999999998,901.93399999999997,0,0,0,40.571000000000026,PCE,Eek,0,NA
SR-62,331310,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,4749.902,0,0,4749.902,3711.0279999999998,0,0,0,943.27200000000039,PCE,Emmonak,0,NA
SR-68,331330,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,682.06500000000005,0,0,682.06500000000005,642.36800000000005,0,0,0,22.258000000000038,PCE,Goodnews Bay,0,NA
SR-76,331360,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,3427.2950000000001,0,0,3427.2950000000001,3181.4679999999998,0,0,0,144.91100000000006,PCE,Hooper Bay,0,NA
SR-84,331720,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,1481.98,0,0,1481.98,828.774,0,0,0,617.90300000000002,PCE,Kalskag,0,NA
SR-87,331390,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,3073.884,0,0,3073.884,1647.6189999999999,0,0,0,1310.2460000000001,PCE,Kasigluk,0,NA
SR-90,332080,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,1821.5609999999999,0,0,1821.5609999999999,1629.0840000000001,0,98.974000000000004,0,61.377999999999929,PCE,Kipnuk,0,NA
SR-97,332510,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,1262.098,143.31700000000001,0,1262.098,1010.976,0,35.892000000000003,0,311.30200000000013,PCE,Kongiganak,0,NA
SR-98,332120,169,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,1972.116,0,0,1972.116,1842.069,0,0,0,85.198000000000093,PCE,Kotlik,0,NA
SR-142,332490,0,"Platinum, City of",Platinum,Platinum_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,Platinum,0,NA
SR-180,332710,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,557.43899999999996,0,0,557.43899999999996,456.46,0,18.702000000000002,0,42.407000000000039,PCE,Tuluksak,0,NA
SR-10,0,227,TDX North Slope Generating Co,TDX North Slope Generating Co,Deadhorse_grid,North Slope,72505,0,0,72505,72337,0,0,0,168,EIA861,Deadhorse,0,NA
SR-130,332380,254,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,6722.02,0,0,6722.02,5851.1719999999996,0,0,0,503.53000000000065,PCE,Nuiqsut,0,NA
SR-143,332390,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,6818.348,0,0,6818.348,5722.5690000000004,0,0,0,808.19899999999961,PCE,Point Hope,0,NA
SR-144,332400,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,3704.7640000000001,0,0,3704.7640000000001,3359.0439999999999,0,0,0,298.51000000000022,PCE,Point Lay,0,NA
SR-187,332410,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,7322.11,0,0,7322.11,6131.643,0,0,0,664.41099999999915,PCE,Wainwright,0,NA
SR-19,332350,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,4256,0,0,4256,3657.7869999999998,0,0,0,242.36400000000003,PCE,Anaktuvuk Pass,0,NA
SR-26,332360,254,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,3300.2750000000001,0,0,3300.2750000000001,3020.1889999999999,0,0,0,-139.08499999999958,PCE,Atqasuk,0,NA
SR-83,332370,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,4792.3999999999996,0,0,4792.3999999999996,4343.1289999999999,0,0,0,236.97699999999986,PCE,Kaktovik,0,NA
SR-194,0,214,Barrow Utilities & Electric Cooperative Inc.,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,51589,0,0,51589,50162,0,0,0,1427,EIA861,Utqiagvik,0,NA
SR-197,0,0,TNSG,"Arctic Utilities, Inc",Deadhorse_grid,North Slope,0,0,0,0,0,0,0,0,0,0,Deadhorse,0,NA
SR-126,331500,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,1852.883,0,0,1852.883,1730.442,0,0,0,82.557999999999993,PCE,Noatak,0,NA
SR-128,331510,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,1893.38,0,0,1893.38,1808.03,0,0,0,47.300000000000182,PCE,Noorvik,0,NA
SR-159,331610,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,2867.62,0,0,2867.62,2697.0439999999999,0,0,0,115.39499999999998,PCE,Selawik,0,NA
SR-163,331650,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,1592.9970000000001,0,0,1592.9970000000001,869.46199999999999,0,0,0,681.62600000000009,PCE,Shungnak,0,NA
SR-18,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,1338.498,0,0,1338.498,1277.143,0,0,0,38.447000000000116,PCE,Ambler,0,NA
SR-32,331820,432,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,1716.62,0,0,1716.62,1564.6990000000001,0,9.9220000000000006,0,107.2339999999997,PCE,Buckland,0,NA
SR-52,332060,369,Ipnatchiaq Electric Company,Deering,Deering_grid,Northwest Arctic,656.23500000000001,0,0,656.23500000000001,611.03599999999994,0,3.2879999999999998,0,17.882000000000062,PCE,Deering,0,NA
SR-88,331400,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,1578.7719999999999,0,0,1578.7719999999999,1469.501,0,0,0,75.014999999999873,PCE,Kiana,0,NA
